Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Stanisavljevic;46078;YUG;1930;1937;1990;1990;2;4;0;2;0;3;0;L46078;1930;1990;1990;x
Stefanovic;46028;YUG;1937;1990;1990;1990;3;4;0;1;0;3;0;L46028;1937;1990;1990;x
Stojanovic;46072;YUG;1930;1930;1990;1990;2;5;514;1;0;3;0;L46072;1930;1943;1943;x
Tesic;46073;YUG;1940;1990;1990;1990;3;4;512;1;0;3;0;L46073;1940;1990;1990;x
Tomic;46036;YUG;1930;1990;1990;1990;3;4;0;2;0;3;0;L46036;1930;1990;1990;x
Trifunovic D.;46037;YUG;1940;1940;1990;1990;2;5;512;2;0;4;0;L46037;1940;1990;1990;x
Trifunovic M.;46074;YUG;1940;1990;1990;1990;3;4;0;1;0;3;0;L46074;1940;1990;1990;x
Tripkovic;46032;YUG;1930;1990;1990;1990;3;4;514;1;0;3;0;L46032;1930;1937;1937;x
Zugic;46040;YUG;1937;1990;1990;1990;3;4;64;1;0;3;0;L46040;1937;1990;1990;x
Angeli;46047;YUG;1930;1943;1990;1990;3;5;0;1;0;4;1;L46047;1930;1990;1990;x
Jakcin;46045;YUG;1930;1941;1990;1990;3;5;0;2;0;5;1;L46045;1930;1990;1990;x
Kacic-Dimitri;46050;YUG;1940;1990;1990;1990;3;4;0;1;0;5;1;L46050;1940;1990;1990;x
Kern;46049;YUG;1939;1945;1990;1990;3;5;2048;1;0;4;1;L46049;1939;1990;1990;x
Polic;46046;YUG;1930;1930;1990;1990;2;5;512;2;0;3;1;L46046;1930;1941;1941;x
Saskijevic;46048;YUG;1930;1990;1990;1990;3;5;4096;1;0;4;1;L46048;1930;1990;1990;x
Stumberger;46051;YUG;1930;1990;1990;1990;3;4;1024;1;0;5;1;L46051;1930;1990;1990;x
Vrkljan;46052;YUG;1942;1990;1990;1990;3;4;0;1;0;5;1;L46052;1942;1990;1990;x
Damjanovic M.;46059;YUG;1938;1990;1990;1990;3;5;0;1;0;3;2;L46059;1938;1990;1990;x
Jankovic;46054;YUG;1930;1930;1940;1990;2;6;0;2;0;4;2;L46054;1930;1990;1990;x
Mirkovic;46055;YUG;1938;1990;1990;1990;3;5;4096;1;0;4;2;L46055;1938;1990;1990;x
Nedic Milutin;46056;YUG;1930;1930;1937;1990;2;6;0;2;0;4;2;L46056;1930;1937;1937;x
Simovic;46060;YUG;1930;1930;1937;1990;1;6;0;2;0;5;2;L46060;1930;1990;1990;x
Pirc;46061;YUG;1942;1990;1990;1990;3;4;4096;1;0;4;2;L46061;1942;1990;1990;x
Tomic;46057;YUG;1930;1990;1990;1990;3;5;4096;1;0;4;2;L46057;1930;1990;1990;x
Vukcevic;46058;YUG;1939;1990;1990;1990;3;5;16384;1;0;4;2;L46058;1939;1990;1990;x
