Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Ranneft;7844;HOL;1942;1990;1990;1990;3;5;0;1;0;5;1;L7844;1942;1990;1990;x
Reijnierse;7845;HOL;1944;1990;1990;1990;3;5;0;1;0;5;1;L7845;1944;1990;1990;x
Slot;7846;HOL;1942;1990;1990;1990;3;5;1024;0;0;5;1;L7846;1942;1990;1990;x
Termijtelen;7849;HOL;1943;1944;1990;1990;2;5;0;2;0;5;1;L7849;1943;1990;1990;x
van Asbeck;7850;HOL;1943;1990;1990;1990;3;4;0;1;0;5;1;L7850;1943;1990;1990;x
van den Berg;7847;HOL;1938;1990;1990;1990;3;4;1024;1;0;5;1;L7847;1938;1990;1990;x
van den Donker;7836;HOL;1940;1990;1990;1990;3;4;8192;1;0;5;1;L7836;1940;1990;1990;x
van Dulm;7837;HOL;1944;1990;1990;1990;3;5;1024;1;0;5;1;L7837;1944;1990;1990;x
van Holthe;7842;HOL;1945;1947;1990;1990;2;6;2048;3;0;5;1;L7842;1945;1990;1990;x
Vreede;7839;HOL;1930;1940;1990;1990;3;5;1024;1;0;5;1;L7839;1930;1990;1990;x
Aler;7851;HOL;1946;1948;1990;1990;3;5;0;1;0;4;2;L7851;1946;1990;1990;x
Best;7852;HOL;1930;1939;1990;1990;2;5;0;2;0;4;2;L7852;1930;1990;1990;x
Giebel ;7853;HOL;1943;1946;1990;1990;3;6;8192;1;0;4;2;L7853;1943;1990;1990;x
Schaper;7854;HOL;1946;1949;1990;1990;3;6;131072;1;0;4;2;L7854;1946;1990;1990;x
van Heijst;7855;HOL;1937;1990;1990;1990;3;4;0;1;0;4;2;L7855;1937;1990;1990;x
