Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Falvy;380019;VIC;1938;1939;1990;1990;2;4;1;2;0;4;0;L380019;1938;1990;1990;x
Finot;380020;VIC;1941;1943;1990;1990;2;4;1;2;0;4;0;L380020;1941;1990;1990;x
Francois;380021;VIC;1937;1990;1990;1990;3;5;257;1;0;4;0;L380021;1937;1990;1990;x
Huntziger;380022;VIC;1930;1930;1930;1990;1;8;3;2;0;2;0;L380022;1930;1990;1990;x
Hupel;380023;VIC;1942;1990;1990;1990;3;4;0;1;0;4;0;L380023;1942;1990;1990;x
Keime;380024;VIC;1939;1990;1990;1990;3;4;1;1;0;4;0;L380024;1939;1990;1990;x
Laure;380025;VIC;1930;1930;1938;1990;1;5;2;2;0;5;0;L380025;1930;1990;1990;x
Lemonnier;380026;VIC;1937;1943;1990;1990;2;5;1;2;0;4;0;L380026;1937;1990;1990;x
Mer;380027;VIC;1938;1941;1990;1990;2;4;0;2;0;5;0;L380027;1938;1990;1990;x
Nogues;380028;VIC;1930;1930;1930;1990;1;5;514;1;0;4;0;L380028;1930;1990;1990;x
Pétain;380029;VIC;1930;1930;1930;1930;0;6;514;1;0;5;0;L380029;1930;1990;1990;x
Puaud;380030;VIC;1942;1990;1990;1990;3;6;3;1;0;5;0;L380030;1942;1990;1990;x
Sabattier;380031;VIC;1942;1944;1990;1990;3;5;1;2;0;4;0;L380031;1942;1990;1990;x
Weygand;380032;VIC;1930;1930;1930;1990;1;7;514;1;0;5;0;L380032;1930;1990;1990;x
Abrial;380033;VIC;1930;1939;1940;1990;2;5;4096;2;0;5;1;L380033;1930;1990;1990;x
Darlan;380034;VIC;1930;1930;1930;1941;1;7;4096;3;0;5;1;L380034;1930;1990;1990;x
Decoux;380035;VIC;1930;1939;1990;1990;2;6;1536;2;0;4;1;L380035;1930;1990;1990;x
de Geffrier;380036;VIC;1941;1990;1990;1990;3;4;0;1;0;5;1;L380036;1941;1990;1990;x
de Laborde;380037;VIC;1930;1930;1938;1990;1;4;0;2;0;5;1;L380037;1938;1990;1990;x
Escudier;380038;VIC;1938;1990;1990;1990;3;4;0;1;0;5;1;L380038;1938;1990;1990;x
Esteva;380039;VIC;1930;1930;1940;1990;1;5;1024;2;0;4;1;L380039;1930;1990;1990;x
Gensoul;380040;VIC;1930;1937;1940;1990;2;7;8192;3;0;5;1;L380040;1930;1990;1990;x
Godfroy;380041;VIC;1930;1940;1990;1990;2;4;8704;2;0;5;1;L380041;1930;1990;1990;x
Ibbert;380042;VIC;1942;1944;1990;1990;2;4;0;2;0;5;1;L380042;1942;1990;1990;x
Luc;380043;VIC;1930;1939;1990;1990;2;4;0;2;0;5;1;L380043;1930;1990;1990;x
Baltus;380044;VIC;1937;1990;1990;1990;3;4;0;1;0;5;2;L380044;1937;1990;1990;x
Bergeret;380045;VIC;1938;1941;1990;1990;2;5;0;2;0;5;2;L380045;1938;1990;1990;x
Bouscat;380046;VIC;1938;1942;1990;1990;2;5;16384;2;0;5;2;L380046;1938;1990;1990;x
Clostermann;380047;VIC;1943;1990;1990;1990;3;4;4096;1;0;5;2;L380047;1943;1990;1990;x
d'Arnaud de Vitrolles;380048;VIC;1930;1939;1990;1990;2;6;0;2;0;5;2;L380048;1930;1990;1990;x
de Goys de Mezeyrac;380049;VIC;1942;1990;1990;1990;3;4;0;1;0;5;2;L380049;1942;1990;1990;x
Garde;380050;VIC;1942;1990;1990;1990;3;4;0;1;0;5;2;L380050;1942;1990;1990;x
Jannekeyn;380051;VIC;1930;1939;1942;1990;1;5;0;3;0;5;2;L380051;1930;1990;1990;x
Jauneaud;380052;VIC;1930;1939;1940;1990;2;5;4096;3;0;5;2;L380052;1936;1990;1990;x
Paskewicz;380053;VIC;1942;1990;1990;1990;3;4;0;1;0;5;2;L380053;1942;1990;1990;x
Pinsard;380054;VIC;1930;1930;1990;1990;2;6;4608;1;0;5;2;L380054;1930;1990;1990;x
Rousselot de Saint-Ceran;380055;VIC;1938;1942;1990;1990;2;4;0;2;0;5;2;L380055;1938;1990;1990;x
Royer de Marancour;380056;VIC;1941;1990;1990;1990;3;4;0;1;0;5;2;L380056;1941;1990;1990;x
