Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Simon;1045061;U46;1943;1990;1990;1990;3;6;0;1;0;5;2;L469;1943;1990;1990;x
Süssmann;1045062;U46;1939;1940;1990;1990;3;5;0;2;0;5;2;L472;1939;1990;1990;x
Uhl;1045063;U46;1945;1990;1990;1990;3;5;16384;1;0;5;2;L474;1945;1990;1990;x
von Hippel;1045064;U46;1943;1944;1990;1990;3;5;0;2;0;5;2;L476;1943;1990;1990;x
von Pohl;1045065;U46;1939;1940;1942;1990;1;9;0;3;0;5;2;L477;1939;1990;1990;x
von Rantzau;1045066;U46;1942;1943;1990;1990;2;5;0;2;0;5;2;L478;1942;1990;1990;x
Waber;1045067;U46;1930;1940;1942;1990;2;6;0;3;0;5;2;L480;1930;1990;1990;x
Weise;1045068;U46;1930;1938;1940;1990;1;7;16384;3;0;5;2;L481;1930;1990;1990;x
Wolff;1045069;U46;1937;1939;1941;1990;1;6;0;3;0;5;2;L485;1937;1990;1990;x
Alpers;1045070;U46;1939;1943;1990;1990;3;6;256;3;0;5;0;L487;1939;1990;1990;x
Augsberger;1045071;U46;1943;1990;1990;1990;3;5;4;1;0;5;0;L488;1943;1990;1990;x
Becker  C.;1045072;U46;1942;1990;1990;1990;3;6;2;1;0;5;0;L489;1942;1990;1990;x
Becker  H.;1045073;U46;1943;1990;1990;1990;3;5;0;1;0;5;0;L490;1943;1990;1990;x
Brasack;1045074;U46;1944;1990;1990;1990;3;6;128;1;0;5;0;L492;1944;1990;1990;x
Brenner;1045075;U46;1939;1944;1990;1990;3;6;256;2;0;5;0;L493;1939;1990;1990;x
Debes;1045076;U46;1942;1944;1990;1990;3;6;1;2;0;5;0;L494;1942;1990;1990;x
Eicke;1045077;U46;1930;1939;1942;1990;2;7;4;4;0;5;0;L497;1930;1990;1990;x
Fitzhum;1045078;U46;1943;1990;1990;1990;3;5;1;1;0;5;0;L499;1943;1990;1990;x
Gille;1045079;U46;1942;1943;1944;1990;2;7;128;3;0;5;0;L500;1942;1990;1990;x
Harmel;1045080;U46;1944;1990;1990;1990;3;5;128;1;0;5;0;L501;1944;1990;1990;x
Harzer;1045081;U46;1945;1990;1990;1990;3;6;128;1;0;5;0;L502;1945;1990;1990;x
Heissmeyer;1045082;U46;1930;1937;1944;1990;2;6;0;4;0;5;0;L504;1930;1990;1990;x
Jost;1045083;U46;1939;1990;1990;1990;3;4;1;1;0;5;0;L506;1939;1990;1990;x
Jungclaus;1045084;U46;1943;1944;1990;1990;3;5;4;2;0;5;0;L507;1943;1990;1990;x
Keppler;1045085;U46;1940;1942;1944;1990;2;6;128;4;0;5;0;L508;1940;1990;1990;x
Kleinheisterkamp;1045086;U46;1941;1943;1944;1990;2;6;128;4;0;5;0;L509;1941;1990;1990;x
Kraas;1045087;U46;1945;1990;1990;1990;3;6;8;1;0;5;0;L510;1945;1990;1990;x
Krämer;1045088;U46;1943;1990;1990;1990;3;6;128;1;0;5;0;L511;1943;1990;1990;x
Krüger  Wi.;1045089;U46;1941;1943;1945;1990;2;6;256;4;0;5;0;L512;1941;1990;1990;x
Kutschera;1045090;U46;1942;1990;1990;1990;3;5;4;1;0;5;0;L513;1942;1990;1990;x
Kumm;1045091;U46;1944;1990;1990;1990;3;6;128;1;0;5;0;L514;1944;1990;1990;x
Lammerding;1045092;U46;1943;1990;1990;1990;3;6;5;2;0;5;0;L515;1943;1990;1990;x
Lombard;1045093;U46;1943;1990;1990;1990;3;6;4;1;0;5;0;L516;1943;1990;1990;x
Meyer;1045094;U46;1943;1990;1990;1990;3;8;128;2;0;5;0;L517;1943;1990;1990;x
Ostendorff;1045095;U46;1943;1990;1990;1990;3;5;4;1;0;5;0;L519;1943;1990;1990;x
Priess;1045096;U46;1944;1990;1990;1990;3;6;128;1;0;5;0;L521;1944;1990;1990;x
Reischle;1045097;U46;1938;1990;1990;1990;3;4;0;1;0;5;0;L522;1938;1990;1990;x
Rösener;1045098;U46;1941;1942;1944;1990;2;6;1;3;0;5;0;L523;1941;1990;1990;x
Rumohr;1045099;U46;1943;1990;1990;1990;3;6;4;1;0;5;0;L524;1943;1990;1990;x
Sauberzweig;1045100;U46;1943;1944;1990;1990;2;7;256;3;0;5;0;L525;1943;1990;1990;x
Schimana;1045101;U46;1942;1944;1990;1990;3;6;4;2;0;5;0;L526;1942;1990;1990;x
Simon;1045102;U46;1942;1944;1990;1990;2;6;4;2;0;5;0;L527;1942;1990;1990;x
Stadler;1045103;U46;1944;1990;1990;1990;3;6;128;1;0;5;0;L529;1944;1990;1990;x
Streckenbach;1045104;U46;1942;1944;1990;1990;3;5;1;2;0;5;0;L531;1942;1990;1990;x
Trabandt;1045105;U46;1944;1990;1990;1990;3;5;8;1;0;5;0;L532;1944;1990;1990;x
von dem Bach-Zelewski;1045106;U46;1930;1937;1941;1990;2;6;5;3;0;5;0;L533;1930;1990;1990;x
von Hünersdorff;1045107;U46;1939;1943;1990;1990;3;6;256;2;0;5;0;L534;1939;1990;1990;x
von Massow;1045108;U46;1930;1939;1990;1990;3;5;4;2;0;5;0;L535;1930;1990;1990;x
von Meyszner;1045109;U46;1940;1942;1990;1990;2;6;4;2;0;5;0;L536;1940;1990;1990;x
von Oppeln-Bronikowski;1045110;U46;1945;1990;1990;1990;3;7;128;1;0;5;0;L537;1945;1990;1990;x
von Pfeffer-Wildenbruch;1045111;U46;1939;1940;1943;1990;2;6;4;3;0;5;0;L538;1939;1990;1990;x
Wagner;1045112;U46;1945;1990;1990;1990;3;5;0;1;0;5;0;L539;1945;1990;1990;x
Wisch;1045113;U46;1942;1990;1990;1990;3;6;4;1;0;5;0;L540;1942;1990;1990;x
Wisliceny;1045114;U46;1945;1990;1990;1990;3;5;1;1;0;5;0;L541;1945;1990;1990;x
Witt;1045115;U46;1942;1990;1990;1990;3;6;128;1;0;5;0;L542;1942;1990;1990;x
Zehender;1045116;U46;1943;1990;1990;1990;3;6;1;1;0;5;0;L543;1943;1990;1990;x
