Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Pitsikas;31524;GRE;1930;1930;1990;1990;2;6;0;3;0;4;0;L31524;1930;1990;1990;x
Salvanos;31520;GRE;1942;1990;1990;1990;3;5;0;1;0;5;0;L31520;1942;1990;1990;x
Skoulas;31522;GRE;1941;1990;1990;1990;3;5;0;2;0;5;0;L31522;1941;1990;1990;x
Spiliotopoulos;31527;GRE;1941;1946;1990;1990;2;6;0;2;0;5;0;L31527;1941;1990;1990;x
Stanotas;31528;GRE;1939;1990;1990;1990;3;5;4;1;0;3;0;L31528;1939;1990;1990;x
Tsigantes;31532;GRE;1946;1990;1990;1990;3;6;0;2;0;2;0;L31532;1946;1990;1990;x
Tsolakoglou;31533;GRE;1930;1940;1990;1990;2;6;0;3;0;1;0;L31533;1930;1990;1990;x
Tsakalotos;31523;GRE;1946;1948;1990;1990;2;6;4;2;0;5;0;L31523;1946;1990;1990;x
Ventiris;31525;GRE;1943;1946;1990;1990;2;6;0;3;0;5;0;L31525;1943;1990;1990;x
Vrachnos;31535;GRE;1940;1990;1990;1990;3;6;4;2;0;4;0;L31535;1940;1990;1990;x
Zissis;31529;GRE;1930;1990;1990;1990;3;5;0;2;0;5;0;L31529;1930;1990;1990;x
Alexandris;31536;GRE;1943;1990;1990;1990;3;5;0;2;0;5;1;L31536;1943;1990;1990;x
Chatzopoulos ;31537;GRE;1940;1990;1990;1990;3;4;0;1;0;5;1;L31537;1940;1990;1990;x
Demestichas;31538;GRE;1930;1944;1990;1990;3;5;0;2;0;5;1;L31538;1930;1990;1990;x
Golemis;31539;GRE;1943;1990;1990;1990;3;4;0;1;0;5;1;L31539;1943;1990;1990;x
Kavadias;31540;GRE;1937;1990;1990;1990;3;6;2048;2;0;5;1;L31540;1937;1990;1990;x
Kiris;31550;GRE;1943;1990;1990;1990;3;5;1024;1;0;5;1;L31550;1943;1990;1990;x
Konstas;31541;GRE;1942;1990;1990;1990;3;6;0;1;0;5;1;L31541;1942;1990;1990;x
Mezeviris;31542;GRE;1943;1947;1990;1990;2;6;8192;2;0;5;1;L31542;1943;1990;1990;x
Oikonomou D.;31543;GRE;1930;1930;1990;1990;2;6;0;2;0;3;1;L31543;1930;1990;1990;x
Oikonomou K.;31545;GRE;1940;1990;1990;1990;3;5;0;2;0;3;1;L31545;1940;1990;1990;x
Sakellariou;31544;GRE;1930;1990;1990;1990;3;6;4096;2;0;4;1;L31544;1930;1990;1990;x
Toumbas;31546;GRE;1945;1990;1990;1990;3;6;8192;1;0;5;1;L31546;1945;1990;1990;x
Vlachopoulos;31547;GRE;1942;1990;1990;1990;3;5;0;2;0;5;1;L31547;1942;1990;1990;x
Voulgaris;31549;GRE;1937;1944;1990;1990;2;5;0;2;0;4;1;L31549;1937;1990;1990;x
Xiros;31548;GRE;1939;1990;1990;1990;3;4;1024;1;0;5;1;L31548;1939;1990;1990;x
Gazis;31551;GRE;1930;1940;1990;1990;3;5;0;1;0;4;2;L31551;1930;1941;1941;x
Georgiadis;31552;GRE;1941;1990;1990;1990;3;4;0;1;0;4;2;L31552;1941;1990;1990;x
Kasimatis;31559;GRE;1941;1944;1990;1990;3;5;0;1;0;4;2;L31559;1941;1990;1990;x
Kelaidis;31553;GRE;1941;1947;1990;1990;2;6;4096;1;0;4;2;L31553;1941;1990;1990;x
Kinatos;31560;GRE;1943;1990;1990;1990;3;4;0;1;0;4;2;L31560;1943;1990;1990;x
Mitilineos;31554;GRE;1941;1944;1990;1990;3;5;16384;1;0;4;2;L31554;1941;1990;1990;x
Potamianos;31555;GRE;1944;1948;1990;1990;3;5;16384;1;0;4;2;L31555;1944;1990;1990;x
Tilios;31556;GRE;1940;1990;1990;1990;3;4;8192;1;0;4;2;L31556;1940;1990;1990;x
Tsarpalis;31557;GRE;1930;1941;1990;1990;3;5;0;2;0;4;2;L31557;1930;1990;1990;x
Vilos;31558;GRE;1941;1990;1990;1990;3;5;0;1;0;4;2;L31558;1941;1990;1990;x
