Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Kaila;9718;FIN;1940;1990;1990;1990;3;5;8;2;0;5;0;L9718;1940;1990;1990;x
Kääriäinen;9719;FIN;1944;1990;1990;1990;3;6;8;2;0;4;0;L9719;1944;1990;1990;x
Kekoni;9782;FIN;1937;1990;1990;1990;3;5;8;1;0;4;0;L9782;1937;1990;1990;x
Koskimies;9715;FIN;1939;1990;1990;1990;3;5;8;2;0;5;0;L9715;1939;1990;1990;x
Laatikainen;9720;FIN;1938;1942;1990;1990;2;6;10;3;0;4;0;L9720;1938;1990;1990;x
Lagus;9721;FIN;1941;1990;1990;1990;3;7;392;2;0;4;0;L9721;1941;1990;1990;x
Linder;9722;FIN;1940;1990;1990;1990;3;6;512;2;0;5;0;L9722;1940;1941;1941;x
Malmberg;9723;FIN;1930;1930;1990;1990;2;5;72;1;0;5;0;L9723;1930;1948;1948;x
Mannerheim;9750;FIN;1930;1930;1930;1930;0;8;522;4;0;4;0;L9750;1930;1990;1990;x
Martola;9725;FIN;1940;1990;1990;1990;3;6;12;2;0;4;0;L9725;1940;1990;1990;x
Melander;9726;FIN;1944;1990;1990;1990;3;5;12;1;0;4;0;L9726;1944;1990;1990;x
Mäkinen;9727;FIN;1941;1945;1990;1990;2;6;9;2;0;4;0;L9727;1941;1990;1990;x
Nenonen;9728;FIN;1930;1930;1941;1990;2;6;64;3;0;5;0;L9728;1930;1990;1990;x
Oesch;9729;FIN;1930;1937;1990;1990;2;7;14;3;0;4;0;L9729;1930;1990;1990;x
Oinonen;9730;FIN;1940;1990;1990;1990;3;5;13;2;0;4;0;L9730;1940;1990;1990;x
Olenius;9753;FIN;1940;1947;1990;1990;3;5;9;1;0;4;0;L9753;1940;1990;1990;x
Paalu;9731;FIN;1940;1990;1990;1990;3;5;8;2;0;4;0;L9731;1940;1990;1990;x
Pajari;9732;FIN;1940;1990;1990;1990;3;7;28;2;0;4;0;L9732;1940;1990;1990;x
Palojärvi;9734;FIN;1942;1990;1990;1990;3;5;9;2;0;4;0;L9734;1942;1990;1990;x
Raappana;9735;FIN;1940;1990;1990;1990;3;6;10;2;0;4;0;L9735;1940;1990;1990;x
Roos;9736;FIN;1943;1990;1990;1990;3;4;1;1;0;5;0;L9736;1943;1990;1990;x
Sarlin;9747;FIN;1930;1942;1990;1990;3;5;40;1;0;4;0;L9747;1930;1990;1990;x
Sihvo A.;9737;FIN;1930;1930;1946;1990;2;6;10;2;0;4;0;L9737;1930;1990;1990;x
Sihvo J.;9738;FIN;1940;1990;1990;1990;3;5;8;2;0;4;0;L9738;1940;1949;1949;x
Siilasvuo;9739;FIN;1939;1942;1990;1990;2;8;14;3;0;4;0;L9739;1939;1990;1990;x
Snellman;9740;FIN;1941;1990;1990;1990;3;5;72;2;0;4;0;L9740;1941;1990;1990;x
Sundman;9741;FIN;1942;1990;1990;1990;3;6;264;2;0;4;0;L9741;1942;1990;1990;x
Svanström;9742;FIN;1938;1990;1990;1990;3;5;64;2;0;5;0;L9742;1938;1990;1990;x
Svensson;9743;FIN;1940;1990;1990;1990;3;6;8;2;0;4;0;L9743;1940;1990;1990;x
Talvela;9744;FIN;1939;1942;1990;1990;2;7;12;3;0;4;0;L9744;1939;1990;1990;x
Tapola;9745;FIN;1942;1990;1990;1990;3;6;10;2;0;4;0;L9745;1942;1990;1990;x
Tiainen;9724;FIN;1939;1990;1990;1990;3;5;8;2;0;4;0;L9724;1939;1990;1990;x
Tuompo;9746;FIN;1938;1942;1990;1990;3;6;8;2;0;4;0;L9746;1938;1990;1990;x
Vihma;9748;FIN;1940;1990;1990;1990;3;6;8;2;0;4;0;L9748;1940;1990;1990;x
Viikla;9733;FIN;1941;1990;1990;1990;3;5;8;2;0;5;0;L9733;1941;1990;1990;x
Viljanen;9749;FIN;1941;1990;1990;1990;3;5;8;2;0;4;0;L9749;1941;1990;1990;x
Walden;9751;FIN;1939;1941;1942;1990;2;5;513;2;0;5;0;L9751;1939;1946;1946;x
Wallenius;9752;FIN;1939;1990;1990;1990;3;4;8;2;0;4;0;L9752;1939;1990;1990;x
Winell;9754;FIN;1939;1990;1990;1990;3;6;24;2;0;4;0;L9754;1939;1990;1990;x
Öhquist;9755;FIN;1930;1937;1990;1990;2;6;10;2;0;4;0;L9755;1930;1990;1990;x
Österman;9756;FIN;1930;1930;1990;1990;2;6;8;3;0;4;0;L9756;1930;1990;1990;x
Enkiö;9758;FIN;1941;1990;1990;1990;3;5;1024;0;0;5;1;L9758;1941;1990;1990;x
Göransson;9760;FIN;1938;1990;1990;1990;3;5;2048;2;0;5;1;L9760;1938;1990;1990;x
Hakola;9759;FIN;1940;1990;1990;1990;3;5;0;2;0;5;1;L9759;1940;1990;1990;x
Huttunen;9757;FIN;1941;1990;1990;1990;3;4;0;1;0;4;1;L9757;1941;1990;1990;x
Koivisto;9763;FIN;1944;1990;1990;1990;3;6;4096;1;0;5;1;L9763;1944;1990;1990;x
Pakkala;9764;FIN;1942;1990;1990;1990;3;4;1024;0;0;5;1;L9764;1942;1990;1990;x
Pukkila;9765;FIN;1942;1990;1990;1990;3;4;8192;1;0;4;1;L9765;1942;1990;1990;x
Rahola;9766;FIN;1938;1943;1990;1990;2;6;2048;2;0;4;1;L9766;1938;1990;1990;x
Saukkonen;9762;FIN;1943;1990;1990;1990;3;4;0;0;0;4;1;L9762;1943;1990;1990;x
Sundman;9761;FIN;1938;1943;1990;1990;2;5;0;2;0;4;1;L9761;1938;1990;1990;x
Valve;9767;FIN;1930;1937;1941;1990;2;5;0;2;0;5;1;L9767;1930;1990;1990;x
Willberg;9768;FIN;1941;1990;1990;1990;3;4;8192;0;0;5;1;L9768;1941;1990;1990;x
Gabrielsson;9770;FIN;1942;1990;1990;1990;3;4;0;0;0;5;2;L9770;1942;1990;1990;x
Harju-Jeanty;9771;FIN;1944;1990;1990;1990;3;5;4096;1;0;5;2;L9771;1944;1990;1990;x
Helminen;9776;FIN;1937;1946;1990;1990;3;6;0;1;0;5;2;L9776;1937;1990;1990;x
Karikoski;9778;FIN;1940;1990;1990;1990;3;4;0;0;0;5;2;L9778;1940;1990;1990;x
Lorentz;9772;FIN;1941;1990;1990;1990;3;6;4096;2;0;4;2;L9772;1941;1990;1990;x
Lundqvist;9773;FIN;1930;1941;1990;1990;2;6;0;3;0;4;2;L9773;1930;1990;1990;x
Magnusson;9774;FIN;1944;1990;1990;1990;3;7;12288;2;0;5;2;L9774;1944;1990;1990;x
Sarko;9777;FIN;1942;1990;1990;1990;3;5;16384;1;0;5;2;L9777;1942;1990;1990;x
Schalin;9775;FIN;1930;1990;1990;1990;3;4;0;1;0;4;2;L9775;1930;1990;1990;x
Somerto;9779;FIN;1930;1990;1990;1990;3;5;16384;0;0;4;2;L9779;1930;1990;1990;x
