Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Baldassarre;6179;ITA;1930;1942;1944;1990;2;7;130;2;0;5;0;L6179;1930;1990;1990;x
Barbasetti di Prun;6018;ITA;1938;1940;1990;1990;2;5;1;2;0;3;0;L6018;1938;1990;1990;x
Barbieri;6019;ITA;1930;1939;1990;1990;2;6;64;1;0;4;0;L6019;1930;1990;1990;x
Bastico;6021;ITA;1930;1930;1940;1942;0;6;4;2;0;4;0;L6021;1930;1990;1990;x
Battisti;6022;ITA;1939;1944;1990;1990;2;5;264;1;0;3;0;L6022;1939;1990;1990;x
Baudino;6026;ITA;1942;1990;1990;1990;3;5;264;1;0;3;0;L6026;1942;1990;1990;x
Belleti;6415;ITA;1937;1990;1990;1990;3;5;64;1;0;3;0;L6415;1937;1990;1990;x
Bellomo;6005;ITA;1941;1990;1990;1990;3;5;2;1;0;3;0;L6005;1941;1990;1990;x
Bergonzoli;6024;ITA;1930;1940;1990;1990;2;5;4;2;0;3;0;L6024;1930;1990;1990;x
Berti;6193;ITA;1930;1938;1940;1990;1;4;0;1;0;4;0;L6193;1930;1990;1990;x
Bignami;6028;ITA;1942;1990;1990;1990;3;5;256;2;0;3;0;L6028;1942;1990;1990;x
Biscaccianti;6187;ITA;1940;1990;1990;1990;3;3;0;1;0;5;0;L6187;1940;1990;1990;x
Bitossi;6020;ITA;1938;1943;1990;1990;2;6;128;2;0;3;0;L6020;1938;1990;1990;x
Bobbio;6376;ITA;1930;1930;1930;1990;1;4;520;1;0;3;0;L6376;1930;1935;1935;x
Bonacorsi;6017;ITA;1930;1990;1990;1990;3;2;0;0;0;5;0;L6017;1930;1990;1990;x
Boscardi;6014;ITA;1930;1939;1990;1990;3;4;516;1;0;5;0;L6014;1930;1939;1939;x
Boselli;6371;ITA;1940;1990;1990;1990;3;4;2;1;0;3;0;L6371;1940;1990;1990;x
Brunetti;6030;ITA;1938;1990;1990;1990;3;4;64;1;0;4;0;L6030;1938;1990;1990;x
Buoncompagni;6159;ITA;1942;1949;1990;1990;3;5;32;1;0;4;0;L6159;1942;1990;1990;x
Cadorna;6377;ITA;1941;1945;1990;1990;2;6;4;2;0;4;0;L6377;1941;1990;1990;x
Calcagno;6157;ITA;1930;1930;1938;1990;2;4;513;1;0;5;0;L6157;1930;1939;1939;x
Calvi di Bergolo;6033;ITA;1940;1990;1990;1990;3;6;128;2;0;4;0;L6033;1940;1990;1990;x
Canale;6034;ITA;1930;1939;1990;1990;2;5;8;2;0;3;0;L6034;1930;1990;1990;x
Caracciolo di Feroleto;6035;ITA;1930;1937;1942;1990;1;5;64;1;0;3;0;L6035;1930;1990;1990;x
Carboni;6036;ITA;1937;1943;1990;1990;2;4;0;1;0;5;0;L6036;1937;1990;1990;x
Carta;6037;ITA;1939;1943;1990;1990;3;4;0;1;0;5;0;L6037;1939;1990;1990;x
Caruso;6038;ITA;1942;1990;1990;1990;3;3;0;1;0;5;0;L6038;1942;1990;1990;x
Cassino;6039;ITA;1945;1990;1990;1990;3;4;0;1;0;4;0;L6039;1945;1990;1990;x
Castellano;6040;ITA;1941;1990;1990;1990;3;5;64;1;0;4;0;L6040;1941;1990;1990;x
Cavallero;6041;ITA;1930;1937;1940;1942;0;5;1;2;0;5;0;L6041;1930;1990;1990;x
Cecconi;6027;ITA;1937;1990;1990;1990;3;3;0;1;0;4;0;L6027;1937;1990;1990;x
Celi;6196;ITA;1940;1990;1990;1990;3;3;0;1;0;4;0;L6196;1940;1990;1990;x
Cerica;6029;ITA;1939;1943;1990;1990;3;4;0;1;0;3;0;L6029;1939;1990;1990;x
Chiariotti;6043;ITA;1930;1990;1990;1990;3;4;512;1;0;4;0;L6043;1930;1940;1940;x
Chiminello;6191;ITA;1940;1990;1990;1990;3;4;0;1;0;3;0;L6191;1940;1990;1990;x
Cona;6048;ITA;1930;1939;1990;1990;2;4;0;1;0;4;0;L6048;1930;1990;1990;x
Conti E.;6032;ITA;1939;1990;1990;1990;3;4;0;1;0;5;0;L6032;1939;1990;1990;x
Conti R.;6151;ITA;1940;1990;1990;1990;3;3;1;1;0;4;0;L6151;1940;1990;1990;x
Conticelli;6184;ITA;1942;1990;1990;1990;3;3;0;0;0;5;0;L6184;1942;1990;1990;x
Coselschi;6378;ITA;1930;1990;1990;1990;3;3;0;0;0;4;0;L6378;1930;1990;1990;x
Crimi;6158;ITA;1940;1948;1990;1990;3;3;1;1;0;5;0;L6158;1940;1990;1990;x
Crivaro;6370;ITA;1941;1990;1990;1990;3;4;32;1;0;4;0;L6370;1941;1990;1990;x
Girotti;6049;ITA;1939;1990;1990;1990;3;4;264;1;0;4;0;L6049;1939;1990;1990;x
Guidi;6050;ITA;1930;1930;1939;1990;1;4;516;1;0;5;0;L6050;1930;1940;1940;x
Dall'Ora;6051;ITA;1930;1938;1990;1990;2;6;129;1;0;4;0;L6051;1930;1940;1940;x
Dalmazzo;6052;ITA;1930;1940;1943;1990;1;4;4;1;0;3;0;L6052;1930;1990;1990;x
Dapino;6053;ITA;1942;1990;1990;1990;3;4;8;1;0;4;0;L6053;1942;1990;1990;x
de Blasio;6372;ITA;1941;1990;1990;1990;3;4;4;1;0;4;0;L6372;1941;1990;1990;x
de Bono;6054;ITA;1930;1930;1930;1930;0;4;513;1;0;2;0;L6054;1930;1937;1937;x
de Carolis;6055;ITA;1940;1990;1990;1990;3;6;4;2;0;4;0;L6055;1940;1990;1990;x
de Cia;6057;ITA;1938;1990;1990;1990;3;5;264;1;0;5;0;L6057;1938;1990;1990;x
de Giorgis;6156;ITA;1937;1990;1990;1990;3;6;2;2;0;5;0;L6156;1937;1990;1990;x
de Pignier;6160;ITA;1930;1930;1990;1990;2;4;514;1;0;5;0;L6160;1930;1941;1941;x
de Stefanis;6059;ITA;1930;1942;1990;1990;2;6;192;2;0;3;0;L6059;1930;1990;1990;x
de Simone;6406;ITA;1937;1945;1990;1990;3;6;128;1;0;3;0;L6406;1937;1990;1990;x
de Vecchi di Val Cismon;6060;ITA;1930;1990;1990;1990;3;3;1;1;0;4;0;L6060;1930;1990;1990;x
d'Havet;6061;ITA;1939;1947;1990;1990;3;4;8;1;0;4;0;L6061;1939;1990;1990;x
di Giorgio;6379;ITA;1930;1943;1990;1990;3;4;4;1;0;4;0;L6379;1930;1944;1944;x
di Pietro;6380;ITA;1930;1990;1990;1990;3;4;512;1;0;4;0;L6380;1930;1938;1938;x
Diamanti;6412;ITA;1937;1990;1990;1990;3;4;0;0;0;4;0;L6412;1937;1990;1990;x
Dupont;6007;ITA;1940;1990;1990;1990;3;4;64;1;0;4;0;L6007;1940;1990;1990;x
Esposito;6065;ITA;1937;1990;1990;1990;3;5;264;1;0;3;0;L6065;1937;1990;1990;x
Farina;6413;ITA;1943;1990;1990;1990;3;4;256;1;0;5;0;L6413;1943;1990;1990;x
Farinacci;6162;ITA;1930;1990;1990;1990;3;3;0;0;0;5;0;L6162;1930;1997;1997;x
Fautilli;6163;ITA;1930;1939;1990;1990;3;4;64;1;0;5;0;L6163;1930;1935;1935;x
Fenulli;6045;ITA;1943;1990;1990;1990;3;4;4;1;0;2;0;L6045;1943;1990;1990;x
Ferrari Orsi;6067;ITA;1930;1940;1990;1990;2;5;4;1;0;4;0;L6067;1930;1990;1990;x
Ferrero;6373;ITA;1938;1942;1990;1990;2;6;0;1;0;4;0;L6373;1938;1990;1990;x
Fettarappa Sandri;6416;ITA;1930;1990;1990;1990;3;3;0;1;0;4;0;L6416;1930;1990;1990;x
Filiberto di Savoia-Genova;6068;ITA;1930;1938;1940;1990;1;4;8;1;0;3;0;L6068;1930;1990;1990;x
Filippi;6125;ITA;1942;1990;1990;1990;3;4;328;1;0;3;0;L6125;1942;1990;1990;x
Fiorenzuoli;6197;ITA;1930;1940;1990;1990;2;4;0;1;0;4;0;L6197;1930;1990;1990;x
Fongoli;6408;ITA;1940;1990;1990;1990;3;5;0;1;0;5;0;L6408;1940;1990;1990;x
Fontana;6135;ITA;1930;1941;1990;1990;3;4;584;1;0;3;0;L6135;1930;1943;1943;x
Forgiero;6369;ITA;1938;1943;1990;1990;2;4;32;1;0;4;0;L6369;1938;1990;1990;x
Frattini;6071;ITA;1938;1948;1990;1990;2;7;288;2;0;5;0;L6071;1938;1990;1990;x
Francisci;6046;ITA;1937;1990;1990;1990;3;5;0;1;0;5;0;L6046;1937;1990;1990;x
Frusci;6073;ITA;1930;1938;1990;1990;2;5;1;1;0;3;0;L6073;1930;1949;1949;x
Gabba;6183;ITA;1930;1930;1930;1990;1;4;513;1;0;5;0;L6183;1930;1935;1935;x
Galamini;6181;ITA;1930;1990;1990;1990;3;3;2;0;0;5;0;L6181;1930;1944;1944;x
Galbiati;6164;ITA;1930;1941;1990;1990;3;3;0;1;0;5;0;L6164;1930;1990;1990;x
Gallina;6047;ITA;1930;1937;1990;1990;2;4;512;1;0;5;0;L6047;1930;1943;1943;x
Gambara;6074;ITA;1938;1941;1944;1990;2;5;0;2;0;5;0;L6074;1938;1990;1990;x
Gambelli;6075;ITA;1930;1939;1990;1990;2;4;512;1;0;4;0;L6075;1930;1943;1943;x
Gamondi;6152;ITA;1930;1990;1990;1990;3;3;1;1;0;4;0;L6152;1930;1990;1990;x
Gandin;6076;ITA;1940;1990;1990;1990;3;5;8;1;0;4;0;L6076;1940;1990;1990;x
Gandini;6165;ITA;1942;1990;1990;1990;3;3;0;1;0;5;0;L6165;1942;1990;1990;x
Gariboldi;6077;ITA;1930;1937;1942;1990;1;7;1;2;0;2;0;L6077;1930;1990;1990;x
Gazzera;6025;ITA;1930;1930;1930;1990;1;4;514;1;0;5;0;L6025;1930;1990;1990;x
Geloso;6078;ITA;1930;1939;1942;1990;1;5;2;1;0;3;0;L6078;1930;1990;1990;x
Gherzi;6079;ITA;1942;1990;1990;1990;3;4;0;1;0;4;0;L6079;1942;1990;1990;x
Gilardi;6381;ITA;1943;1990;1990;1990;3;4;0;1;0;5;0;L6381;1943;1990;1990;x
Gioda;6080;ITA;1937;1941;1990;1990;2;5;0;2;0;5;0;L6080;1937;1990;1990;x
Giorgetti;6089;ITA;1942;1990;1990;1990;3;4;0;1;0;5;0;L6089;1942;1990;1990;x
Giovanelli;6382;ITA;1930;1990;1990;1990;3;5;0;1;0;5;0;L6382;1930;1990;1990;x
Gloria;6383;ITA;1930;1943;1990;1990;2;6;2;1;0;5;0;L6383;1930;1990;1990;x
Gonzaga del Vodice;6082;ITA;1940;1990;1990;1990;3;5;64;1;0;5;0;L6082;1940;1990;1990;x
Graziani;6084;ITA;1930;1930;1930;1937;0;5;1;2;0;5;0;L6084;1930;1990;1990;x
Grossi;6194;ITA;1930;1930;1937;1990;1;5;513;1;0;4;0;L6194;1930;1941;1941;x
Guzzoni;6088;ITA;1930;1937;1939;1990;1;6;3;2;0;3;0;L6088;1930;1990;1990;x
Hazon;6083;ITA;1930;1943;1990;1990;3;3;0;1;0;4;0;L6083;1930;1990;1990;x
Infante;6166;ITA;1941;1990;1990;1990;3;6;0;1;0;5;0;L6166;1941;1990;1990;x
Liuzzi;6384;ITA;1945;1990;1990;1990;3;6;129;1;0;4;0;L6384;1945;1990;1990;x
Lombardi;6056;ITA;1941;1990;1990;1990;3;5;264;1;0;4;0;L6056;1941;1990;1990;x
Lorenzelli;6092;ITA;1938;1990;1990;1990;3;4;0;1;0;4;0;L6092;1938;1990;1990;x
Lorenzini;6093;ITA;1937;1990;1990;1990;3;5;2;1;0;4;0;L6093;1937;1990;1990;x
Lupis;6058;ITA;1945;1990;1990;1990;3;5;0;1;0;3;0;L6058;1945;1990;1990;x
Maccario;6062;ITA;1938;1990;1990;1990;3;5;264;1;0;4;0;L6062;1938;1990;1990;x
Magli;6094;ITA;1938;1942;1990;1990;2;4;128;1;0;4;0;L6094;1938;1990;1990;x
Maletti;6095;ITA;1930;1990;1990;1990;3;5;2;1;0;4;0;L6095;1930;1990;1990;x
Mancinelli;6096;ITA;1942;1990;1990;1990;3;5;1;1;0;2;0;L6096;1942;1990;1990;x
Mannerini;6168;ITA;1941;1949;1990;1990;3;5;16;2;0;5;0;L6168;1941;1990;1990;x
Manzi;6385;ITA;1938;1943;1990;1990;2;4;72;1;0;4;0;L6385;1938;1990;1990;x
Maraventano;6409;ITA;1940;1990;1990;1990;3;4;0;1;0;5;0;L6409;1940;1990;1990;x
Maravigna;6081;ITA;1930;1930;1990;1990;2;5;512;2;0;5;0;L6081;1930;1939;1939;x
Marazzani;6386;ITA;1939;1943;1990;1990;3;4;4;1;0;4;0;L6386;1939;1990;1990;x
Marchesi;6063;ITA;1942;1990;1990;1990;3;4;0;1;0;5;0;L6063;1942;1990;1990;x
Marinetti;6098;ITA;1930;1930;1990;1990;2;4;512;1;0;4;0;L6098;1930;1939;1939;x
Marras;6099;ITA;1939;1943;1990;1990;3;6;64;2;0;5;0;L6099;1939;1990;1990;x
Martinat;6100;ITA;1942;1990;1990;1990;3;6;264;2;0;5;0;L6100;1942;1990;1990;x
Masina;6101;ITA;1940;1990;1990;1990;3;5;0;1;0;4;0;L6101;1940;1990;1990;x
Mentasti;6097;ITA;1930;1942;1990;1990;2;4;0;1;0;4;0;L6097;1930;1990;1990;x
Mercalli;6064;ITA;1930;1940;1990;1990;2;4;0;1;0;5;0;L6064;1930;1990;1990;x
Messe;6102;ITA;1930;1938;1942;1943;1;8;130;3;0;5;0;L6102;1930;1990;1990;x
Mezzetti;6387;ITA;1930;1937;1990;1990;2;5;513;2;0;4;0;L6387;1930;1939;1939;x
Micheletti;6066;ITA;1937;1990;1990;1990;3;4;264;1;0;4;0;L6066;1937;1990;1990;x
Miglio;6403;ITA;1930;1990;1990;1990;3;5;128;1;0;4;0;L6403;1930;1990;1990;x
Mischi;6182;ITA;1930;1942;1990;1990;3;3;0;1;0;5;0;L6182;1930;1990;1990;x
Moizo;6103;ITA;1930;1937;1990;1990;3;4;512;1;0;4;0;L6103;1930;1939;1939;x
Molinero;6104;ITA;1941;1990;1990;1990;3;3;0;1;0;4;0;L6104;1941;1990;1990;x
Montagna;6170;ITA;1930;1990;1990;1990;3;3;0;0;0;5;0;L6170;1930;1990;1990;x
Montemurro;6106;ITA;1946;1990;1990;1990;3;6;4;2;0;5;0;L6106;1946;1990;1990;x
Moro;6130;ITA;1943;1990;1990;1990;3;4;328;1;0;3;0;L6130;1943;1990;1990;x
Moscone;6186;ITA;1930;1990;1990;1990;3;3;512;1;0;5;0;L6186;1930;1937;1937;x
Nasci;6070;ITA;1930;1941;1990;1990;2;7;264;2;0;4;0;L6070;1930;1990;1990;x
Nasi;6108;ITA;1930;1930;1941;1990;1;5;1;2;0;5;0;L6108;1930;1990;1990;x
Navarini;6171;ITA;1938;1941;1990;1990;2;6;2;2;0;5;0;L6171;1938;1990;1990;x
Nicchiarelli;6388;ITA;1943;1990;1990;1990;3;3;0;1;0;4;0;L6388;1943;1990;1990;x
Nicolini;6110;ITA;1941;1990;1990;1990;3;4;64;1;0;4;0;L6110;1941;1990;1990;x
Nuvoloni;6044;ITA;1930;1990;1990;1990;3;5;8;1;0;5;0;L6044;1930;1990;1990;x
Olmi;6389;ITA;1940;1990;1990;1990;3;4;0;1;0;4;0;L6389;1940;1990;1990;x
Orlando;6111;ITA;1937;1943;1990;1990;2;5;2;1;0;3;0;L6111;1937;1990;1990;x
Oxilia;6172;ITA;1939;1945;1990;1990;3;5;65;2;0;5;0;L6172;1939;1990;1990;x
Papaleo;6153;ITA;1930;1990;1990;1990;3;3;513;1;0;5;0;L6153;1930;1940;1940;x
Pariani;6112;ITA;1930;1930;1930;1990;1;5;513;1;0;5;0;L6112;1930;1939;1939;x
Parini;6173;ITA;1940;1990;1990;1990;3;4;0;0;0;5;0;L6173;1940;1990;1990;x
Pascolini;6390;ITA;1939;1990;1990;1990;3;4;0;1;0;4;0;L6390;1939;1990;1990;x
Passerone;6391;ITA;1937;1990;1990;1990;3;3;0;0;0;4;0;L6391;1937;1990;1990;x
Pelligra;6113;ITA;1940;1947;1990;1990;3;4;1;1;0;2;0;L6113;1940;1990;1990;x
Pentimalli;6367;ITA;1930;1943;1990;1990;2;4;64;1;0;4;0;L6367;1930;1990;1990;x
Perotti;6072;ITA;1942;1990;1990;1990;3;4;32;1;0;2;0;L6072;1942;1990;1990;x
Pescatori;6115;ITA;1938;1990;1990;1990;3;5;0;1;0;4;0;L6115;1938;1990;1990;x
Pesenti;6374;ITA;1930;1937;1990;1990;3;4;8;1;0;4;0;L6374;1930;1941;1941;x
Princivalle;6116;ITA;1941;1990;1990;1990;3;4;0;1;0;5;0;L6116;1941;1990;1990;x
Piazzoni;6042;ITA;1937;1943;1990;1990;2;5;0;2;0;5;0;L6042;1937;1990;1990;x
Pieche;6366;ITA;1938;1990;1990;1990;3;3;0;1;0;4;0;L6366;1938;1990;1990;x
Pignetti;6174;ITA;1930;1938;1990;1990;3;4;33;1;0;5;0;L6174;1930;1941;1941;x
Pintor;6117;ITA;1930;1930;1938;1990;1;5;2;1;0;5;0;L6117;1930;1941;1941;x
Piroli;6185;ITA;1940;1990;1990;1990;3;3;0;0;0;5;0;L6185;1940;1990;1990;x
Pirzio Biroli;6118;ITA;1930;1930;1930;1990;1;5;516;1;0;5;0;L6118;1930;1990;1990;x
Pittagula;6119;ITA;1940;1990;1990;1990;3;3;0;1;0;4;0;L6119;1940;1990;1990;x
Pivano;6375;ITA;1938;1945;1990;1990;3;4;0;1;0;4;0;L6375;1938;1990;1990;x
Poli;6154;ITA;1940;1990;1990;1990;3;3;1;1;0;3;0;L6154;1940;1990;1990;x
Porcinari;6120;ITA;1940;1990;1990;1990;3;4;0;1;0;4;0;L6120;1940;1946;1946;x
Presti;6392;ITA;1940;1990;1990;1990;3;3;0;0;0;4;0;L6392;1940;1990;1990;x
Primieri;6149;ITA;1942;1990;1990;1990;3;5;64;1;0;3;0;L6149;1942;1990;1990;x
Puntoni;6086;ITA;1938;1990;1990;1990;3;4;8;1;0;3;0;L6086;1938;1990;1990;x
Quarra Sito;6393;ITA;1937;1990;1990;1990;3;7;128;1;0;4;0;L6393;1936;1990;1990;x
Quasimodo;6394;ITA;1930;1990;1990;1990;3;4;4;0;0;4;0;L6394;1930;1990;1990;x
Rastrelli;6121;ITA;1941;1990;1990;1990;3;3;0;0;0;5;0;L6121;1941;1990;1990;x
Re;6175;ITA;1943;1990;1990;1990;3;4;0;1;0;5;0;L6175;1943;1990;1990;x
Rea;6087;ITA;1942;1990;1990;1990;3;4;32;1;0;5;0;L6087;1942;1990;1990;x
Rean;6410;ITA;1940;1990;1990;1990;3;3;8;1;0;5;0;L6410;1940;1990;1990;x
Reverberi;6122;ITA;1939;1947;1990;1990;3;6;264;2;0;4;0;L6122;1939;1990;1990;x
Ricagno;6123;ITA;1941;1990;1990;1990;3;5;264;1;0;5;0;L6123;1941;1990;1990;x
Riccardi E.;6137;ITA;1930;1937;1990;1990;3;4;577;1;0;5;0;L6137;1930;1938;1938;x
Riccardi P.;6361;ITA;1943;1990;1990;1990;3;4;0;1;0;5;0;L6361;1943;1990;1990;x
Ricci;6124;ITA;1930;1990;1990;1990;3;2;0;0;0;5;0;L6124;1930;1935;1935;x
Rizzo;6411;ITA;1940;1990;1990;1990;3;5;0;1;0;5;0;L6411;1940;1990;1990;x
Roatta;6126;ITA;1930;1939;1942;1990;1;6;1;2;0;5;0;L6126;1930;1990;1990;x
Romegialli;6363;ITA;1937;1990;1990;1990;3;3;0;0;0;4;0;L6363;1937;1990;1990;x
Romero;6395;ITA;1930;1943;1990;1990;2;4;0;1;0;4;0;L6395;1930;1990;1990;x
Rosi;6396;ITA;1930;1939;1942;1990;1;5;0;2;0;4;0;L6396;1930;1990;1990;x
Rossi  Aldo;6128;ITA;1944;1949;1990;1990;2;6;64;2;0;4;0;L6128;1944;1990;1990;x
Rossi  Angelo;6136;ITA;1930;1939;1990;1990;2;4;0;1;0;4;0;L6136;1930;1990;1990;x
Rossi  Ca.;6129;ITA;1930;1940;1990;1990;2;7;8;2;0;3;0;L6129;1930;1990;1990;x
Rossi C.;6090;ITA;1942;1990;1990;1990;3;4;0;1;0;4;0;L6090;1942;1990;1990;x
Russo;6368;ITA;1930;1937;1990;1990;3;3;0;1;0;4;0;L6368;1930;1935;1935;x
Santini;6155;ITA;1930;1930;1930;1990;1;4;513;1;0;3;0;L6155;1930;1939;1939;x
Santovito;6091;ITA;1938;1941;1990;1990;2;5;264;1;0;4;0;L6091;1938;1990;1990;x
Sardi;6198;ITA;1940;1990;1990;1990;3;4;64;1;0;4;0;L6198;1940;1990;1990;x
Scala;6397;ITA;1930;1938;1990;1990;2;4;0;1;0;5;0;L6397;1930;1990;1990;x
Scandolara;6190;ITA;1930;1990;1990;1990;3;3;0;1;0;5;0;L6190;1930;1990;1990;x
Scattini;6131;ITA;1942;1946;1990;1990;3;5;256;1;0;4;0;L6131;1942;1990;1990;x
Scorza;6176;ITA;1939;1990;1990;1990;3;3;0;0;0;5;0;L6176;1939;1990;1990;x
Scotti;6132;ITA;1939;1990;1990;1990;3;4;0;1;0;4;0;L6132;1939;1990;1990;x
Scuero;6405;ITA;1937;1942;1990;1990;2;4;1;1;0;4;0;L6405;1937;1990;1990;x
Siciliani;6362;ITA;1930;1937;1990;1990;2;4;1;1;0;5;0;L6362;1930;1938;1938;x
Simoni;6398;ITA;1930;1990;1990;1990;3;4;0;1;0;5;0;L6398;1930;1990;1990;x
Soddu;6133;ITA;1930;1938;1940;1990;1;3;0;1;0;5;0;L6133;1930;1949;1949;x
Soleti;6085;ITA;1941;1990;1990;1990;3;3;0;1;0;3;0;L6085;1941;1990;1990;x
Solinas;6199;ITA;1941;1990;1990;1990;3;4;4;1;0;5;0;L6199;1941;1990;1990;x
Sorice;6399;ITA;1930;1943;1990;1990;3;4;1;1;0;5;0;L6399;1930;1935;1935;x
Somma;6134;ITA;1930;1939;1990;1990;2;4;512;1;0;5;0;L6134;1930;1940;1940;x
Spatocco;6105;ITA;1930;1941;1990;1990;2;5;8;1;0;2;0;L6105;1930;1990;1990;x
Starace;6400;ITA;1930;1939;1990;1990;3;3;0;0;0;5;0;L6400;1930;1935;1935;x
Steiner;6360;ITA;1945;1990;1990;1990;3;5;36;1;0;5;0;L6360;1945;1990;1990;x
Tanucci Nannini;6407;ITA;1943;1990;1990;1990;3;5;2;1;0;5;0;L6407;1943;1990;1990;x
Tellera;6177;ITA;1930;1940;1990;1990;2;5;0;2;0;5;0;L6177;1930;1990;1990;x
Teruzzi;6189;ITA;1930;1990;1990;1990;3;3;1;1;0;5;0;L6189;1930;1935;1935;x
Tessitore;6127;ITA;1930;1990;1990;1990;3;4;512;1;0;5;0;L6127;1930;1943;1943;x
Testi;6109;ITA;1942;1990;1990;1990;3;4;264;1;0;3;0;L6109;1942;1990;1990;x
Traditi;6188;ITA;1930;1990;1990;1990;3;4;512;1;0;5;0;L6188;1930;1935;1935;x
Trezzani;6138;ITA;1930;1938;1941;1990;1;5;4;1;0;4;0;L6138;1930;1990;1990;x
Tricoli;6139;ITA;1942;1990;1990;1990;3;3;64;1;0;4;0;L6139;1942;1990;1990;x
Tringali;6178;ITA;1930;1990;1990;1990;3;2;0;0;0;5;0;L6178;1930;1935;1935;x
Trionfi;6364;ITA;1942;1990;1990;1990;3;4;0;1;0;4;0;L6364;1942;1990;1990;x
Tua;6401;ITA;1930;1930;1937;1990;1;5;512;1;0;4;0;L6401;1930;1939;1939;x
Umberto di Savoia;6140;ITA;1930;1930;1938;1942;0;5;0;1;0;3;0;L6140;1930;1990;1990;x
Utili;6141;ITA;1942;1944;1990;1990;2;6;64;2;0;2;0;L6141;1942;1990;1990;x
Vacca Maggiolini;6142;ITA;1930;1930;1937;1990;2;4;512;1;0;5;0;L6142;1930;1935;1935;x
Vaccarisi;6365;ITA;1930;1930;1990;1990;2;4;514;1;0;5;0;L6365;1930;1935;1935;x
Vaccaro;6402;ITA;1930;1990;1990;1990;3;2;0;0;0;5;0;L6402;1930;1990;1990;x
Vecchiarelli;6143;ITA;1930;1940;1943;1990;1;7;8;2;0;4;0;L6143;1930;1948;1948;x
Vercellino;6144;ITA;1930;1938;1942;1990;1;5;3;1;0;4;0;L6144;1930;1990;1990;x
Verne;6145;ITA;1930;1990;1990;1990;3;3;0;1;0;5;0;L6145;1930;1937;1937;x
Villa Santa;6161;ITA;1930;1939;1990;1990;3;4;0;1;0;5;0;L6161;1930;1990;1990;x
Visconti Prasca;6146;ITA;1930;1940;1941;1990;1;4;4;1;0;5;0;L6146;1930;1990;1990;x
Vivalda;6147;ITA;1941;1990;1990;1990;3;4;264;1;0;3;0;L6147;1941;1990;1990;x
Volante;6167;ITA;1942;1990;1990;1990;3;3;0;1;0;5;0;L6167;1942;1990;1990;x
Volpini;6148;ITA;1930;1990;1990;1990;3;3;0;1;0;5;0;L6148;1930;1990;1990;x
Vox;6417;ITA;1938;1990;1990;1990;3;4;32;1;0;5;0;L6417;1938;1990;1990;x
