Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Tarnay;31177;HUN;1942;1990;1990;1990;3;5;0;1;0;5;0;L31177;1942;1990;1990;x
Ternegg;31165;HUN;1940;1943;1944;1990;2;6;64;2;0;5;0;L31165;1940;1990;1990;x
Tolnay;31134;HUN;1942;1990;1990;1990;3;4;0;1;0;5;0;L31134;1942;1990;1990;x
Ujszászy;31138;HUN;1942;1990;1990;1990;3;4;0;1;0;5;0;L31138;1942;1990;1990;x
Ungár;31139;HUN;1942;1990;1990;1990;3;5;0;2;0;5;0;L31139;1942;1990;1990;x
Vattay;31182;HUN;1941;1943;1990;1990;2;5;4;1;0;1;0;L31182;1941;1990;1990;x
Veress;31183;HUN;1940;1942;1944;1990;1;6;132;2;0;5;0;L31183;1940;1990;1990;x
Világhi;31184;HUN;1939;1990;1990;1990;3;4;0;1;0;3;0;L31184;1939;1990;1990;x
Vörös G.;31167;HUN;1943;1945;1990;1990;2;5;0;2;0;5;0;L31167;1943;1990;1990;x
Vörös J.;31186;HUN;1941;1943;1944;1990;1;6;4;2;0;5;0;M21017;1941;1990;1990;x
Werth;31187;HUN;1938;1938;1938;1990;1;7;512;3;0;4;0;M21142;1938;1990;1990;x
Zách;31140;HUN;1937;1940;1990;1990;3;4;0;1;0;5;0;L31140;1937;1990;1990;x
Zákó;31143;HUN;1943;1990;1990;1990;3;5;0;2;0;5;0;L31143;1943;1990;1990;x
Hardy;31188;HUN;1930;1942;1990;1990;2;5;0;2;0;5;1;L31188;1930;1990;1990;x
Horthy;31189;HUN;1930;1930;1930;1990;1;6;512;2;0;5;1;L31189;1930;1990;1990;x
András;31191;HUN;1942;1945;1990;1990;3;5;0;1;0;5;2;L31191;1942;1990;1990;x
Bánfalvy;31456;HUN;1940;1943;1990;1990;2;5;0;2;0;5;2;L31456;1940;1990;1990;x
Fráter;31458;HUN;1938;1944;1990;1990;3;5;16384;1;0;5;2;L31458;1938;1990;1990;x
Háry;31459;HUN;1937;1943;1990;1990;2;5;4096;2;0;5;2;L31459;1937;1990;1990;x
Hellebronth;31193;HUN;1939;1942;1944;1990;3;4;0;1;0;5;2;L31193;1939;1990;1990;x
Incze;31192;HUN;1941;1990;1990;1990;3;4;0;1;0;5;2;L31192;1941;1990;1990;x
Kenese;31461;HUN;1930;1930;1938;1990;2;5;0;2;0;5;2;L31461;1930;1942;1942;x
Magyarosy;31471;HUN;1942;1942;1943;1990;2;5;0;1;0;5;2;L31471;1942;1990;1990;x
Orosz;31464;HUN;1942;1990;1990;1990;3;5;16384;1;0;5;2;L31464;1942;1990;1990;x
Podhradszky;31194;HUN;1944;1990;1990;1990;3;5;16384;1;0;5;2;L31194;1944;1990;1990;x
Rákosi;31198;HUN;1939;1941;1942;1990;2;5;0;2;0;5;2;L31198;1939;1990;1990;x
Szentnémedy;31465;HUN;1938;1990;1990;1990;3;4;32768;1;0;5;2;L31465;1938;1990;1990;x
Szirmay;31466;HUN;1940;1943;1990;1990;3;5;0;1;0;5;2;L31466;1940;1990;1990;x
Torontály;31195;HUN;1943;1990;1990;1990;3;4;0;1;0;5;2;L31195;1943;1990;1990;x
György;31475;HUN;1930;1937;1941;1943;1;5;4194306;2;0;0;0;L31475;1936;1990;1990;X
Kornél;31476;HUN;1930;1942;1990;1990;2;5;2;1;0;0;0;L31476;1936;1990;1990;X
