Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Cho;101020;JAP;1941;1945;1990;1990;3;5;4;1;0;5;0;L101020;1941;1990;1990;x
Doi;101011;JAP;1942;1945;1990;1990;3;4;0;1;0;5;0;L101011;1942;1990;1990;x
Doihara;101021;JAP;1930;1930;1941;1990;1;6;0;3;0;5;0;L101021;1930;1990;1990;x
Fujie;101023;JAP;1930;1937;1943;1990;1;6;64;2;0;5;0;L101023;1930;1990;1990;x
Fujimuro;101031;JAP;1940;1990;1990;1990;3;4;0;1;0;5;0;L101031;1940;1943;1943;x
Fujioka;101025;JAP;1941;1945;1990;1990;3;5;4;1;0;5;0;L101025;1941;1990;1990;x
Fujishige;101266;JAP;1945;1990;1990;1990;3;5;1;2;0;5;0;L101266;1945;1990;1990;x
Fujita Sh.;101015;JAP;1941;1945;1990;1990;3;5;4;1;0;5;0;L101015;1941;1990;1990;x
Fujita Su.;101019;JAP;1930;1930;1990;1990;2;5;0;2;0;5;0;L101019;1930;1990;1990;x
Fujiwara;101029;JAP;1948;1990;1990;1990;3;6;16;1;0;5;0;L101029;1948;1990;1990;x
Fukui;101026;JAP;1939;1990;1990;1990;3;4;0;1;0;5;0;L101026;1939;1990;1990;x
Furusho;101265;JAP;1930;1930;1939;1990;1;6;0;3;0;5;0;L101265;1930;1940;1940;x
Fuse;101090;JAP;1941;1990;1990;1990;3;5;1;1;0;5;0;L101090;1941;1990;1990;x
Goto;101032;JAP;1937;1990;1990;1990;3;4;0;1;0;5;0;L101032;1937;1990;1990;x
Hamada;101042;JAP;1941;1945;1990;1990;3;4;0;1;0;5;0;L101042;1941;1990;1990;x
Hanaya;101030;JAP;1940;1943;1990;1990;3;5;0;2;0;5;0;L101030;1940;1990;1990;x
Hara;101263;JAP;1940;1943;1990;1990;3;5;128;1;0;5;0;L101263;1940;1990;1990;x
Harada K.;101262;JAP;1937;1939;1990;1990;2;6;0;2;0;5;0;L101262;1937;1990;1990;x
Hashimoto;101264;JAP;1930;1990;1990;1990;3;5;1;1;0;5;0;L101264;1930;1940;1940;x
Hasunuma;101046;JAP;1930;1930;1940;1990;1;5;4;2;0;5;0;L101046;1930;1990;1990;x
Hata;101034;JAP;1930;1930;1937;1944;0;7;68;3;0;5;0;L101034;1930;1990;1990;x
Hatori;101138;JAP;1945;1990;1990;1990;3;5;0;2;0;5;0;L101138;1945;1990;1990;x
Hattori;101035;JAP;1941;1990;1990;1990;3;5;0;1;0;5;0;L101035;1941;1990;1990;x
Hayashi K.;101036;JAP;1930;1930;1990;1990;2;4;1;1;0;5;0;L101036;1930;1938;1938;x
Hayashi Y.;101018;JAP;1939;1942;1990;1990;3;5;128;1;0;5;0;L101018;1939;1990;1990;x
Higashikuni;101038;JAP;1930;1930;1939;1990;1;6;4;3;0;5;0;L101038;1930;1990;1990;x
Higuchi;101039;JAP;1937;1939;1990;1990;2;6;0;2;0;5;0;L101039;1937;1990;1990;x
Hirabayashi;101027;JAP;1937;1939;1990;1990;3;5;0;2;0;5;0;L101027;1937;1990;1990;x
Hirata;101040;JAP;1939;1941;1990;1990;3;5;0;1;0;5;0;L101040;1939;1990;1990;x
Homma;101047;JAP;1930;1938;1990;1990;2;6;4;2;0;5;0;L101047;1930;1990;1990;x
Honda M.;101043;JAP;1937;1939;1990;1990;2;6;2;2;0;5;0;L101043;1937;1990;1990;x
Honda T.;101183;JAP;1945;1990;1990;1990;3;5;4;1;0;5;0;L101183;1945;1990;1990;x
Hong Sa-Ik;101126;JAP;1941;1944;1990;1990;3;5;0;1;0;5;0;L101126;1941;1990;1990;x
Hongo;101609;JAP;1943;1943;1990;1990;2;5;0;2;0;5;0;L101044;1943;1990;1990;x
Horii;101048;JAP;1940;1990;1990;1990;3;6;4;2;0;5;0;L101048;1940;1990;1990;x
Horiuchi;101049;JAP;1944;1990;1990;1990;3;6;256;1;0;5;0;L101049;1944;1990;1990;x
Hoshino;101050;JAP;1939;1942;1990;1990;2;5;128;2;0;5;0;L101050;1939;1990;1990;x
Hosomi;101579;JAP;1941;1945;1990;1990;3;5;128;2;0;5;0;L101579;1941;1990;1990;x
Hyakutake;101051;JAP;1937;1939;1990;1990;2;6;16;3;0;5;0;L101051;1937;1990;1990;x
Ichida;101144;JAP;1943;1990;1990;1990;3;4;0;1;0;5;0;L101144;1943;1990;1990;x
Ichiki;101052;JAP;1941;1990;1990;1990;3;4;0;1;0;5;0;L101052;1941;1990;1990;x
Ihara;101057;JAP;1941;1945;1990;1990;3;4;64;1;0;5;0;L101057;1941;1990;1990;x
Iida Sa.;101060;JAP;1930;1930;1990;1990;2;5;5;1;0;5;0;L101060;1930;1942;1942;x
Iida Sh.;101055;JAP;1937;1939;1990;1990;2;7;5;3;0;5;0;L101055;1937;1990;1990;x
Iimura;101056;JAP;1937;1939;1990;1990;2;6;0;2;0;5;0;L101056;1937;1990;1990;x
Ikagura;101572;JAP;1938;1990;1990;1990;3;5;0;1;0;5;0;L101572;1938;1990;1990;x
Ikeda R.;101559;JAP;1940;1944;1990;1990;3;5;1;1;0;5;0;L101559;1940;1990;1990;x
Ikeda Sh.;101573;JAP;1940;1943;1990;1990;3;5;64;1;0;5;0;L101573;1940;1990;1990;x
Ikeda Su.;101061;JAP;1944;1990;1990;1990;3;5;128;1;0;5;0;L101061;1944;1990;1990;x
Imai K.;101071;JAP;1930;1930;1990;1990;2;5;0;2;0;5;0;L101071;1930;1938;1938;x
Imai T.;101058;JAP;1941;1990;1990;1990;3;5;0;1;0;5;0;L101058;1941;1990;1990;x
Imamura;101059;JAP;1930;1938;1943;1990;1;7;5;3;0;5;0;L101059;1930;1990;1990;x
Inada;101065;JAP;1941;1945;1990;1990;3;5;64;1;0;5;0;L101065;1941;1990;1990;x
Inoue;101045;JAP;1939;1942;1990;1990;3;5;3;2;0;5;0;L101045;1939;1990;1990;x
Ishida K.;101561;JAP;1930;1990;1990;1990;3;4;0;1;0;5;0;L101561;1930;1990;1990;x
Ishida M.;101054;JAP;1930;1939;1990;1990;3;5;4;1;0;5;0;L101054;1930;1941;1941;x
Ishiguro I.;101073;JAP;1945;1990;1990;1990;3;5;0;1;0;5;0;L101073;1945;1990;1990;x
Ishiguro T.;101062;JAP;1938;1940;1990;1990;2;5;0;2;0;5;0;L101062;1938;1990;1990;x
Ishimoto;101084;JAP;1938;1940;1990;1990;3;5;5;1;0;5;0;L101084;1938;1990;1990;x
Ishiwara;101064;JAP;1937;1939;1990;1990;3;6;20;2;0;5;0;L101064;1937;1942;1942;x
Isogai;101067;JAP;1930;1930;1990;1990;2;5;0;2;0;5;0;L101067;1930;1945;1945;x
Itagaki;101070;JAP;1930;1930;1941;1990;1;6;1;2;0;5;0;L101070;1930;1990;1990;x
Iwakuro;101072;JAP;1943;1990;1990;1990;3;5;0;1;0;5;0;L101072;1943;1990;1990;x
Iwamatsu;101087;JAP;1930;1937;1990;1990;2;5;0;2;0;5;0;L101087;1930;1943;1943;x
Kagesa;101094;JAP;1939;1942;1990;1990;3;5;64;1;0;5;0;L101094;1939;1990;1990;x
Kajima;101074;JAP;1938;1990;1990;1990;3;4;0;1;0;5;0;L101074;1938;1990;1990;x
Kamada;101133;JAP;1941;1945;1990;1990;3;4;1;1;0;5;0;L101133;1941;1990;1990;x
Kanda;101075;JAP;1938;1941;1990;1990;2;6;0;3;0;5;0;L101075;1938;1990;1990;x
Kanin Haruhito;101078;JAP;1945;1990;1990;1990;3;5;128;1;0;5;0;L101078;1945;1990;1990;x
Kanin Kotohito;101077;JAP;1930;1930;1930;1930;0;6;516;2;0;5;0;L101077;1930;1945;1945;x
Kano;101271;JAP;1930;1990;1990;1990;3;4;0;1;0;5;0;L101271;1930;1990;1990;x
Kasahara;101079;JAP;1937;1939;1990;1990;2;5;4;2;0;5;0;L101079;1937;1990;1990;x
Kashii;101178;JAP;1930;1930;1990;1990;2;5;0;2;0;5;0;L101178;1930;1937;1937;x
Kashiwa;101091;JAP;1940;1945;1990;1990;3;5;1;1;0;5;0;L101091;1940;1990;1990;x
Katakura;101080;JAP;1944;1990;1990;1990;3;5;0;1;0;5;0;L101080;1944;1990;1990;x
Kataoka;101081;JAP;1941;1944;1990;1990;3;5;4;1;0;5;0;L101081;1941;1990;1990;x
Katayama K.;101261;JAP;1943;1990;1990;1990;3;4;0;1;0;5;0;L101261;1943;1990;1990;x
Katayama S.;101089;JAP;1938;1940;1990;1990;3;5;0;1;0;5;0;L101089;1938;1990;1990;x
Kato;101272;JAP;1945;1990;1990;1990;3;5;0;2;0;5;0;L101272;1945;1990;1990;x
Katsuki;101082;JAP;1930;1930;1990;1990;2;5;1;2;0;5;0;L101082;1930;1939;1939;x
Kawabe ;101083;JAP;1930;1939;1945;1990;1;6;4;2;0;5;0;L101083;1930;1990;1990;x
Kawada;101148;JAP;1940;1944;1990;1990;3;5;1;2;0;5;0;L101148;1940;1990;1990;x
Kawagishi;101085;JAP;1930;1930;1990;1990;2;5;0;2;0;5;0;L101085;1930;1940;1940;x
Kawaguchi;101086;JAP;1940;1990;1990;1990;3;5;0;2;0;5;0;L101086;1940;1990;1990;x
Kawamura;101098;JAP;1941;1945;1990;1990;3;5;0;1;0;5;0;L101098;1941;1990;1990;x
Kaya;101096;JAP;1940;1943;1990;1990;3;5;4;1;0;5;0;L101096;1940;1990;1990;x
Kayashima;101095;JAP;1938;1941;1990;1990;3;5;0;1;0;5;0;L101095;1938;1945;1945;x
Kijima;101574;JAP;1943;1990;1990;1990;3;5;0;2;0;5;0;L101574;1943;1990;1990;x
Kim Suk-won;101092;JAP;1943;1990;1990;1990;3;5;0;2;0;5;0;L101092;1943;1990;1990;x
Kimura  H.;101093;JAP;1930;1939;1945;1990;1;7;69;3;0;5;0;L101093;1930;1990;1990;x
Kimura  M.;101268;JAP;1940;1944;1990;1990;3;5;0;1;0;5;0;L101268;1940;1990;1990;x
Kinoshita I.;101575;JAP;1941;1990;1990;1990;3;5;0;1;0;5;0;L101575;1941;1944;1944;x
Kitano;101102;JAP;1937;1939;1990;1990;2;5;4;2;0;5;0;L101102;1937;1990;1990;x
Koba;101115;JAP;1944;1990;1990;1990;3;5;1;1;0;5;0;L101115;1944;1990;1990;x
Kobayashi;101111;JAP;1938;1941;1990;1990;3;4;0;1;0;5;0;L101111;1938;1990;1990;x
Koiso;101101;JAP;1930;1930;1937;1990;1;6;1;2;0;5;0;L101101;1930;1939;1939;x
Komatsubara;101103;JAP;1930;1937;1990;1990;3;5;0;2;0;5;0;L101103;1930;1940;1940;x
Komiya;101118;JAP;1942;1990;1990;1990;3;4;0;1;0;5;0;L101118;1942;1990;1990;x
Kondo;101104;JAP;1942;1945;1990;1990;3;5;0;1;0;5;0;L101104;1942;1990;1990;x
Konuma;101562;JAP;1944;1990;1990;1990;3;4;0;1;0;5;0;L101562;1944;1990;1990;x
Kume;101568;JAP;1942;1990;1990;1990;3;5;256;1;0;5;0;L101568;1942;1990;1990;x
Kunisaki;101099;JAP;1930;1939;1990;1990;3;5;0;2;0;5;0;L101099;1930;1940;1940;x
Kunomura;101132;JAP;1940;1944;1990;1990;3;5;0;2;0;5;0;L101132;1940;1990;1990;x
Kuribayashi;101108;JAP;1940;1943;1990;1990;3;7;7;3;0;5;0;L101108;1940;1990;1990;x
Kuroda Shigenori;101109;JAP;1937;1939;1990;1990;2;5;0;2;0;5;0;L101109;1937;1990;1990;x
Kuroda Shigeru;101139;JAP;1944;1990;1990;1990;3;4;65;1;0;5;0;L101139;1944;1990;1990;x
Kusaba;101140;JAP;1944;1990;1990;1990;3;5;32;1;0;5;0;L101140;1944;1990;1990;x
Machijiri;101088;JAP;1937;1939;1990;1990;2;5;64;1;0;5;0;L101088;1937;1945;1945;x
Maeda;101112;JAP;1930;1930;1990;1990;2;5;0;2;0;5;0;L101112;1930;1990;1990;x
Magata;101130;JAP;1945;1990;1990;1990;3;5;1;1;0;5;0;L101130;1945;1990;1990;x
Makino;101113;JAP;1940;1943;1990;1990;3;5;0;1;0;5;0;L101113;1940;1990;1990;x
Mano;101143;JAP;1939;1942;1990;1990;3;5;1;1;0;5;0;L101143;1939;1990;1990;x
Maruyama;101114;JAP;1938;1941;1990;1990;3;5;0;2;0;5;0;L101114;1938;1945;1945;x
Masaki;101124;JAP;1930;1930;1930;1990;1;6;512;3;0;5;0;L101124;1930;1937;1937;x
Matsui I.;101116;JAP;1930;1930;1930;1990;1;6;516;2;0;5;0;L101116;1930;1939;1939;x
Matsui M.;101158;JAP;1930;1937;1990;1990;2;5;32;2;0;5;0;L101158;1930;1941;1941;x
Matsui T.;101159;JAP;1937;1940;1990;1990;2;6;4;2;0;5;0;L101159;1937;1990;1990;x
Matsumoto;101563;JAP;1945;1990;1990;1990;3;4;0;1;0;5;0;L101563;1945;1990;1990;x
Minakami;101162;JAP;1941;1990;1990;1990;3;5;3;2;0;5;0;L101162;1941;1990;1990;x
Minami;101117;JAP;1930;1930;1930;1990;1;6;4;2;0;5;0;L101117;1930;1943;1943;x
Mineki;101125;JAP;1941;1945;1990;1990;3;5;4;1;0;5;0;L101125;1941;1990;1990;x
Miyauchi;101119;JAP;1945;1990;1990;1990;3;4;1;1;0;5;0;L101119;1945;1990;1990;x
Miyazaki Shigesaburo;101120;JAP;1940;1944;1990;1990;3;6;0;2;0;5;0;L101120;1940;1990;1990;x
Miyazaki Shuichi;101169;JAP;1941;1944;1990;1990;3;5;0;1;0;5;0;L101169;1941;1990;1990;x
Mori Sh.;101550;JAP;1941;1945;1990;1990;3;5;4;1;0;5;0;L101550;1941;1990;1990;x
Mori Su.;101551;JAP;1941;1944;1990;1990;3;5;0;2;0;5;0;L101551;1941;1990;1990;x
Mori T.;101121;JAP;1941;1945;1990;1990;3;5;4;1;0;5;0;L101121;1941;1990;1990;x
Morozumi;101252;JAP;1939;1944;1990;1990;2;6;1;2;0;5;0;L101252;1939;1990;1990;x
Motoizumi;101181;JAP;1943;1990;1990;1990;3;5;4;1;0;5;0;L101181;1943;1990;1990;x
Mugikura;101069;JAP;1939;1941;1990;1990;2;6;0;2;0;5;0;L101069;1939;1990;1990;x
Murakami;101193;JAP;1937;1939;1990;1990;2;5;0;2;0;5;0;L101193;1937;1990;1990;x
Mutaguchi;101122;JAP;1938;1940;1990;1990;2;4;0;2;0;5;0;L101122;1938;1990;1990;x
Muto;101123;JAP;1939;1941;1990;1990;3;5;0;2;0;5;0;L101123;1939;1990;1990;x
Nagai;101145;JAP;1945;1990;1990;1990;3;4;0;1;0;5;0;L101145;1945;1990;1990;x
Naito;101194;JAP;1930;1938;1990;1990;3;5;4;1;0;5;0;L101194;1930;1940;1940;x
Nakagawa;101068;JAP;1942;1990;1990;1990;3;5;2;1;0;5;0;L101068;1942;1990;1990;x
Nakajima K.;101128;JAP;1930;1930;1990;1990;2;5;2;1;0;5;0;L101128;1930;1940;1940;x
Nakajima T.;101197;JAP;1930;1938;1990;1990;3;4;1;1;0;5;0;L101197;1930;1940;1940;x
Nakamura A.;101210;JAP;1937;1939;1990;1990;2;5;1;2;0;5;0;L101210;1937;1990;1990;x
Nakamura J.;101142;JAP;1941;1944;1990;1990;3;5;0;1;0;5;0;L101142;1941;1990;1990;x
Nakamura K.;101211;JAP;1930;1930;1938;1990;1;6;0;3;0;5;0;L101211;1930;1944;1944;x
Nakamura M.;101155;JAP;1939;1990;1990;1990;3;4;0;1;0;5;0;L101155;1939;1990;1990;x
Nashioka;101129;JAP;1944;1990;1990;1990;3;4;1;1;0;5;0;L101129;1944;1990;1990;x
Nemoto;101213;JAP;1938;1940;1990;1990;2;5;0;2;0;5;0;L101213;1938;1990;1990;x
Nishi;101267;JAP;1930;1930;1930;1990;1;5;514;2;0;5;0;L101267;1930;1937;1937;x
Nishihara;101063;JAP;1939;1941;1990;1990;3;5;132;1;0;5;0;L101063;1939;1990;1990;x
Nishimura;101255;JAP;1938;1940;1990;1990;3;5;65;1;0;5;0;L101255;1938;1990;1990;x
Nishio;101134;JAP;1930;1930;1939;1990;1;7;4;3;0;5;0;L101134;1930;1944;1944;x
Nozoe;101157;JAP;1937;1990;1990;1990;3;4;0;1;0;5;0;L101157;1937;1990;1990;x
Nukada;101214;JAP;1941;1945;1990;1990;3;4;0;1;0;5;0;L101214;1941;1990;1990;x
Numata;101135;JAP;1938;1941;1990;1990;3;5;0;1;0;5;0;L101135;1938;1990;1990;x
Oba;101076;JAP;1939;1942;1990;1990;3;5;0;1;0;5;0;L101076;1939;1990;1990;x
Obata N.;101257;JAP;1943;1990;1990;1990;3;6;0;2;0;5;0;L101257;1943;1990;1990;x
Obata T.;101217;JAP;1930;1930;1990;1990;2;5;0;2;0;5;0;L101217;1930;1939;1939;x
Oda;101171;JAP;1943;1990;1990;1990;3;5;0;1;0;5;0;L101171;1943;1990;1990;x
Ogisu;101137;JAP;1930;1937;1990;1990;2;5;0;2;0;5;0;L101137;1930;1990;1990;x
Ohira;101258;JAP;1945;1990;1990;1990;3;4;0;1;0;5;0;L101258;1945;1990;1990;x
Okabe;101106;JAP;1930;1937;1942;1990;1;6;2;2;0;5;0;L101106;1930;1990;1990;x
Okada T.;101141;JAP;1938;1941;1990;1990;2;5;128;2;0;5;0;L101141;1938;1990;1990;x
Okada U.;101198;JAP;1945;1990;1990;1990;3;4;0;1;0;5;0;L101198;1945;1990;1990;x
Okamura;101218;JAP;1930;1930;1941;1990;1;7;4;3;0;5;0;L101218;1930;1990;1990;x
Okawachi;101269;JAP;1930;1940;1990;1990;2;5;256;1;0;5;0;L101269;1930;1990;1990;x
Okazaki;101219;JAP;1939;1942;1990;1990;3;5;0;1;0;5;0;L101219;1939;1990;1990;x
Ono;101220;JAP;1940;1945;1990;1990;3;4;0;1;0;5;0;L101220;1940;1990;1990;x
Onodera;101221;JAP;1943;1990;1990;1990;3;4;0;1;0;5;0;L101221;1943;1990;1990;x
Ota;101105;JAP;1938;1942;1990;1990;3;6;256;2;0;5;0;L101105;1938;1990;1990;x
Ouchi;101552;JAP;1938;1990;1990;1990;3;4;0;1;0;5;0;L101552;1938;1990;1990;x
Saeki;101206;JAP;1938;1941;1990;1990;3;5;1;1;0;5;0;L101206;1938;1990;1990;x
Saito  Ya.;101222;JAP;1930;1938;1990;1990;2;5;1;2;0;5;0;L101222;1930;1944;1944;x
Saito  Yo.;101147;JAP;1939;1942;1990;1990;3;5;4;1;0;5;0;L101147;1939;1990;1990;x
Sakaguchi;101149;JAP;1939;1943;1990;1990;3;6;4;2;0;5;0;L101149;1939;1990;1990;x
Sakai K.;101041;JAP;1930;1937;1990;1990;3;5;0;2;0;5;0;L101041;1930;1945;1945;x
Sakai N.;101215;JAP;1938;1941;1990;1990;3;5;0;2;0;5;0;L101215;1938;1990;1990;x
Sakai T.;101150;JAP;1937;1939;1990;1990;2;5;4;2;0;5;0;L101150;1937;1944;1944;x
Sakai Y.;101254;JAP;1938;1941;1990;1990;3;5;64;2;0;5;0;L101254;1938;1990;1990;x
Sakaibara;101208;JAP;1940;1944;1990;1990;3;6;256;1;0;5;0;L101208;1940;1990;1990;x
Sakamoto;101223;JAP;1942;1945;1990;1990;3;4;0;1;0;5;0;L101223;1942;1990;1990;x
Sakata;101564;JAP;1940;1990;1990;1990;3;5;0;1;0;5;0;L101564;1940;1990;1990;x
Sakuma;101053;JAP;1939;1942;1990;1990;3;5;4;1;0;5;0;L101053;1939;1990;1990;x
Sakurai S.;101180;JAP;1938;1940;1990;1990;2;5;1;2;0;5;0;L101180;1938;1990;1990;x
Sakurai T.;101553;JAP;1943;1990;1990;1990;3;5;0;2;0;5;0;L101553;1943;1990;1990;x
Sanada;101151;JAP;1943;1990;1990;1990;3;4;0;1;0;5;0;L101151;1943;1990;1990;x
Sano;101565;JAP;1938;1941;1990;1990;2;5;64;2;0;5;0;L101565;1938;1990;1990;x
Sasaki M.;101259;JAP;1939;1943;1990;1990;3;6;132;1;0;5;0;L101259;1939;1990;1990;x
Sasaki T.;101154;JAP;1930;1938;1990;1990;3;5;0;2;0;5;0;L101154;1930;1990;1990;x
Sato  Ke.;101152;JAP;1941;1945;1990;1990;3;5;0;1;0;5;0;L101152;1941;1990;1990;x
Sato Ko.;101153;JAP;1939;1942;1990;1990;3;6;0;2;0;5;0;L101153;1939;1990;1990;x
Sawada;101224;JAP;1930;1938;1990;1990;2;5;64;2;0;5;0;L101224;1930;1990;1990;x
Sawaki;101164;JAP;1930;1990;1990;1990;3;4;0;1;0;5;0;L101164;1930;1990;1990;x
Senda;101225;JAP;1943;1990;1990;1990;3;5;0;1;0;5;0;L101225;1943;1990;1990;x
Shibayama;101226;JAP;1939;1941;1990;1990;3;4;1;1;0;5;0;L101226;1939;1990;1990;x
Shibazaki;101156;JAP;1938;1943;1990;1990;3;6;256;2;0;5;0;L101156;1938;1990;1990;x
Shidei;101146;JAP;1940;1943;1990;1990;3;5;0;1;0;5;0;L101146;1940;1990;1990;x
Shimokawa;101273;JAP;1940;1990;1990;1990;3;5;1;1;0;5;0;L101273;1940;1990;1990;x
Shimomoto;101554;JAP;1930;1930;1990;1990;2;5;0;2;0;5;0;L101554;1930;1939;1939;x
Shimomura;101160;JAP;1930;1939;1945;1990;1;6;96;2;0;5;0;L101160;1930;1990;1990;x
Shimura;101555;JAP;1944;1990;1990;1990;3;4;0;1;0;5;0;L101555;1944;1990;1990;x
Shinozuka;101227;JAP;1930;1938;1990;1990;2;5;0;2;0;5;0;L101227;1930;1943;1943;x
Shoji;101161;JAP;1944;1990;1990;1990;3;5;0;1;0;5;0;L101161;1944;1990;1990;x
Sogawa;101228;JAP;1938;1941;1990;1990;2;5;0;2;0;5;0;L101228;1938;1990;1990;x
Sonobe;101136;JAP;1930;1930;1990;1990;2;5;0;2;0;5;0;L101136;1930;1942;1942;x
Sonoda;101188;JAP;1938;1990;1990;1990;3;4;128;1;0;5;0;L101188;1938;1990;1990;x
Suematsu;101229;JAP;1930;1930;1990;1990;2;5;0;2;0;5;0;L101229;1930;1940;1940;x
Suetaka;101230;JAP;1930;1930;1990;1990;2;5;4;2;0;5;0;L101230;1930;1942;1942;x
Sugiyama;101163;JAP;1930;1930;1930;1943;0;7;3;3;0;5;0;L101163;1930;1990;1990;x
Sumida;101165;JAP;1938;1941;1990;1990;2;5;64;2;0;5;0;L101165;1938;1990;1990;x
Suzuki  K.;101166;JAP;1943;1990;1990;1990;3;5;32;1;0;5;0;L101166;1943;1990;1990;x
Suzuki  Shigeji;101167;JAP;1941;1990;1990;1990;3;5;0;1;0;5;0;L101167;1941;1990;1990;x
Suzuki  Shigeyasu;101231;JAP;1930;1937;1990;1990;3;4;0;1;0;5;0;L101231;1930;1939;1939;x
Suzuki  Sosaku;101168;JAP;1938;1941;1990;1990;2;6;3;2;0;5;0;L101168;1938;1990;1990;x
Suzuki  T.;101232;JAP;1937;1940;1990;1990;3;4;0;1;0;5;0;L101232;1937;1942;1942;x
Suzuki Y.;101256;JAP;1930;1930;1990;1990;2;5;0;2;0;5;0;L101256;1930;1938;1938;x
Tachibana;101066;JAP;1943;1945;1990;1990;3;5;0;1;0;5;0;L101066;1943;1990;1990;x
Tada;101170;JAP;1930;1930;1941;1990;1;6;2;2;0;5;0;L101170;1930;1942;1942;x
Taga;101576;JAP;1942;1990;1990;1990;3;5;0;1;0;5;0;L101576;1942;1990;1990;x
Tajima H.;101107;JAP;1941;1944;1990;1990;3;4;4;1;0;5;0;L101107;1941;1990;1990;x
Tajima W.;101233;JAP;1944;1990;1990;1990;3;4;0;1;0;5;0;L101233;1944;1990;1990;x
Takada;101577;JAP;1943;1990;1990;1990;3;5;1;1;0;5;0;L101577;1943;1990;1990;x
Takahashi;101033;JAP;1940;1990;1990;1990;3;5;4;1;0;5;0;L101033;1940;1990;1990;x
Takamori;101234;JAP;1939;1941;1990;1990;2;6;0;2;0;5;0;L101234;1939;1990;1990;x
Takashina;101235;JAP;1940;1943;1990;1990;3;5;4;1;0;5;0;L101235;1940;1990;1990;x
Takeda;101570;JAP;1938;1943;1990;1990;3;5;256;1;0;5;0;L101570;1938;1990;1990;x
Takehara;101556;JAP;1939;1943;1990;1990;3;5;0;2;0;5;0;L101556;1939;1990;1990;x
Takumi;101172;JAP;1940;1990;1990;1990;3;4;0;1;0;5;0;L101172;1940;1990;1990;x
Tamada;101571;JAP;1941;1945;1990;1990;3;5;128;2;0;5;0;L101571;1941;1990;1990;x
Tamika;101578;JAP;1943;1990;1990;1990;3;5;0;1;0;5;0;L101578;1943;1990;1990;x
Tamura;101566;JAP;1943;1990;1990;1990;3;4;0;1;0;5;0;L101566;1943;1990;1990;x
Tanabe;101260;JAP;1937;1939;1990;1990;2;5;128;2;0;5;0;L101260;1937;1990;1990;x
Tanaka  H.;101173;JAP;1937;1940;1990;1990;2;6;0;2;0;5;0;L101173;1937;1990;1990;x
Tanaka  N.;101028;JAP;1941;1944;1990;1990;3;5;0;2;0;5;0;L101028;1941;1990;1990;x
Tanaka R.;101037;JAP;1940;1990;1990;1990;3;5;65;1;0;5;0;L101037;1940;1990;1990;x
Tanaka  Shinichi;101174;JAP;1939;1941;1990;1990;3;7;3;3;0;5;0;L101174;1939;1990;1990;x
Tanaka  Shizuichi;101175;JAP;1930;1938;1943;1990;1;7;0;3;0;5;0;L101175;1930;1990;1990;x
Tani;101176;JAP;1930;1930;1990;1990;2;5;0;2;0;5;0;L101176;1930;1990;1990;x
