Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
de Rada;3419;U01;1937;1990;1990;1990;3;5;16;0;0;5;0;L3419;1937;1990;1990;x
de Borbon y de la Torre;3420;U01;1930;1990;1990;1990;3;4;0;0;0;4;0;L3420;1930;1990;1990;x
d'Harcourt;3421;U01;1930;1990;1990;1990;3;4;2;0;0;4;0;L3421;1930;1990;1990;x
El Mizzian;3422;U01;1930;1990;1990;1990;3;5;4;1;0;4;0;L3422;1930;1990;1990;x
Fanjul Goni;3423;U01;1930;1990;1990;1990;3;5;32;0;0;5;0;L3423;1930;1990;1990;x
Fernández Burriel;3424;U01;1930;1990;1990;1990;3;5;0;0;0;5;0;L3424;1930;1990;1990;x
Fernández Cuesta;3425;U01;1937;1940;1990;1990;2;4;0;1;0;5;0;L3425;1937;1990;1990;x
Franco Bahamonde;3426;U01;1930;1930;1930;1937;0;7;2;3;0;5;0;L3426;1930;1990;1990;x
Gambara;3427;U01;1930;1930;1990;1990;2;6;1;1;0;3;0;L3427;1930;1990;1990;x
García Escámez;3428;U01;1930;1939;1990;1990;3;5;4;1;0;5;0;L3428;1930;1990;1990;x
García Gómez Caminero;3429;U01;1937;1990;1990;1990;1;7;513;1;0;5;0;L3429;1937;1990;1990;x
García Valiño;3430;U01;1930;1938;1941;1947;2;8;16;3;0;5;0;L3430;1930;1990;1990;x
Garciano Goñi;3431;U01;1937;1990;1990;1990;3;4;0;0;0;5;0;L3431;1937;1990;1990;x
Gil Yuste;3432;U01;1930;1930;1990;1990;2;4;0;0;0;5;0;L3432;1930;1990;1990;x
Goded Llopis;3433;U01;1930;1930;1990;1990;2;5;0;1;0;5;0;L3433;1930;1990;1990;x
Gómez Aspar;3434;U01;1930;1990;1990;1990;3;5;1;0;0;5;0;L3434;1930;1990;1990;x
Gómez-Jordana y Sousa;3435;U01;1930;1939;1990;1990;3;5;0;1;0;5;0;L3435;1930;1990;1990;x
Hedilla Larrey;3436;U01;1930;1990;1990;1990;3;3;0;0;0;5;0;L3436;1930;1990;1990;x
Infantes;3437;U01;1930;1939;1990;1990;3;4;32;1;0;5;0;L3437;1930;1990;1990;x
Lahuerta;3438;U01;1930;1990;1990;1990;3;4;0;0;0;5;0;L3438;1930;1990;1990;x
López-Pinto Berizo;3439;U01;1930;1930;1940;1990;2;7;64;2;0;5;0;L3439;1930;1990;1990;x
Martín Moreno;3440;U01;1937;1990;1990;1990;3;4;0;0;0;5;0;L3440;1937;1990;1990;x
Martínez Anido;3441;U01;1930;1930;1930;1990;1;4;514;1;0;5;0;L3441;1930;1990;1990;x
Millán Astray y Terreros;3442;U01;1930;1930;1990;1990;2;6;784;1;0;5;0;L3442;1930;1990;1990;x
Mola Vidal;3443;U01;1930;1930;1930;1930;0;8;0;4;0;5;0;L3443;1930;1990;1990;x
Monasterio Ituarte;3444;U01;1930;1990;1990;1990;3;6;4;0;0;5;0;L3444;1930;1990;1990;x
Moreno Calderón;3445;U01;1930;1990;1990;1990;3;4;0;0;0;5;0;L3445;1930;1990;1990;x
Moreno Martín;3446;U01;1930;1930;1990;1990;2;5;0;0;0;5;0;L3446;1930;1990;1990;x
Moscardó Ituarte;3447;U01;1930;1939;1941;1990;3;6;0;2;0;5;0;L3447;1939;1990;1990;x
Muñoz Grandes;3448;U01;1937;1940;1943;1946;2;8;12;3;0;5;0;L3448;1937;1990;1990;x
Orgaz Yoldi;3449;U01;1930;1930;1942;1990;2;5;0;2;0;3;0;L3449;1930;1990;1990;x
Ortiz de Zárate López;3450;U01;1930;1990;1990;1990;3;4;32;0;0;5;0;L3450;1930;1990;1990;x
Queipo de Llano y Sierra;3451;U01;1930;1930;1930;1990;1;8;16;2;0;4;0;L3451;1930;1990;1990;x
Redondo Ortega;3452;U01;1930;1990;1990;1990;3;4;0;0;0;4;0;L3452;1930;1990;1990;x
Ridruejo;3453;U01;1938;1990;1990;1990;3;3;0;0;0;5;0;L3453;1938;1990;1990;x
Ríos Capapé;3454;U01;1937;1990;1990;1990;3;4;0;0;0;5;0;L3454;1937;1990;1990;x
Roatta;3455;U01;1930;1930;1990;1990;2;6;0;2;0;3;0;L3455;1930;1990;1990;x
Sáenz de Buruaga;3456;U01;1930;1941;1990;1990;3;5;128;1;0;5;0;L3456;1930;1990;1990;x
Saliquet Zumeta;3457;U01;1930;1930;1938;1990;2;5;0;1;0;5;0;L3457;1930;1990;1990;x
Sancho Dávila;3458;U01;1938;1990;1990;1990;3;3;0;0;0;4;0;L3458;1938;1990;1990;x
Solchaga Zala;3459;U01;1937;1941;1990;1990;3;6;0;1;0;4;0;L3459;1937;1990;1990;x
Sanjurjo Sacanell;3460;U01;1930;1930;1930;1930;0;7;513;2;0;5;0;L3460;1930;1990;1990;x
Tella;3461;U01;1930;1990;1990;1990;3;7;256;1;0;5;0;L3461;1930;1990;1990;x
Ungría Jimenéz;3462;U01;1938;1942;1990;1990;3;5;128;1;0;5;0;L3462;1938;1990;1990;x
Valdés Cavanilles;3463;U01;1930;1930;1930;1990;1;4;514;1;0;5;0;L3463;1930;1990;1990;x
Varela Iglesias;3464;U01;1930;1938;1943;1990;2;7;4;2;0;4;0;L3464;1930;1990;1990;x
Vigón Suerodíaz;3465;U01;1930;1940;1990;1990;3;5;4;1;0;5;0;L3465;1930;1990;1990;x
Volkmann;3466;U01;1930;1930;1930;1990;1;7;4;2;0;3;0;L3466;1930;1990;1990;x
Yagüe Blanco;3467;U01;1930;1930;1942;1990;2;8;4;3;0;5;0;L3467;1930;1990;1990;x
Agacino Armas;3468;U01;1930;1939;1990;1990;3;4;2048;1;0;5;1;L3468;1930;1990;1990;x
Barreda Terry;3469;U01;1930;1990;1990;1990;3;4;1024;0;0;5;1;L3469;1930;1990;1990;x
Carrero Blanco;3470;U01;1943;1944;1946;1990;2;6;0;2;0;5;1;L3470;1943;1990;1990;x
Cervera Valderrama;3471;U01;1930;1930;1930;1990;1;5;0;1;0;5;1;L3471;1930;1990;1990;x
de Vierna Belondo;3472;U01;1937;1943;1990;1990;3;5;0;1;0;5;1;L3472;1937;1990;1990;x
de Portago Cabeza de Vaca;3473;U01;1930;1990;1990;1990;3;4;0;0;0;5;1;L3473;1930;1990;1990;x
Estrada Arnais;3474;U01;1930;1990;1990;1990;3;4;0;0;0;5;1;L3474;1930;1990;1990;x
Franco Bahamonde;3475;U01;1930;1939;1990;1990;2;4;0;1;0;5;1;L3475;1930;1990;1990;x
Fontenla Maristany;3476;U01;1942;1944;1990;1990;2;5;0;1;0;5;1;L3476;1942;1990;1990;x
Moreno Fernández  F.;3477;U01;1939;1942;1945;1990;2;5;8192;2;0;5;1;L3477;1939;1990;1990;x
Moreno Fernández  S.;3478;U01;1930;1930;1990;1990;2;4;0;1;0;5;1;L3478;1930;1990;1990;x
Nunez de Olaneta;3479;U01;1930;1990;1990;1990;3;4;1024;0;0;5;1;L3479;1930;1990;1990;x
Aguirre Vila;3480;U01;1930;1942;1990;1990;3;5;8192;2;0;5;2;L3480;1930;1990;1990;x
Alfonso Orleans y Borbon;3481;U01;1930;1990;1990;1990;3;4;0;0;0;3;2;L3481;1930;1990;1990;x
Calderon Gaztelu;3482;U01;1937;1990;1990;1990;3;5;131072;0;0;5;2;L3482;1937;1990;1990;x
de Haya Gonzalez;3483;U01;1930;1939;1990;1990;3;4;0;1;0;5;2;L3483;1930;1990;1990;x
Franco Bahamonde;3484;U01;1930;1990;1990;1990;3;5;0;1;0;5;2;L3484;1930;1990;1990;x
Garcia-Morato Castaño;3485;U01;1930;1990;1990;1990;3;5;16384;0;0;5;2;L3485;1930;1990;1990;x
Kindelán y Duany;3486;U01;1930;1930;1937;1942;1;7;32768;3;0;4;2;L3486;1930;1990;1990;x
Muñoz Jímenez-Millas;3487;U01;1930;1990;1990;1990;3;4;0;0;0;5;2;L3487;1930;1990;1990;x
Rambaud Goma;3488;U01;1930;1940;1990;1990;3;5;0;1;0;5;2;L3488;1930;1990;1990;x
Salas Larranzábal;3489;U01;1930;1990;1990;1990;3;5;4096;0;0;5;2;L3489;1930;1990;1990;x
Vigón Suerodíaz;3490;U01;1930;1937;1990;1990;2;5;0;1;0;5;2;L3490;1930;1990;1990;x
Vives Camino;3491;U01;1937;1990;1990;1990;3;5;0;1;0;5;2;L3491;1937;1990;1990;x
von Moreau;3492;U01;1930;1990;1990;1990;3;5;65536;0;0;4;2;L3492;1930;1990;1990;x
von Richthofen;3493;U01;1930;1930;1990;1990;2;9;36864;3;0;4;2;L3493;1930;1990;1990;x
von Sperrle;3494;U01;1930;1930;1990;1990;2;9;49152;3;0;4;2;L3494;1930;1990;1990;x
von Thoma;3495;U01;1930;1941;1990;1990;3;7;128;3;0;5;0;L3495;1937;1990;1990;x
Bastico;3496;U01;1930;1930;1940;1942;0;6;4;2;0;4;0;L3496;1930;1990;1990;x
Berti;3497;U01;1930;1938;1940;1990;1;4;0;1;0;4;0;L3497;1930;1990;1990;x
Bernasconi;3498;U01;1930;1930;1942;1990;1;5;0;1;0;5;2;L3498;1930;1990;1990;x
Velardi;3499;U01;1937;1939;1990;1990;2;4;4096;1;0;3;2;L3499;1937;1990;1990;x
Monti;6500;U01;1938;1943;1990;1990;2;4;131072;1;0;3;2;L3500;1938;1990;1990;x
