Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Callander;1033;ENG;1943;1990;1990;1990;3;6;0;2;0;5;0;L1033;1943;1990;1990;x
Calvert-Jones;1060;ENG;1946;1990;1990;1990;3;5;2;1;0;5;0;L1060;1946;1990;1990;x
Cameron;1065;ENG;1943;1990;1990;1990;3;5;2;1;0;5;0;L1065;1943;1990;1990;x
Campbell A.D.;1061;ENG;1946;1990;1990;1990;3;5;32;1;0;5;0;L1061;1946;1990;1990;x
Campbell L.M.;1063;ENG;1943;1990;1990;1990;3;6;4;1;0;5;0;L1063;1943;1990;1990;x
Campbell J.C.;1064;ENG;1942;1990;1990;1990;3;6;128;2;0;5;0;L1064;1942;1990;1990;x
Carr;1036;ENG;1938;1941;1990;1990;2;5;1;2;0;5;0;L1036;1938;1990;1990;x
Carrington;1072;ENG;1930;1940;1990;1990;2;5;65;2;0;5;0;L1072;1930;1935;1935;x
Carton de Wiart;1068;ENG;1939;1944;1990;1990;3;6;512;3;0;5;0;L1068;1939;1990;1990;x
Cassels A.J.H.;1070;ENG;1946;1990;1990;1990;3;7;4;2;0;5;0;L1070;1946;1990;1990;x
Cave-Browne;1158;ENG;1940;1990;1990;1990;3;5;32;1;0;5;0;L1158;1940;1990;1990;x
Cazenove;1056;ENG;1941;1990;1990;1990;3;5;0;1;0;5;0;L1056;1941;1990;1990;x
Chater;1029;ENG;1943;1990;1990;1990;3;5;256;2;0;5;0;L1029;1943;1990;1990;x
Chilton;1154;ENG;1945;1990;1990;1990;3;5;3;1;0;5;0;L1154;1945;1990;1990;x
Christison;1074;ENG;1941;1943;1947;1990;2;6;0;3;0;5;0;L1074;1941;1990;1990;x
Churcher;1142;ENG;1946;1990;1990;1990;3;6;4;2;0;5;0;L1142;1946;1990;1990;x
Clarke;1047;ENG;1930;1990;1990;1990;3;4;0;1;0;5;0;L1047;1930;1935;1935;x
Clutterbuck;1078;ENG;1942;1990;1990;1990;3;5;0;2;0;5;0;L1078;1942;1990;1990;x
Coad;1043;ENG;1945;1990;1990;1990;3;6;4;1;0;5;0;L1043;1945;1990;1990;x
Coleman;1071;ENG;1944;1990;1990;1990;3;6;0;1;0;5;0;L1071;1944;1990;1990;x
Collier;1076;ENG;1943;1990;1990;1990;3;5;0;1;0;5;0;L1076;1943;1990;1990;x
Colville;1087;ENG;1945;1990;1990;1990;3;5;5;1;0;5;0;L1087;1945;1990;1990;x
Combe;1081;ENG;1941;1990;1990;1990;3;5;128;1;0;5;0;L1081;1941;1990;1990;x
Cox;1083;ENG;1942;1990;1990;1990;3;5;0;2;0;5;0;L1083;1942;1990;1990;x
Craig;1019;ENG;1942;1990;1990;1990;3;5;256;1;0;5;0;L1019;1942;1945;1945;x
Crawford;1039;ENG;1943;1946;1990;1990;2;6;1;1;0;5;0;L1039;1943;1990;1990;x
Creagh;1238;ENG;1940;1990;1990;1990;3;5;128;2;0;5;0;L1238;1940;1990;1990;x
Crocker;1085;ENG;1941;1942;1947;1990;2;7;128;2;0;5;0;L1085;1941;1990;1990;x
Cunningham;1086;ENG;1938;1941;1945;1990;2;6;4;3;0;5;0;L1086;1938;1990;1990;x
D'Arcy;1091;ENG;1942;1945;1990;1990;3;6;128;2;0;5;0;L1091;1942;1990;1990;x
Dalby;1163;ENG;1930;1990;1990;1990;3;5;0;2;0;5;0;L1163;1930;1940;1940;x
Davey;1040;ENG;1945;1990;1990;1990;3;5;32;2;0;5;0;L1040;1945;1990;1990;x
Davidson;1101;ENG;1941;1990;1990;1990;3;5;64;1;0;5;0;L1101;1941;1990;1990;x
de Guingand;1096;ENG;1944;1990;1990;1990;3;6;1;3;0;5;0;L1096;1944;1990;1990;x
Dempsey;1099;ENG;1941;1943;1946;1990;1;8;5;4;0;5;0;L1099;1941;1990;1990;x
Deverell;1103;ENG;1930;1930;1930;1930;0;6;514;2;0;5;0;L1103;1930;1938;1938;x
Dickinson;1077;ENG;1939;1990;1990;1990;3;5;1;2;0;5;0;L1077;1939;1945;1945;x
Dill;1105;ENG;1930;1930;1939;1941;0;7;1;3;0;5;0;L1105;1930;1990;1990;x
Dimoline;1062;ENG;1945;1990;1990;1990;3;5;0;2;0;5;0;L1062;1945;1990;1990;x
Dobbie;1106;ENG;1930;1940;1990;1990;3;5;544;2;0;5;0;L1106;1930;1939;1939;x
Dobree;1108;ENG;1945;1990;1990;1990;3;5;0;2;0;5;0;L1108;1945;1990;1990;x
Dorman-Smith;1109;ENG;1942;1990;1990;1990;3;7;16;2;0;5;0;L1109;1942;1990;1990;x
Dowler;1066;ENG;1942;1948;1990;1990;3;5;1;2;0;5;0;L1066;1942;1990;1990;x
Down;1110;ENG;1943;1990;1990;1990;3;6;256;2;0;5;0;L1110;1943;1990;1990;x
Drew;1111;ENG;1938;1990;1990;1990;3;5;0;1;0;5;0;L1111;1938;1990;1990;x
Durnford-Slater;1113;ENG;1944;1990;1990;1990;3;6;272;1;0;5;0;L1113;1944;1990;1990;x
Dunphie;1067;ENG;1944;1990;1990;1990;3;5;128;1;0;5;0;L1067;1944;1990;1990;x
Eastwood;1069;ENG;1938;1941;1990;1990;2;5;0;2;0;5;0;L1069;1938;1990;1990;x
Erskine;1115;ENG;1943;1949;1990;1990;3;5;129;2;0;5;0;L1115;1943;1990;1990;x
Evans;1116;ENG;1944;1990;1990;1990;3;7;4;2;0;5;0;L1116;1944;1990;1990;x
Evelegh;1117;ENG;1942;1990;1990;1990;3;6;128;1;0;5;0;L1117;1942;1990;1990;x
Evetts;1088;ENG;1941;1990;1990;1990;3;5;1;2;0;5;0;L1088;1941;1990;1990;x
Fanshawe;1112;ENG;1942;1990;1990;1990;3;5;128;2;0;5;0;L1112;1942;1990;1990;x
Festing;1120;ENG;1943;1949;1990;1990;3;7;0;3;0;5;0;L1120;1943;1990;1990;x
Finch;1016;ENG;1939;1990;1990;1990;3;5;1;1;0;5;0;L1016;1939;1943;1943;x
Fisher;1254;ENG;1945;1990;1990;1990;3;5;128;2;0;5;0;L1254;1945;1990;1990;x
Flavell;1218;ENG;1942;1990;1990;1990;3;6;256;1;0;5;0;L1218;1942;1990;1990;x
Floyer-Acland;1114;ENG;1938;1941;1990;1990;3;5;0;2;0;5;0;L1114;1938;1943;1943;x
Fortune;1124;ENG;1930;1990;1990;1990;3;5;0;2;0;5;0;L1124;1930;1990;1990;x
Franklyn;1127;ENG;1938;1940;1943;1990;1;6;2;2;0;5;0;L1127;1938;1990;1990;x
Gairdner;1130;ENG;1942;1948;1990;1990;3;6;128;2;0;5;0;L1130;1942;1990;1990;x
Gale H.M.;1073;ENG;1941;1944;1990;1990;3;5;1;1;0;5;0;L1073;1941;1990;1990;x
Gale R.N.;1131;ENG;1943;1945;1990;1990;2;7;256;3;0;5;0;L1131;1943;1990;1990;x
Galloway;1079;ENG;1942;1946;1990;1990;2;6;128;2;0;5;0;L1079;1942;1990;1990;x
Gambier-Parry;1132;ENG;1941;1990;1990;1990;3;5;128;1;0;5;0;L1132;1941;1990;1990;x
Gammell;1080;ENG;1940;1942;1990;1990;2;6;0;2;0;5;0;L1080;1940;1990;1990;x
Gatehouse;1133;ENG;1942;1990;1990;1990;3;7;128;3;0;5;0;L1133;1942;1990;1990;x
Giffard;1134;ENG;1930;1939;1942;1990;1;6;1;3;0;5;0;L1134;1930;1990;1990;x
Godwin-Austen;1136;ENG;1939;1941;1990;1990;2;6;1;3;0;5;0;L1136;1939;1990;1990;x
Goodman;1100;ENG;1941;1990;1990;1990;3;4;64;1;0;5;0;L1100;1941;1990;1990;x
Gordon-Finlayson;1137;ENG;1930;1937;1939;1990;1;5;0;2;0;5;0;L1137;1930;1942;1942;x
Gort;1138;ENG;1930;1937;1938;1943;1;8;4;4;0;5;0;L1138;1930;1946;1946;x
Gott;1139;ENG;1941;1942;1990;1990;2;7;128;3;0;5;0;L1139;1941;1990;1990;x
Graham;1084;ENG;1943;1990;1990;1990;3;6;5;2;0;5;0;L1084;1943;1990;1990;x
Grasett;1145;ENG;1938;1942;1990;1990;2;6;0;2;0;5;0;L1145;1938;1990;1990;x
Gregson-Ellis;1231;ENG;1944;1990;1990;1990;3;5;0;2;0;5;0;L1231;1944;1990;1990;x
Green;1075;ENG;1930;1990;1990;1990;3;5;0;2;0;5;0;L1075;1930;1941;1941;x
Grover;1089;ENG;1942;1990;1990;1990;3;5;0;2;0;5;0;L1089;1942;1990;1990;x
Gubbins;1149;ENG;1943;1990;1990;1990;3;6;16;2;0;5;0;L1149;1943;1990;1990;x
Hackett;1150;ENG;1943;1990;1990;1990;3;6;256;1;0;5;0;L1150;1943;1990;1990;x
Haining;1090;ENG;1930;1938;1990;1990;2;5;1;2;0;5;0;L1090;1930;1942;1942;x
Hakewill-Smith;1152;ENG;1944;1990;1990;1990;3;6;4;1;0;5;0;L1152;1944;1990;1990;x
Harding;1153;ENG;1942;1943;1949;1990;2;8;2;3;0;5;0;L1153;1942;1990;1990;x
Hawkesworth;1057;ENG;1942;1990;1990;1990;3;6;0;2;0;5;0;L1057;1942;1990;1990;x
Haydon;1156;ENG;1942;1990;1990;1990;3;5;256;1;0;5;0;L1156;1942;1990;1990;x
Herbert;1182;ENG;1947;1990;1990;1990;3;6;64;2;0;5;0;L1182;1947;1990;1990;x
Hicks;1161;ENG;1943;1990;1990;1990;3;6;256;1;0;5;0;L1161;1943;1990;1990;x
Hildyard;1123;ENG;1930;1930;1938;1990;2;6;512;3;0;5;0;L1123;1930;1939;1939;x
Hill;1162;ENG;1943;1990;1990;1990;3;6;256;1;0;5;0;L1162;1943;1990;1990;x
Hobart;1166;ENG;1938;1990;1990;1990;3;7;128;3;0;5;0;L1166;1938;1990;1990;x
Hollis;1172;ENG;1944;1947;1990;1990;3;6;256;2;0;5;0;L1172;1944;1990;1990;x
Holmes;1092;ENG;1938;1940;1990;1990;2;6;0;3;0;5;0;L1092;1938;1990;1990;x
Hopkinson;1169;ENG;1943;1990;1990;1990;3;5;256;2;0;5;0;L1169;1943;1990;1990;x
Horrocks;1170;ENG;1941;1942;1990;1990;2;8;6;3;0;5;0;L1170;1941;1990;1990;x
Hughes;1164;ENG;1939;1990;1990;1990;3;6;33;2;0;5;0;L1164;1939;1990;1990;x
Hull;1009;ENG;1944;1990;1990;1990;3;8;128;2;0;5;0;L1009;1944;1990;1990;x
Hunton;1198;ENG;1940;1943;1990;1990;2;6;257;3;0;5;0;L1198;1940;1990;1990;x
Hutchison;1093;ENG;1940;1944;1990;1990;3;5;1;2;0;5;0;L1093;1940;1990;1990;x
Hutton T.J.;1171;ENG;1938;1942;1990;1990;2;5;1;2;0;5;0;L1171;1938;1990;1990;x
Inglis;1209;ENG;1942;1990;1990;1990;3;5;32;1;0;5;0;L1209;1942;1990;1990;x
Ironside;1174;ENG;1930;1930;1930;1940;0;6;513;3;0;5;0;L1174;1930;1941;1941;x
Irwin;1118;ENG;1940;1942;1990;1990;2;6;0;3;0;5;0;L1118;1940;1990;1990;x
Ismay;1176;ENG;1939;1942;1944;1990;2;5;1;2;0;5;0;L1176;1939;1990;1990;x
James;1205;ENG;1941;1990;1990;1990;3;5;0;1;0;5;0;L1205;1941;1990;1990;x
Johnson;1177;ENG;1938;1990;1990;1990;3;5;0;2;0;5;0;L1177;1938;1990;1990;x
Jones;1219;ENG;1945;1990;1990;1990;3;6;32;1;0;5;0;L1219;1945;1990;1990;x
Keightley;1179;ENG;1942;1944;1990;1990;2;6;128;2;0;5;0;L1179;1942;1990;1990;x
Kennedy;1097;ENG;1941;1990;1990;1990;3;5;0;2;0;5;0;L1097;1941;1990;1990;x
Kindersley;1210;ENG;1943;1990;1990;1990;3;5;256;1;0;5;0;L1210;1943;1990;1990;x
Kirby;1246;ENG;1941;1990;1990;1990;3;5;1;1;0;5;0;L1246;1941;1990;1990;x
Kirke;1181;ENG;1930;1930;1930;1990;1;5;512;2;0;5;0;L1181;1930;1941;1941;x
Kirkman;1098;ENG;1943;1944;1947;1990;2;7;67;3;0;5;0;L1098;1943;1990;1990;x
Kisch;1102;ENG;1941;1990;1990;1990;3;5;32;1;0;5;0;L1102;1941;1990;1990;x
Lathbury;1183;ENG;1943;1990;1990;1990;3;6;256;1;0;5;0;L1183;1943;1990;1990;x
Lawson;1186;ENG;1941;1990;1990;1990;3;5;64;1;0;5;0;L1186;1941;1990;1990;x
Laycock;1187;ENG;1943;1990;1990;1990;3;7;272;2;0;5;0;L1187;1943;1990;1990;x
Leese;1188;ENG;1941;1942;1944;1990;1;7;129;3;0;5;0;L1188;1941;1990;1990;x
Liddell;1192;ENG;1930;1938;1941;1990;2;6;2;2;0;5;0;L1192;1930;1943;1943;x
Lindsell;1194;ENG;1938;1939;1990;1990;3;5;1;1;0;5;0;L1194;1938;1990;1990;x
Lovat;1199;ENG;1944;1990;1990;1990;3;6;272;1;0;5;0;L1199;1944;1990;1990;x
Lumsden;1201;ENG;1941;1942;1990;1990;2;6;129;2;0;5;0;L1201;1941;1990;1990;x
Lyne;1104;ENG;1944;1990;1990;1990;3;5;128;2;0;5;0;L1104;1944;1990;1990;x
Mason-MacFarlane;1204;ENG;1939;1941;1990;1990;3;5;0;2;0;5;0;L1204;1939;1990;1990;x
Mackesy;1207;ENG;1938;1990;1990;1990;3;5;0;2;0;5;0;L1207;1938;1990;1990;x
MacMillan;1208;ENG;1944;1947;1990;1990;3;6;4;2;0;5;0;L1208;1944;1990;1990;x
Macready;1193;ENG;1938;1942;1990;1990;3;5;0;2;0;5;0;L1193;1938;1990;1990;x
Mansergh;1211;ENG;1944;1946;1990;1990;2;7;4;2;0;5;0;L1211;1944;1990;1990;x
Marriott;1195;ENG;1944;1990;1990;1990;3;6;4;2;0;5;0;L1195;1944;1990;1990;x
Marshall-Cornwall;1107;ENG;1930;1938;1990;1990;2;5;2;2;0;5;0;L1107;1930;1990;1990;x
Martel;1155;ENG;1939;1942;1990;1990;3;5;160;2;0;5;0;L1155;1939;1990;1990;x
Martin;1212;ENG;1941;1990;1990;1990;3;5;64;1;0;5;0;L1212;1941;1990;1990;x
Massy;1213;ENG;1938;1940;1990;1990;2;5;64;2;0;5;0;L1213;1938;1990;1990;x
McCreery;1216;ENG;1941;1943;1948;1990;1;8;128;3;0;5;0;L1216;1941;1990;1990;x
McCulloch;1217;ENG;1930;1990;1990;1990;3;5;512;2;0;5;0;L1217;1930;1939;1939;x
Michelmore;1197;ENG;1942;1990;1990;1990;3;5;0;2;0;5;0;L1197;1942;1990;1990;x
Miles;1221;ENG;1941;1944;1990;1990;3;5;0;2;0;5;0;L1221;1941;1990;1990;x
Mills-Roberts;1167;ENG;1944;1990;1990;1990;3;6;272;1;0;5;0;L1167;1944;1990;1990;x
Montgomery;1224;ENG;1938;1940;1942;1944;0;8;67;4;0;5;0;L1224;1938;1990;1990;x
Montgomery-Massingberd;1225;ENG;1930;1930;1930;1930;0;6;514;2;0;5;0;L1225;1930;1937;1937;x
Morgan F.E.;1227;ENG;1941;1942;1990;1990;2;6;3;2;0;5;0;L1227;1941;1990;1990;x
Morgan W.D.;1226;ENG;1941;1943;1990;1990;2;6;0;3;0;5;0;L1226;1941;1990;1990;x
Morris;1245;ENG;1939;1942;1946;1990;2;6;32;3;0;5;0;L1245;1939;1990;1990;x
Mountbatten;1230;ENG;1941;1942;1943;1990;2;6;16;2;0;5;0;L1230;1941;1948;1948;x
Nares;1185;ENG;1942;1990;1990;1990;3;5;1;1;0;5;0;L1185;1942;1947;1947;x
Neame;1233;ENG;1938;1940;1990;1990;2;5;1;2;0;5;0;L1233;1938;1990;1990;x
Newth;1234;ENG;1939;1990;1990;1990;3;4;0;1;0;5;0;L1234;1939;1990;1990;x
Nichols;1119;ENG;1942;1990;1990;1990;3;5;0;2;0;5;0;L1119;1942;1990;1990;x
Nicholson;1082;ENG;1944;1990;1990;1990;3;6;66;2;0;5;0;L1082;1944;1990;1990;x
Norrie;1223;ENG;1940;1942;1990;1990;2;6;128;2;0;5;0;L1223;1940;1990;1990;x
Nosworthy;1121;ENG;1939;1940;1990;1990;2;6;0;2;0;5;0;L1121;1939;1945;1945;x
Nye;1236;ENG;1941;1943;1990;1990;3;5;1;2;0;5;0;L1236;1941;1990;1990;x
O'Connor;1237;ENG;1938;1940;1945;1990;2;8;21;4;0;5;0;L1237;1938;1990;1990;x
Oliver;1206;ENG;1944;1990;1990;1990;3;5;4;1;0;5;0;L1206;1944;1990;1990;x
Osborne;1180;ENG;1938;1940;1990;1990;2;5;0;2;0;5;0;L1180;1938;1941;1941;x
Packard;1235;ENG;1944;1990;1990;1990;3;6;65;1;0;5;0;L1235;1944;1990;1990;x
Paget;1241;ENG;1938;1941;1943;1990;1;6;0;3;0;5;0;L1241;1938;1990;1990;x
Pargiter;1240;ENG;1940;1990;1990;1990;3;5;2;1;0;5;0;L1240;1940;1990;1990;x
Penney;1247;ENG;1943;1990;1990;1990;3;5;1;2;0;5;0;L1247;1943;1990;1990;x
Percival;1248;ENG;1940;1941;1990;1990;2;5;3;2;0;5;0;L1248;1940;1990;1990;x
Petre;1202;ENG;1938;1990;1990;1990;3;5;0;2;0;5;0;L1202;1938;1945;1945;x
Pile;1122;ENG;1937;1939;1990;1990;2;5;2;2;0;5;0;L1122;1937;1990;1990;x
Platt;1250;ENG;1939;1941;1943;1990;2;6;1;3;0;5;0;L1250;1939;1990;1990;x
Poett;1251;ENG;1944;1990;1990;1990;3;6;256;1;0;5;0;L1251;1944;1990;1990;x
Pope;1126;ENG;1940;1941;1990;1990;2;7;128;3;0;5;0;L1126;1940;1990;1990;x
Pownall;1253;ENG;1938;1940;1990;1990;2;6;1;2;0;5;0;L1253;1938;1990;1990;x
Pyman;1255;ENG;1945;1990;1990;1990;3;6;128;1;0;5;0;L1255;1945;1990;1990;x
Ramsden;1256;ENG;1941;1942;1990;1990;2;5;0;2;0;5;0;L1256;1941;1990;1990;x
Rawlins;1257;ENG;1945;1990;1990;1990;3;5;64;1;0;5;0;L1257;1945;1990;1990;x
Rennie;1262;ENG;1944;1990;1990;1990;3;6;4;2;0;5;0;L1262;1944;1990;1990;x
Richards;1191;ENG;1944;1990;1990;1990;3;5;128;2;0;5;0;L1191;1944;1990;1990;x
Richardson;1173;ENG;1944;1990;1990;1990;3;6;1;1;0;5;0;L1173;1944;1990;1990;x
Riddell-Webster;1129;ENG;1938;1941;1943;1990;2;6;1;2;0;5;0;L1129;1938;1990;1990;x
Ritchie;1265;ENG;1941;1942;1947;1990;2;7;5;3;0;5;0;L1265;1941;1990;1990;x
Roberts G.P.B.;1266;ENG;1944;1990;1990;1990;3;8;128;3;0;5;0;L1266;1944;1990;1990;x
Roberts O.L.;1267;ENG;1943;1945;1990;1990;2;6;4;2;0;5;0;L1267;1943;1990;1990;x
Robertson;1268;ENG;1944;1946;1947;1990;2;6;1;2;0;5;0;L1268;1944;1990;1990;x
Ross;1144;ENG;1942;1990;1990;1990;3;5;0;2;0;5;0;L1144;1942;1990;1990;x
Sandford;1274;ENG;1941;1990;1990;1990;3;4;0;1;0;5;0;L1274;1941;1990;1990;x
Schreiber;1276;ENG;1940;1941;1990;1990;2;5;64;2;0;5;0;L1276;1940;1990;1990;x
Scobie;1277;ENG;1942;1944;1990;1990;2;6;0;2;0;5;0;L1277;1942;1990;1990;x
Scoones;1203;ENG;1943;1990;1990;1990;3;5;128;1;0;5;0;L1203;1943;1990;1990;x
Senior;1229;ENG;1943;1990;1990;1990;3;5;0;1;0;5;0;L1229;1943;1990;1990;x
Sergison-Brooke;1220;ENG;1930;1939;1990;1990;3;5;0;2;0;5;0;L1220;1930;1942;1942;x
Simmons;1189;ENG;1941;1990;1990;1990;3;5;2;1;0;5;0;L1189;1941;1990;1990;x
Simpson F.E.W.;1159;ENG;1944;1946;1990;1990;2;6;32;2;0;5;0;L1159;1944;1990;1990;x
Simpson H.W.;1160;ENG;1943;1990;1990;1990;3;5;256;2;0;5;0;L1160;1943;1990;1990;x
Smith;1027;ENG;1940;1944;1990;1990;2;6;1;3;0;5;0;L1027;1940;1990;1990;x
Somerset;1284;ENG;1940;1990;1990;1990;3;4;0;1;0;5;0;L1284;1940;1990;1990;x
Stamer;1288;ENG;1943;1990;1990;1990;3;5;0;2;0;5;0;L1288;1943;1990;1990;x
Steele;1135;ENG;1941;1942;1947;1990;2;6;1;2;0;5;0;L1135;1941;1990;1990;x
Stockwell;1143;ENG;1945;1990;1990;1990;3;7;260;2;0;5;0;L1143;1945;1990;1990;x
Stopford;1290;ENG;1941;1943;1946;1990;2;6;0;3;0;5;0;L1290;1941;1990;1990;x
Strong;1249;ENG;1944;1990;1990;1990;3;4;0;1;0;5;0;L1249;1944;1990;1990;x
Sturges;1292;ENG;1940;1945;1990;1990;3;6;256;2;0;5;0;L1292;1940;1990;1990;x
Templer;1294;ENG;1942;1948;1950;1990;2;7;0;3;0;5;0;L1294;1942;1990;1990;x
Thomas G.I.;1295;ENG;1942;1945;1949;1990;2;6;2;2;0;5;0;L1295;1942;1990;1990;x
Thomas W.B.;1140;ENG;1943;1990;1990;1990;3;5;4;1;0;5;0;L1140;1943;1990;1990;x
Thorne;1178;ENG;1938;1940;1945;1990;2;6;2;2;0;5;0;L1178;1938;1990;1990;x
Tickell;1190;ENG;1944;1990;1990;1990;3;5;32;1;0;5;0;L1190;1944;1990;1990;x
Toye;1298;ENG;1943;1990;1990;1990;3;5;256;1;0;5;0;L1298;1943;1990;1990;x
Urquhart;1300;ENG;1944;1990;1990;1990;3;6;256;2;0;5;0;L1300;1944;1990;1990;x
Verney;1141;ENG;1945;1990;1990;1990;3;6;128;2;0;5;0;L1141;1945;1990;1990;x
Vulliamy;1146;ENG;1944;1990;1990;1990;3;4;0;1;0;5;0;L1146;1944;1990;1990;x
Wavell;1311;ENG;1930;1938;1940;1943;0;9;7;4;0;5;0;L1311;1930;1990;1990;x
