Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Popov S.N.;34036;BUL;1930;1990;1990;1990;3;4;0;1;0;4;0;L34036;1930;1990;1990;x
Preslavski;34021;BUL;1930;1938;1990;1990;3;4;0;1;0;5;0;L34021;1930;1990;1990;x
Rusev;34047;BUL;1930;1940;1990;1990;3;4;65;1;0;3;0;L34047;1930;1990;1990;x
Sapundzhiev;34010;BUL;1943;1990;1990;1990;3;4;64;1;0;4;0;L34010;1943;1990;1990;x
Serafimov;34042;BUL;1943;1990;1990;1990;3;4;0;1;0;4;0;L34042;1943;1990;1990;x
Simov;34049;BUL;1944;1990;1990;1990;3;4;0;1;0;5;0;L34049;1944;1990;1990;x
Sirakov;34050;BUL;1943;1990;1990;1990;3;5;0;1;0;3;0;L34050;1943;1990;1990;x
Stefanov;34045;BUL;1940;1943;1990;1990;2;5;0;2;0;4;0;L34045;1940;1990;1990;x
Stoychev;34046;BUL;1937;1942;1990;1990;2;5;64;2;0;4;0;L34046;1937;1990;1990;x
Taralezhkov;34055;BUL;1945;1990;1990;1990;3;5;0;1;0;3;0;L34055;1945;1990;1990;x
Tsanev;34011;BUL;1930;1930;1990;1990;2;5;512;2;0;5;0;L34011;1930;1941;1941;x
Yordanov;34048;BUL;1940;1990;1990;1990;3;4;0;1;0;4;0;L34048;1940;1990;1990;x
Zhechev;34053;BUL;1941;1990;1990;1990;3;3;0;1;0;4;0;L34053;1941;1990;1990;x
Zhilkov;34054;BUL;1938;1941;1990;1990;3;4;4;1;0;4;0;L34054;1938;1990;1990;x
Zlatoustov;34056;BUL;1940;1990;1990;1990;3;4;4;1;0;4;0;L34056;1940;1990;1990;x
Ivanov;34071;BUL;1930;1941;1990;1990;2;5;0;2;0;4;1;L34071;1930;1990;1990;x
Petsov;34073;BUL;1944;1990;1990;1990;3;4;0;1;0;4;1;L34073;1944;1990;1990;x
Rogev;34072;BUL;1944;1990;1990;1990;3;4;0;0;0;4;1;L34072;1944;1990;1990;x
Shalapatov;34074;BUL;1945;1990;1990;1990;3;4;0;1;0;4;1;L34074;1945;1990;1990;x
Slavianov;34078;BUL;1930;1990;1990;1990;3;4;2048;1;0;4;1;L34078;1930;1990;1990;x
Toshev;34075;BUL;1930;1942;1990;1990;2;5;0;2;0;4;1;L34075;1930;1990;1990;x
Tsanev;34076;BUL;1945;1990;1990;1990;3;4;0;1;0;5;1;L34076;1945;1990;1990;x
Variklechkov;34077;BUL;1930;1937;1990;1990;2;5;2048;2;0;4;1;L34077;1930;1990;1990;x
Ayryanov ;34080;BUL;1942;1942;1944;1990;2;5;0;1;0;4;2;L34080;1942;1990;1990;x
Boydev;34082;BUL;1930;1940;1990;1990;2;5;0;1;0;3;2;L34082;1930;1942;1942;x
Drenikov;34083;BUL;1942;1990;1990;1990;3;5;16384;1;0;4;2;L34083;1942;1990;1990;x
Georgiev;34081;BUL;1944;1990;1990;1990;3;4;4096;1;0;4;2;L34081;1944;1990;1990;x
Nozharov;34084;BUL;1942;1990;1990;1990;3;4;8192;1;0;4;2;L34084;1942;1990;1990;x
Rogev;34085;BUL;1944;1990;1990;1990;3;4;0;1;0;4;2;L34085;1944;1990;1990;x
Uzunski;34086;BUL;1938;1990;1990;1990;3;5;0;1;0;4;2;L34086;1938;1990;1990;x
Valkov;34087;BUL;1943;1990;1990;1990;3;5;4096;1;0;4;2;L34087;1943;1990;1990;x
