Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Bloch-Dassault;24074;FRA;1930;1939;1990;1990;2;4;66;1;0;5;0;L24074;1930;1990;1990;x
Boell;24081;FRA;1938;1990;1990;1990;3;5;264;1;0;5;0;L24081;1938;1990;1990;x
Bonjour;24076;FRA;1945;1990;1990;1990;3;5;256;1;0;5;0;L24076;1945;1990;1990;x
Borgnis-Desbordes;24083;FRA;1945;1990;1990;1990;3;5;0;2;0;5;0;L24083;1945;1990;1990;x
Bouffet;24089;FRA;1930;1940;1990;1990;2;5;2;2;0;5;0;L24089;1930;1990;1990;x
Bougrain;24098;FRA;1938;1990;1990;1990;3;5;128;2;0;5;0;L24098;1938;1990;1990;x
Bourguignon;24104;FRA;1937;1990;1990;1990;3;4;128;1;0;5;0;L24104;1937;1990;1990;x
Bourret;24099;FRA;1930;1930;1939;1990;1;5;514;2;0;5;0;L24099;1930;1944;1944;x
Boyer de Latour du Moulin;24321;FRA;1946;1990;1990;1990;3;6;0;2;0;5;0;L24321;1946;1990;1990;x
Breuillac;24129;FRA;1944;1990;1990;1990;3;5;0;1;0;5;0;L24129;1944;1990;1990;x
Bridoux;24020;FRA;1939;1942;1990;1990;2;5;4;1;0;2;0;L24020;1939;1990;1990;x
Brisac;24021;FRA;1945;1990;1990;1990;3;5;32;1;0;5;0;L24021;1945;1990;1990;x
Brosset;24023;FRA;1943;1990;1990;1990;3;6;4;2;0;5;0;L24023;1943;1990;1990;x
Bruneau;24024;FRA;1940;1990;1990;1990;3;5;128;1;0;4;0;L24024;1940;1990;1990;x
Bührer;24246;FRA;1930;1930;1938;1990;2;5;0;2;0;5;0;L24246;1930;1990;1990;x
Caillault;24263;FRA;1930;1939;1990;1990;2;5;0;2;0;5;0;L24263;1930;1990;1990;x
Callies;24025;FRA;1943;1948;1990;1990;3;6;4;1;0;5;0;L24025;1943;1990;1990;x
Carles;24274;FRA;1930;1941;1990;1990;2;4;0;2;0;5;0;L24274;1930;1990;1990;x
Carpentier;24028;FRA;1943;1947;1990;1990;2;6;4;1;0;5;0;L24028;1943;1990;1990;x
Cartier;24006;FRA;1930;1990;1990;1990;3;5;520;2;0;5;0;L24006;1930;1944;1944;x
Catroux;24029;FRA;1930;1930;1940;1990;1;6;0;3;0;4;0;L24029;1930;1990;1990;x
Cazaban;24277;FRA;1938;1990;1990;1990;3;4;0;1;0;5;0;L24277;1938;1990;1990;x
Cazaud;24221;FRA;1941;1990;1990;1990;3;5;4;1;0;5;0;L24221;1941;1990;1990;x
Cazin;24317;FRA;1930;1990;1990;1990;3;4;576;1;0;5;0;L24317;1930;1946;1946;x
Chaban-Delmas;24030;FRA;1944;1990;1990;1990;3;2;1;0;0;5;0;L24030;1944;1990;1990;x
Charbonneau;24289;FRA;1937;1990;1990;1990;3;4;0;1;0;5;0;L24289;1937;1990;1990;x
Chauvineau;24290;FRA;1930;1990;1990;1990;3;4;544;1;0;5;0;L24290;1930;1941;1941;x
Chevillon;24032;FRA;1944;1949;1990;1990;3;5;0;2;0;5;0;L24032;1944;1990;1990;x
Clere;24291;FRA;1930;1990;1990;1990;3;4;576;1;0;5;0;L24291;1930;1944;1944;x
Collet;24033;FRA;1942;1990;1990;1990;3;5;4;1;0;5;0;L24033;1942;1990;1990;x
Colson;24034;FRA;1930;1930;1930;1990;1;6;514;2;0;2;0;L24034;1930;1945;1945;x
Condé;24035;FRA;1930;1930;1930;1990;1;6;578;2;0;5;0;L24035;1930;1945;1945;x
Corap;24036;FRA;1930;1930;1939;1990;1;5;2;2;0;5;0;L24036;1930;1946;1946;x
Cousse;24040;FRA;1930;1990;1990;1990;3;4;514;1;0;5;0;L24040;1930;1944;1944;x
Curnier;24043;FRA;1942;1990;1990;1990;3;4;0;1;0;5;0;L24043;1942;1990;1990;x
Cussenot;24262;FRA;1937;1990;1990;1990;3;4;32;1;0;5;0;L24262;1937;1943;1943;x
Cyvoct;24046;FRA;1939;1990;1990;1990;3;5;264;1;0;4;0;L24046;1939;1990;1990;x
d'Humieres A.;24249;FRA;1939;1990;1990;1990;3;4;4;1;0;5;0;L24249;1939;1990;1990;x
d'Humieres G.;24247;FRA;1930;1990;1990;1990;3;4;516;1;0;5;0;L24247;1930;1944;1944;x
Daille;24044;FRA;1930;1940;1990;1990;2;5;514;1;0;5;0;L24044;1930;1945;1945;x
Dassonville;24250;FRA;1945;1990;1990;1990;3;4;0;1;0;5;0;L24250;1945;1990;1990;x
de Benouville;24042;FRA;1944;1990;1990;1990;3;2;0;0;0;5;0;L24042;1944;1990;1990;x
de Boisboissel;24243;FRA;1938;1943;1990;1990;2;5;0;1;0;5;0;L24243;1938;1990;1990;x
de Butler;24252;FRA;1946;1990;1990;1990;3;5;0;1;0;5;0;L24252;1946;1990;1990;x
de Courson de la Villeneuve;24284;FRA;1939;1990;1990;1990;3;4;516;1;0;3;0;L24284;1939;1946;1946;x
de Gaulle;24047;FRA;1940;1990;1990;1990;3;7;132;3;0;5;0;L24047;1940;1990;1990;x
de Hesdin;24049;FRA;1944;1946;1990;1990;3;5;64;2;0;5;0;L24049;1944;1990;1990;x
de la Porte du Theil;24050;FRA;1939;1941;1990;1990;2;5;64;2;0;5;0;L24050;1939;1990;1990;x
de Larminat;24051;FRA;1941;1943;1990;1990;2;6;4;2;0;5;0;L24051;1941;1990;1990;x
de Lattre de Tassigny;24114;FRA;1939;1942;1944;1990;1;8;20;4;0;5;0;L24114;1939;1990;1990;x
de Verdilhac;24054;FRA;1938;1990;1990;1990;3;5;0;2;0;3;0;L24054;1938;1990;1990;x
de Vernejoul;24253;FRA;1943;1990;1990;1990;3;5;132;2;0;5;0;L24253;1943;1990;1990;x
Dejussieu-Pontcarral;24057;FRA;1945;1990;1990;1990;3;5;0;1;0;4;0;L24057;1945;1990;1990;x
Delange;24222;FRA;1945;1990;1990;1990;3;5;4;1;0;5;0;L24222;1945;1990;1990;x
Delestraint;24058;FRA;1937;1990;1990;1990;3;5;128;2;0;5;0;L24058;1937;1945;1945;x
Delmotte;24003;FRA;1942;1990;1990;1990;3;4;0;1;0;5;0;L24003;1942;1990;1990;x
Demetz;24322;FRA;1946;1990;1990;1990;3;6;256;2;0;5;0;L24322;1946;1990;1990;x
Dentz;24059;FRA;1930;1939;1941;1990;2;5;2;2;0;3;0;L24059;1930;1990;1990;x
Derendinger;24281;FRA;1930;1990;1990;1990;3;4;0;1;0;5;0;L24281;1930;1990;1990;x
Deslaurens;24052;FRA;1937;1990;1990;1990;3;4;0;1;0;3;0;L24052;1937;1990;1990;x
Desmazes;24019;FRA;1930;1990;1990;1990;3;4;0;2;0;5;0;L24019;1930;1990;1990;x
Devinck;24110;FRA;1943;1949;1990;1990;3;5;3;1;0;3;0;L24110;1943;1990;1990;x
Didelet;24237;FRA;1939;1990;1990;1990;3;5;64;1;0;3;0;L24237;1939;1990;1990;x
Dio;24061;FRA;1945;1990;1990;1990;3;6;128;1;0;5;0;L24061;1945;1990;1990;x
Dody;24254;FRA;1940;1945;1990;1990;3;5;0;2;0;3;0;L24254;1940;1990;1990;x
Dosse;24008;FRA;1930;1930;1930;1990;1;5;512;2;0;3;0;L24008;1930;1942;1942;x
Doumenc;24062;FRA;1930;1937;1939;1990;2;6;3;2;0;4;0;L24062;1930;1948;1948;x
Doyen;24063;FRA;1937;1940;1990;1990;2;5;264;2;0;4;0;L24063;1937;1990;1990;x
Dromard;24255;FRA;1943;1990;1990;1990;3;5;32;1;0;3;0;L24255;1943;1990;1990;x
du Bessey de Contenson;24251;FRA;1940;1990;1990;1990;3;4;4;1;0;5;0;L24251;1940;1990;1990;x
du Bois de Beauchesne;24256;FRA;1940;1990;1990;1990;3;5;128;1;0;3;0;L24256;1940;1990;1990;x
Dubuisson;24065;FRA;1930;1939;1990;1990;2;5;512;2;0;3;0;L24065;1930;1947;1947;x
Duchaussoy;24323;FRA;1944;1990;1990;1990;3;4;64;1;0;5;0;L24323;1944;1990;1990;x
Duche;24238;FRA;1944;1946;1990;1990;2;4;0;1;0;3;0;L24238;1944;1990;1990;x
Duffour;24324;FRA;1930;1939;1990;1990;3;5;512;2;0;5;0;L24324;1930;1990;1990;x
Dufieux;24067;FRA;1930;1930;1930;1990;1;5;514;1;0;5;0;L24067;1930;1943;1943;x
Dumas;24010;FRA;1944;1990;1990;1990;3;4;64;1;0;3;0;L24010;1944;1990;1990;x
Durand;24031;FRA;1940;1990;1990;1990;3;5;264;1;0;3;0;L24031;1940;1990;1990;x
Duval;24045;FRA;1944;1990;1990;1990;3;5;1;1;0;3;0;L24045;1944;1990;1990;x
Ely;24069;FRA;1945;1990;1990;1990;3;6;4;1;0;5;0;L24069;1945;1990;1990;x
Fagalde;24070;FRA;1930;1938;1990;1990;2;5;512;2;0;4;0;L24070;1930;1945;1945;x
Faucher;24053;FRA;1930;1930;1990;1990;2;5;512;2;0;3;0;L24053;1930;1942;1942;x
Faury;24056;FRA;1930;1990;1990;1990;3;5;512;2;0;3;0;L24056;1930;1942;1942;x
Fornel de La Laurencie;24293;FRA;1930;1939;1990;1990;2;5;516;1;0;3;0;L24293;1930;1946;1946;x
Foucault;24257;FRA;1941;1990;1990;1990;3;4;128;1;0;3;0;L24257;1941;1948;1948;x
Francois;24075;FRA;1930;1937;1990;1990;2;4;512;1;0;4;0;L24075;1930;1946;1946;x
Frere;24060;FRA;1930;1937;1941;1990;1;6;4;2;0;3;0;L24060;1930;1990;1990;x
Freydenberg;24068;FRA;1930;1930;1990;1990;2;5;512;2;0;3;0;L24068;1930;1944;1944;x
Galy;24258;FRA;1939;1990;1990;1990;3;5;264;1;0;3;0;L24258;1939;1990;1990;x
Gamelin;24077;FRA;1930;1930;1930;1930;0;6;514;2;0;5;0;L24077;1930;1942;1942;x
Ganeval;24259;FRA;1945;1990;1990;1990;3;5;0;1;0;3;0;L24259;1945;1990;1990;x
Garbay;24078;FRA;1944;1990;1990;1990;3;6;4;1;0;5;0;L24078;1944;1990;1990;x
Garchery;24079;FRA;1930;1930;1938;1990;1;5;512;2;0;5;0;L24079;1930;1946;1946;x
Gastey;24261;FRA;1940;1990;1990;1990;3;4;4;1;0;3;0;L24261;1940;1990;1990;x
Georges;24082;FRA;1930;1930;1930;1939;1;6;514;3;0;5;0;L24082;1930;1945;1945;x
Gerodias;24022;FRA;1930;1941;1990;1990;3;4;2;1;0;3;0;L24022;1930;1990;1990;x
Gibert;24103;FRA;1937;1990;1990;1990;3;4;0;1;0;3;0;L24103;1937;1990;1990;x
Giraud;24084;FRA;1930;1930;1939;1990;1;6;16;3;0;5;0;L24084;1930;1949;1949;x
Girol;24002;FRA;1930;1990;1990;1990;3;4;512;1;0;3;0;L24002;1930;1945;1945;x
Girot de Langlade;24085;FRA;1945;1990;1990;1990;3;5;128;2;0;5;0;L24085;1945;1990;1990;x
Goislard de Monsabert;24087;FRA;1941;1944;1990;1990;2;6;4;3;0;4;0;L24087;1941;1990;1990;x
Gondy;24248;FRA;1930;1990;1990;1990;3;4;512;1;0;3;0;L24248;1930;1948;1948;x
Gonzalez de Linares;24088;FRA;1945;1990;1990;1990;3;5;0;2;0;5;0;L24088;1945;1990;1990;x
Goudot;24260;FRA;1930;1939;1990;1990;3;4;512;1;0;3;0;L24260;1930;1943;1943;x
Goudouneix;24320;FRA;1930;1990;1990;1990;3;4;0;1;0;3;0;L24320;1930;1990;1990;x
Guillaume;24091;FRA;1943;1946;1990;1990;2;7;4;2;0;5;0;L24091;1943;1990;1990;x
Hartung;24264;FRA;1930;1990;1990;1990;3;4;512;1;0;3;0;L24264;1930;1943;1943;x
Hassler;24072;FRA;1938;1990;1990;1990;3;4;0;2;0;3;0;L24072;1938;1990;1990;x
Herbillon;24325;FRA;1930;1990;1990;1990;3;4;544;1;0;3;0;L24325;1930;1945;1945;x
Hering;24073;FRA;1930;1930;1930;1990;1;5;514;1;0;3;0;L24073;1930;1944;1944;x
Herscher;24400;FRA;1930;1930;1990;1990;2;5;512;2;0;5;0;L24400;1930;1940;1940;x
Hubert;24094;FRA;1930;1938;1990;1990;2;4;2;1;0;3;0;L24094;1930;1990;1990;x
Huet;24313;FRA;1939;1990;1990;1990;3;4;0;1;0;3;0;L24313;1939;1990;1990;x
Huntziger;24095;FRA;1930;1930;1938;1990;1;6;2;2;0;2;0;L24095;1930;1990;1990;x
Ihler;24096;FRA;1930;1940;1990;1990;2;4;0;2;0;5;0;L24096;1930;1990;1990;x
Ingold;24097;FRA;1944;1990;1990;1990;3;5;0;2;0;4;0;L24097;1944;1990;1990;x
Jacomy;24239;FRA;1943;1990;1990;1990;3;4;0;1;0;3;0;L24239;1943;1990;1990;x
Jacquot;24265;FRA;1946;1990;1990;1990;3;6;0;1;0;3;0;L24265;1946;1990;1990;x
Jamet;24105;FRA;1930;1990;1990;1990;3;4;512;1;0;3;0;L24105;1930;1941;1941;x
Jannsen;24112;FRA;1937;1990;1990;1990;3;5;64;2;0;3;0;L24112;1937;1990;1990;x
Jaubert;24113;FRA;1940;1990;1990;1990;3;4;32;1;0;3;0;L24113;1940;1990;1990;x
Jeanpert;24038;FRA;1930;1990;1990;1990;3;4;512;1;0;3;0;L24038;1930;1945;1945;x
Joussé;24100;FRA;1944;1990;1990;1990;3;5;0;1;0;5;0;L24100;1944;1990;1990;x
Juin;24101;FRA;1939;1942;1943;1990;1;8;21;4;0;5;0;L24101;1939;1990;1990;x
Karcher;24102;FRA;1930;1990;1990;1990;3;5;512;2;0;5;0;L24102;1930;1937;1937;x
Keller;24139;FRA;1937;1990;1990;1990;3;5;0;1;0;3;0;L24139;1937;1990;1990;x
Koeltz;24106;FRA;1937;1941;1990;1990;2;5;0;2;0;4;0;L24106;1937;1990;1990;x
Koenig;24107;FRA;1942;1944;1946;1990;1;7;6;3;0;5;0;L24107;1942;1990;1990;x
Lafont;24121;FRA;1930;1930;1990;1990;2;4;516;1;0;3;0;L24121;1930;1942;1942;x
Lafontaine;24125;FRA;1939;1990;1990;1990;3;4;2;1;0;3;0;L24125;1939;1990;1990;x
Langlois;24126;FRA;1938;1941;1990;1990;2;5;4;2;0;3;0;L24126;1938;1990;1990;x
Lascroux;24133;FRA;1940;1943;1990;1990;2;5;0;2;0;3;0;L24133;1940;1990;1990;x
Laure;24115;FRA;1930;1938;1941;1990;1;6;2;2;0;5;0;L24115;1930;1990;1990;x
Le Bleu;24294;FRA;1930;1990;1990;1990;3;4;512;1;0;3;0;L24294;1930;1946;1946;x
Lefevre;24295;FRA;1937;1990;1990;1990;3;4;4;1;0;3;0;L24295;1937;1990;1990;x
Leclerc de Hauteclocque;24116;FRA;1942;1945;1946;1990;2;8;129;3;0;5;0;L24116;1942;1990;1990;x
Legendre;24267;FRA;1930;1937;1990;1990;2;5;576;2;0;3;0;L24267;1930;1944;1944;x
Legentilhomme ;24108;FRA;1939;1943;1990;1990;2;6;0;2;0;5;0;L24108;1939;1990;1990;x
Lehr;24268;FRA;1946;1990;1990;1990;3;4;128;1;0;3;0;L24268;1946;1990;1990;x
Lelong;24269;FRA;1943;1990;1990;1990;3;5;0;1;0;3;0;L24269;1943;1947;1947;x
Lemiere;24326;FRA;1930;1990;1990;1990;3;4;64;1;0;5;0;L24326;1930;1990;1990;x
Lescanne;24282;FRA;1930;1940;1990;1990;2;5;514;1;0;3;0;L24282;1930;1944;1944;x
Leyer;24286;FRA;1940;1943;1990;1990;3;5;128;2;0;3;0;L24286;1940;1990;1990;x
Loizeau;24144;FRA;1930;1939;1990;1990;2;5;512;2;0;3;0;L24144;1930;1946;1946;x
Louchet;24288;FRA;1943;1990;1990;1990;3;5;0;2;0;3;0;L24288;1943;1990;1990;x
Lucas;24270;FRA;1930;1990;1990;1990;3;4;2;1;0;3;0;L24270;1930;1990;1990;x
Magnan;24118;FRA;1943;1947;1990;1990;2;6;0;2;0;4;0;L24118;1943;1990;1990;x
Magnien;24013;FRA;1938;1990;1990;1990;3;5;264;2;0;3;0;L24013;1938;1990;1990;x
Magrin-Vernerey dit Monclar;24066;FRA;1942;1990;1990;1990;3;5;4;1;0;3;0;L24066;1942;1990;1990;x
Marchand;24041;FRA;1943;1990;1990;1990;3;5;0;1;0;3;0;L24041;1943;1990;1990;x
Martin H.;24119;FRA;1940;1943;1990;1990;2;6;0;2;0;4;0;L24119;1940;1990;1990;x
Martin M.;24327;FRA;1930;1938;1990;1990;2;4;512;1;0;5;0;L24327;1930;1943;1943;x
Massiet;24316;FRA;1930;1939;1990;1990;2;5;516;1;0;3;0;L24316;1930;1944;1944;x
Mast;24224;FRA;1940;1943;1947;1990;2;5;1;2;0;5;0;L24224;1940;1990;1990;x
Mazen;24296;FRA;1930;1990;1990;1990;3;4;64;1;0;3;0;L24296;1930;1990;1990;x
Mendras;24328;FRA;1938;1990;1990;1990;3;4;64;1;0;5;0;L24328;1938;1990;1990;x
Mer;24120;FRA;1940;1990;1990;1990;3;5;8;1;0;5;0;L24120;1940;1990;1990;x
Meric de Bellefon;24297;FRA;1941;1990;1990;1990;3;5;4;1;0;3;0;L24297;1941;1990;1990;x
Merlin;24055;FRA;1943;1990;1990;1990;3;4;32;1;0;3;0;L24055;1943;1990;1990;x
Mesny;24064;FRA;1940;1990;1990;1990;3;4;0;1;0;3;0;L24064;1940;1990;1990;x
Michelin;24080;FRA;1930;1937;1990;1990;3;5;514;1;0;3;0;L24080;1930;1943;1943;x
Mittelhauser;24086;FRA;1930;1930;1930;1990;1;5;514;2;0;3;0;L24086;1930;1941;1941;x
Molinie;24298;FRA;1930;1990;1990;1990;3;4;2;1;0;3;0;L24298;1930;1990;1990;x
Mollard;24299;FRA;1930;1990;1990;1990;3;4;512;1;0;3;0;L24299;1930;1946;1946;x
Molle;24090;FRA;1945;1990;1990;1990;3;6;264;1;0;3;0;L24090;1945;1990;1990;x
Monne;24122;FRA;1942;1990;1990;1990;3;4;64;1;0;4;0;L24122;1942;1990;1990;x
Montagne;24093;FRA;1930;1938;1990;1990;2;5;0;2;0;3;0;L24093;1930;1990;1990;x
Mordacq;24308;FRA;1930;1990;1990;1990;3;4;4;1;0;3;0;L24308;1930;1990;1990;x
Mordant;24303;FRA;1937;1941;1990;1990;2;5;0;2;0;3;0;L24303;1937;1990;1990;x
Morliere;24283;FRA;1944;1990;1990;1990;3;5;0;2;0;3;0;L24283;1944;1990;1990;x
Moyrand;24123;FRA;1930;1930;1990;1990;2;5;512;2;0;4;0;L24123;1930;1940;1940;x
Murat;24271;FRA;1930;1990;1990;1990;3;4;512;1;0;3;0;L24271;1930;1938;1938;x
Musse;24287;FRA;1939;1990;1990;1990;3;4;0;2;0;3;0;L24287;1939;1990;1990;x
Mussel;24272;FRA;1930;1939;1990;1990;3;5;576;2;0;3;0;L24272;1930;1941;1941;x
Navereau;24137;FRA;1945;1990;1990;1990;3;5;64;1;0;3;0;L24137;1945;1990;1990;x
Nogues;24124;FRA;1930;1930;1930;1990;1;6;514;2;0;4;0;L24124;1930;1990;1990;x
Noiret;24273;FRA;1943;1990;1990;1990;3;5;64;1;0;3;0;L24273;1943;1990;1990;x
Nyo;24300;FRA;1945;1990;1990;1990;3;5;0;2;0;3;0;L24300;1945;1990;1990;x
Olleris;24130;FRA;1942;1990;1990;1990;3;5;4;1;0;3;0;L24130;1942;1990;1990;x
Olry;24223;FRA;1930;1937;1940;1990;1;6;10;3;0;3;0;L24223;1930;1944;1944;x
Parisot;24329;FRA;1930;1940;1990;1990;3;4;0;1;0;5;0;L24329;1930;1990;1990;x
Pechkoff;24111;FRA;1943;1990;1990;1990;3;4;0;1;0;3;0;L24111;1943;1990;1990;x
Pellet;24275;FRA;1939;1990;1990;1990;3;4;0;1;0;3;0;L24275;1939;1990;1990;x
Petiet;24225;FRA;1930;1940;1990;1990;2;5;4;2;0;3;0;L24225;1930;1990;1990;x
Petit;24226;FRA;1941;1947;1990;1990;3;5;0;1;0;3;0;L24226;1941;1990;1990;x
Picard;24227;FRA;1937;1990;1990;1990;3;5;128;1;0;3;0;L24227;1937;1990;1990;x
Picquendar;24276;FRA;1930;1941;1990;1990;2;5;64;1;0;3;0;L24276;1930;1990;1990;x
Piraud;24092;FRA;1938;1990;1990;1990;3;4;40;1;0;3;0;L24092;1938;1990;1990;x
Poupinel;24312;FRA;1930;1939;1990;1990;2;4;0;2;0;3;0;L24312;1930;1990;1990;x
Pretelat;24127;FRA;1930;1930;1930;1939;1;7;514;3;0;5;0;L24127;1930;1945;1945;x
Prioux;24128;FRA;1930;1938;1942;1990;2;6;4;3;0;5;0;L24128;1930;1990;1990;x
Regnault de Premesnil;24307;FRA;1938;1990;1990;1990;3;4;64;1;0;3;0;L24307;1938;1990;1990;x
Renondeau;24228;FRA;1939;1990;1990;1990;3;4;2;1;0;3;0;L24228;1939;1990;1990;x
Réquin;24131;FRA;1930;1930;1938;1990;1;5;514;2;0;4;0;L24131;1930;1946;1946;x
Revers;24132;FRA;1941;1946;1990;1990;3;5;0;2;0;4;0;L24132;1941;1990;1990;x
Richert;24302;FRA;1930;1990;1990;1990;3;4;512;1;0;3;0;L24302;1930;1946;1946;x
Rinck;24306;FRA;1930;1990;1990;1990;3;5;576;1;0;3;0;L24306;1930;1945;1945;x
Rivet;24278;FRA;1944;1990;1990;1990;3;4;0;1;0;3;0;L24278;1944;1990;1990;x
Robert;24229;FRA;1943;1990;1990;1990;3;4;0;1;0;3;0;L24229;1943;1990;1990;x
Roucaud;24305;FRA;1937;1942;1990;1990;3;5;0;1;0;3;0;L24305;1937;1944;1944;x
Sabattier;24301;FRA;1942;1990;1990;1990;3;5;0;2;0;3;0;L24301;1942;1990;1990;x
Salan;24135;FRA;1945;1990;1990;1990;3;6;4;2;0;5;0;L24135;1945;1990;1990;x
Schlesser;24241;FRA;1945;1990;1990;1990;3;6;132;1;0;3;0;L24241;1945;1990;1990;x
Schmitt;24310;FRA;1938;1990;1990;1990;3;4;0;1;0;3;0;L24310;1938;1990;1990;x
Schweizguth;24230;FRA;1930;1937;1990;1990;2;5;512;2;0;3;0;L24230;1930;1945;1945;x
Sciard;24240;FRA;1930;1939;1990;1990;2;4;0;2;0;3;0;L24240;1930;1990;1990;x
Sevez;24136;FRA;1942;1946;1990;1990;2;6;0;2;0;3;0;L24136;1942;1990;1990;x
Sisteron;24304;FRA;1930;1990;1990;1990;3;5;512;1;0;3;0;L24304;1930;1990;1990;x
Sudre;24231;FRA;1941;1990;1990;1990;3;5;128;1;0;3;0;L24231;1941;1990;1990;x
Tencé;24309;FRA;1930;1940;1990;1990;3;4;2;1;0;3;0;L24309;1930;1990;1990;x
Testard;24232;FRA;1939;1990;1990;1990;3;5;128;2;0;3;0;L24232;1939;1990;1990;x
Thierry d'Argenlieu;24314;FRA;1940;1990;1990;1990;3;4;0;1;0;3;0;L24314;1940;1990;1990;x
Touchon;24140;FRA;1930;1938;1940;1990;1;6;8;3;0;5;0;L24140;1930;1990;1990;x
Toussaint;24315;FRA;1940;1990;1990;1990;3;4;0;1;0;3;0;L24315;1940;1990;1990;x
Touzet du Vigier;24141;FRA;1943;1945;1990;1990;2;6;132;2;0;5;0;L24141;1943;1990;1990;x
Tubert;24233;FRA;1943;1990;1990;1990;3;3;0;1;0;3;0;L24233;1943;1990;1990;x
Turquin;24279;FRA;1941;1990;1990;1990;3;4;0;1;0;3;0;L24279;1941;1990;1990;x
Valluy;24280;FRA;1944;1947;1990;1990;2;6;4;1;0;3;0;L24280;1944;1990;1990;x
Vary;24318;FRA;1930;1940;1990;1990;3;5;512;2;0;3;0;L24318;1930;1943;1943;x
Vauthier;24142;FRA;1938;1990;1990;1990;3;5;2;1;0;5;0;L24142;1938;1990;1990;x
Verneau;24143;FRA;1941;1990;1990;1990;3;5;32;1;0;4;0;L24143;1941;1990;1990;x
Vernillat;24234;FRA;1937;1990;1990;1990;3;4;0;2;0;3;0;L24234;1937;1990;1990;x
Viant;24311;FRA;1930;1941;1990;1990;2;4;64;2;0;3;0;L24311;1930;1990;1990;x
Vieillard;24235;FRA;1939;1990;1990;1990;3;4;2;1;0;3;0;L24235;1939;1990;1990;x
Welvert;24236;FRA;1939;1990;1990;1990;3;5;128;1;0;3;0;L24236;1939;1990;1990;x
