Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Cohen;58063;NZL;1945;1990;1990;1990;3;5;0;1;0;5;2;L58063;1945;1990;1990;x
Goddard;58057;NZL;1941;1942;1990;1990;2;6;0;2;0;5;2;L58057;1941;1944;1944;x
Hewlett;58064;NZL;1942;1990;1990;1990;3;4;0;1;0;5;2;L58064;1942;1990;1990;x
Hodson;58065;NZL;1941;1990;1990;1990;3;6;32768;1;0;5;2;L58065;1941;1944;1944;x
Issit;58058;NZL;1942;1943;1990;1990;2;6;16384;2;0;5;2;L58058;1942;1990;1990;x
Kay;58060;NZL;1947;1990;1990;1990;3;6;4096;2;0;5;2;L58060;1947;1990;1990;x
Nevill;58059;NZL;1942;1946;1990;1990;2;6;0;2;0;5;2;L58059;1942;1990;1990;x
Olson;58061;NZL;1944;1990;1990;1990;3;5;4096;1;0;5;2;L58061;1944;1990;1990;x
Saunders;58067;NZL;1939;1940;1990;1990;3;6;4096;2;0;5;2;L58067;1939;1942;1942;x
Seabrook;58062;NZL;1944;1990;1990;1990;3;4;8192;1;0;5;2;L58062;1944;1990;1990;x
Wallingford;58068;NZL;1943;1990;1990;1990;3;5;8192;1;0;5;2;L58068;1943;1990;1990;x
