Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Roberts;1743;U02;1940;1990;1990;1990;3;5;0;1;0;5;0;L1743;1940;1990;1990;x
Russell;1744;U02;1943;1947;1990;1990;3;5;0;2;0;5;0;L1744;1943;1990;1990;x
Salomons;1745;U02;1944;1990;1990;1990;3;5;0;1;0;5;0;L1745;1944;1990;1990;x
Saunders-Jacobs;1746;U02;1944;1990;1990;1990;3;5;0;1;0;5;0;L1746;1944;1990;1990;x
Scoones;1747;U02;1941;1942;1946;1990;2;7;0;3;0;5;0;L1747;1941;1990;1990;x
Slim;1764;U02;1941;1942;1943;1990;1;9;21;5;0;5;0;L1764;1941;1990;1990;x
Smyth;1748;U02;1941;1990;1990;1990;3;5;0;2;0;5;0;L1748;1941;1990;1990;x
Snelling;1749;U02;1944;1990;1990;1990;3;4;1;1;0;5;0;L1749;1944;1990;1990;x
Sykes;1750;U02;1944;1990;1990;1990;3;4;1;1;0;5;0;L1750;1944;1990;1990;x
Tuker;1751;U02;1941;1945;1990;1990;2;5;2;2;0;5;0;L1751;1941;1990;1990;x
Vesey;1762;U02;1930;1930;1930;1990;1;6;512;3;0;5;0;L1762;1930;1940;1940;x
Warren;1752;U02;1944;1990;1990;1990;3;5;0;2;0;5;0;L1752;1944;1945;1945;x
Weld;1753;U02;1942;1990;1990;1990;3;5;0;2;0;5;0;L1753;1942;1990;1990;x
Wilson;1754;U02;1930;1938;1940;1990;3;5;1;2;0;5;0;L1754;1930;1942;1942;x
Williams;1755;U02;1942;1990;1990;1990;3;5;32;1;0;5;0;L1755;1942;1990;1990;x
Woods;1756;U02;1945;1990;1990;1990;3;4;1;1;0;5;0;L1756;1945;1990;1990;x
Fitzherbert;1771;U02;1930;1939;1990;1990;2;6;0;3;0;5;1;L1771;1930;1943;1943;x
Godfrey;1772;U02;1943;1943;1990;1990;2;5;0;2;0;5;1;L1530;1943;1990;1990;x
Hall;1773;U02;1944;1990;1990;1990;3;5;0;1;0;5;1;L1773;1944;1990;1990;x
Melhuish;1774;U02;1930;1990;1990;1990;3;4;2048;1;0;5;1;L1774;1930;1990;1990;x
Parry;1770;U02;1948;1948;1990;1990;2;6;8192;3;0;5;1;L1378;1948;1951;1951;x
Passmore-Edwards;1775;U02;1945;1990;1990;1990;3;4;0;0;0;5;1;L1775;1945;1990;1990;x
Pizey;1776;U02;1951;1951;1990;1990;2;7;2048;4;0;5;1;L1380;1951;1990;1990;x
Crowe;1784;U02;1941;1943;1990;1990;3;5;4096;1;0;5;2;L1784;1941;1950;1950;x
Elmhirst;1780;U02;1947;1947;1947;1990;1;7;16384;3;0;5;2;L1436;1947;1950;1950;x
Ivelaw-Chapman;1781;U02;1950;1950;1950;1990;1;6;32768;3;0;5;2;L1450;1950;1952;1952;x
Ludlow-Hewitt;1782;U02;1930;1930;1930;1937;1;6;32768;3;0;5;2;L1458;1930;1938;1938;x
Playfair;1783;U02;1938;1938;1940;1990;1;6;0;3;0;5;2;L1469;1938;1943;1943;x
Thomas;1785;U02;1943;1943;1990;1990;2;5;0;2;0;5;2;L1785;1943;1990;1990;x
Gibbs;585163;U02;1952;1952;1952;1990;1;5;0;2;0;5;2;L505141;1952;1990;1990;x
Ahsan;585001;U02;1945;1990;1990;1990;3;3;256;0;0;5;0;L505000;1945;1990;1990;x
Andrade;585006;U02;1944;1990;1990;1990;3;4;256;0;0;5;0;L505003;1944;1990;1990;x
Bhutbapool;585019;U02;1930;1990;1990;1990;3;2;0;0;0;5;0;L505015;1930;1990;1990;x
Cariappa;585026;U02;1937;1941;1943;1944;0;5;1;3;0;5;0;L505021;1937;1990;1990;x
Dhawara;585038;U02;1930;1990;1990;1990;3;3;32;0;0;5;0;L505032;1930;1990;1990;x
Henry-Williams;585054;U02;1942;1990;1990;1990;3;4;1;0;0;5;0;L505044;1942;1990;1990;x
Madhani;585067;U02;1930;1990;1990;1990;3;2;0;0;0;5;0;L505054;1930;1990;1990;x
Mohan Singh;585073;U02;1943;1945;1947;1990;2;3;0;2;0;5;0;L505058;1943;1990;1990;x
Mukerjee;585077;U02;1945;1990;1990;1990;3;3;256;0;0;5;0;L505062;1945;1990;1990;x
Musa;585078;U02;1943;1945;1990;1990;2;3;64;0;0;5;0;L505063;1943;1990;1990;x
Nabob Kureishi of Bhawalapur;585080;U02;1941;1943;1990;1990;2;2;0;1;0;4;0;L505064;1941;1990;1990;x
Sikhand;585091;U02;1942;1990;1990;1990;3;4;256;0;0;5;0;L505071;1942;1990;1990;x
Srinagesh;585095;U02;1941;1943;1945;1990;1;5;128;2;0;5;0;L505075;1941;1990;1990;x
Thimayya;585099;U02;1938;1942;1944;1946;1;6;17;3;0;5;0;L505079;1938;1990;1990;x
Bahadur Kohoon of Jaisalmer;585009;U02;1930;1930;1990;1990;2;2;0;0;0;5;0;L505006;1930;1990;1990;x
Bahadur Aly of Patiala;585010;U02;1930;1990;1990;1990;3;2;0;0;0;5;0;L505007;1930;1990;1990;x
Ahmad Ali of Malerjotla;585178;U02;1930;1990;1990;1990;3;3;0;0;0;5;0;L505178;1930;1990;1990;x
Ali Jah of Gwalior;585179;U02;1930;1940;1990;1990;2;6;64;1;0;5;0;L505179;1930;1990;1990;x
Anandrao IV. of Dhar;585180;U02;1930;1990;1990;1990;3;3;0;0;0;5;0;L505180;1930;1990;1990;x
Badur of Bharatpur;585181;U02;1938;1990;1990;1990;3;3;0;0;0;5;0;L505181;1938;1990;1990;x
Bhupindher Singh of Patiala;585182;U02;1930;1930;1990;1990;2;3;0;1;0;5;0;L505182;1930;1990;1990;x
Brijendra of Bharatpur;585183;U02;1930;1990;1990;1990;3;3;0;0;0;5;0;L505183;1930;1990;1990;x
Deb Barman of Tripura;585184;U02;1930;1990;1990;1990;3;3;0;0;0;5;0;L505184;1930;1990;1990;x
Desai of Savantwadi;585185;U02;1930;1990;1990;1990;3;6;513;1;0;5;0;L505185;1930;1990;1990;x
Digvijaysinhji of Nawanagar;585186;U02;1930;1930;1990;1990;2;4;0;1;0;5;0;L505186;1930;1990;1990;x
Fakhr of Jaora;585187;U02;1930;1990;1990;1990;3;3;0;0;0;5;0;L505187;1930;1990;1990;x
Farzand of Baroda;585188;U02;1930;1990;1990;1990;3;4;1;1;0;5;0;L505188;1930;1990;1990;x
H.E.H. Rustam of Hyderabad;585189;U02;1930;1930;1930;1990;1;3;0;1;0;5;0;L505189;1930;1990;1990;x
Himatsinhji of Idar;585190;U02;1930;1990;1990;1990;3;2;0;0;0;5;0;L505190;1930;1990;1990;x
Jagatdipredra of Cooch Bihar;585191;U02;1930;1990;1990;1990;3;3;2;0;0;5;0;L505191;1930;1990;1990;x
Jagatjit Singh of Kapurthala;585192;U02;1930;1990;1990;1990;3;4;1;0;0;5;0;L505192;1930;1990;1990;x
Kshatriya of Dewas;585193;U02;1930;1990;1990;1990;3;2;0;0;0;5;0;L505193;1930;1990;1990;x
Mirza III. of Cutch;585194;U02;1930;1990;1990;1990;3;3;1;0;0;5;0;L505194;1930;1990;1990;x
Mirza IV. of Cutch;585195;U02;1942;1990;1990;1990;3;3;32;0;0;5;0;L505195;1942;1990;1990;x
Mustaid Jang of Rampur;585196;U02;1939;1990;1990;1990;3;4;0;0;0;5;0;L505196;1939;1990;1990;x
Rajaram II of Kolhapur;585197;U02;1930;1990;1990;1990;3;4;16;0;0;5;0;L505197;1930;1990;1990;x
Rama Varma II of Travancore;585198;U02;1930;1990;1990;1990;3;4;4;0;0;5;0;L505198;1930;1990;1990;x
Rishi of Alwar;585199;U02;1945;1990;1990;1990;3;4;8;0;0;5;0;L505199;1945;1990;1990;x
Sawai of Alwar;585200;U02;1930;1990;1990;1990;3;2;0;0;0;5;0;L505200;1930;1990;1990;x
Shabeg Singh;585201;U02;1942;1944;1947;1990;1;6;5;3;0;5;0;L505201;1942;1990;1990;x
Sidi of Sachin;585202;U02;1930;1990;1990;1990;3;3;16;0;0;5;0;L505202;1930;1990;1990;x
Sikhander of Bhopal;585203;U02;1930;1990;1990;1990;3;4;64;0;0;5;0;L505203;1930;1990;1990;x
Tukorijao III. of Dewas;585204;U02;1930;1990;1990;1990;3;3;0;0;0;5;0;L505204;1930;1990;1990;x
Umaid of Jodhpur;585205;U02;1930;1930;1990;1990;2;5;64;0;0;5;0;L505205;1930;1990;1990;x
Wodeyar IV. of Mysore;585206;U02;1930;1990;1990;1990;3;3;0;0;0;5;0;L505206;1930;1990;1990;x
Wodeyar V. of Mysore;585207;U02;1940;1990;1990;1990;3;3;2;0;0;5;0;L505207;1940;1990;1990;x
Yadavindra Singh of Patiala;585208;U02;1938;1943;1990;1990;2;4;0;1;0;5;0;L505208;1938;1990;1990;x
Zubdat of Palanpur;585209;U02;1930;1990;1990;1990;3;3;0;0;0;5;0;L505209;1930;1990;1990;x
Berthon;585113;U02;1940;1990;1990;1990;3;3;0;0;0;5;1;L310013;1940;1990;1990;x
Raol III of Bhavnagar;585210;U02;1930;1990;1990;1990;3;4;8192;0;0;5;1;L505210;1930;1990;1990;x
Chatterjee;585115;U02;1942;1945;1947;1990;2;4;0;2;0;5;1;L505090;1942;1990;1990;x
Choudri;585116;U02;1944;1946;1990;1990;2;3;0;1;0;5;1;L505091;1944;1990;1990;x
Claydon;585117;U02;1930;1940;1990;1990;2;3;0;1;0;5;1;L310014;1930;1990;1990;x
Collins;585118;U02;1940;1990;1990;1990;3;4;0;0;0;5;1;L410013;1940;1990;1990;x
Dass Katari;585120;U02;1940;1943;1946;1990;2;4;0;2;0;5;1;L505095;1940;1990;1990;x
Gould;585122;U02;1940;1990;1990;1990;3;4;1024;0;0;5;1;L460013;1940;1990;1990;x
Harinder Singh;585124;U02;1945;1990;1990;1990;3;3;0;0;0;5;1;L505099;1945;1990;1990;x
Jefford;585127;U02;1943;1945;1990;1990;3;4;4096;1;0;5;1;L505102;1943;1990;1990;x
Leaf;585128;U02;1943;1946;1990;1990;3;4;0;1;0;5;1;L310015;1943;1990;1990;x
Nanda;585131;U02;1943;1945;1946;1990;2;4;0;2;0;5;1;L505106;1943;1990;1990;x
Soman;585138;U02;1945;1947;1990;1990;3;3;1024;1;0;5;1;L505114;1945;1990;1990;x
Trelawny;585142;U02;1930;1939;1942;1990;2;4;0;2;0;5;1;L320016;1930;1990;1990;x
Ahsan;585145;U02;1945;1990;1990;1990;3;3;1024;0;0;5;1;L505000;1945;1990;1990;x
Hanwanth of Jodhpur;585211;U02;1938;1990;1990;1990;3;4;4096;0;0;5;2;L505211;1938;1990;1990;x
Kishore of Tripura;585212;U02;1942;1990;1990;1990;3;3;0;0;0;5;2;L505212;1942;1990;1990;x
Alam;585146;U02;1946;1990;1990;1990;3;5;4096;0;0;5;2;L505123;1946;1990;1990;x
Ali Mir;585147;U02;1943;1947;1990;1990;3;4;0;1;0;5;2;L505124;1943;1990;1990;x
Andrade;585148;U02;1944;1990;1990;1990;3;4;0;0;0;5;2;L505003;1944;1990;1990;x
Arjan Singh;585149;U02;1946;1990;1990;1990;3;3;65536;0;0;5;2;L505126;1946;1990;1990;x
Barr;585150;U02;1940;1990;1990;1990;3;4;4096;0;0;5;2;L460017;1940;1990;1990;x
Collett;585154;U02;1940;1990;1990;1990;3;4;16384;1;0;5;2;L460018;1940;1990;1990;x
Collins;585155;U02;1940;1990;1990;1990;3;3;131072;0;0;5;2;L410015;1940;1990;1990;x
Darshan Singh;585157;U02;1941;1945;1990;1990;3;4;32768;1;0;5;2;L505135;1941;1990;1990;x
Dewan;585158;U02;1944;1990;1990;1990;3;4;4096;0;0;5;2;L505136;1944;1990;1990;x
Engineer;585160;U02;1941;1943;1945;1990;2;5;8192;2;0;5;2;L505138;1941;1990;1990;x
Gill;585164;U02;1943;1946;1990;1990;2;4;16384;1;0;5;2;L505142;1943;1990;1990;x
Leaf;585168;U02;1943;1946;1990;1990;3;4;131072;1;0;5;2;L310018;1943;1990;1990;x
Martin;585170;U02;1930;1990;1990;1990;3;3;0;0;0;5;2;L310019;1930;1990;1990;x
Moolgavkar;585171;U02;1947;1990;1990;1990;3;3;0;0;0;5;2;L505148;1947;1990;1990;x
Mukerjee;585172;U02;1945;1990;1990;1990;3;3;0;0;0;5;2;L505062;1945;1990;1990;x
Narendra;585173;U02;1945;1990;1990;1990;3;3;0;0;0;5;2;L505150;1945;1990;1990;x
Rafiqui;585174;U02;1941;1990;1990;1990;3;3;4096;0;0;5;2;L505151;1941;1990;1990;x
