Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Hasunuma;950021;U00;1930;1930;1940;1990;1;5;4;2;0;5;0;L101046;1930;1990;1990;x
Hata;950022;U00;1930;1930;1937;1944;0;7;68;3;0;5;0;L101034;1930;1990;1990;x
Hatori;950023;U00;1945;1990;1990;1990;3;5;0;2;0;5;0;L101138;1945;1990;1990;x
Hayashi K.;950024;U00;1930;1930;1990;1990;2;4;1;1;0;5;0;L101036;1930;1938;1938;x
Hayashi Y.;950025;U00;1939;1942;1990;1990;3;5;128;1;0;5;0;L101018;1939;1990;1990;x
Higashikuni;950026;U00;1930;1930;1939;1990;1;6;4;3;0;5;0;L101038;1930;1990;1990;x
Higuchi;950027;U00;1937;1939;1990;1990;2;6;0;2;0;5;0;L101039;1937;1990;1990;x
Hirabayashi;950028;U00;1937;1939;1990;1990;3;5;0;2;0;5;0;L101027;1937;1990;1990;x
Hirata;950029;U00;1939;1941;1990;1990;3;5;0;1;0;5;0;L101040;1939;1990;1990;x
Honda M.;950030;U00;1937;1939;1990;1990;2;6;2;2;0;5;0;L101043;1937;1990;1990;x
Honda T.;950031;U00;1945;1990;1990;1990;3;5;4;1;0;5;0;L101183;1945;1990;1990;x
Hongo;950032;U00;1943;1943;1990;1990;2;5;0;2;0;5;0;L101044;1943;1990;1990;x
Hoshino;950033;U00;1939;1942;1990;1990;2;5;128;2;0;5;0;L101050;1939;1990;1990;x
Hosomi;950034;U00;1941;1945;1990;1990;3;5;128;2;0;5;0;L101579;1941;1990;1990;x
Ihara;950035;U00;1941;1945;1990;1990;3;4;64;1;0;5;0;L101057;1941;1990;1990;x
Iida Sa.;950036;U00;1930;1930;1990;1990;2;5;5;1;0;5;0;L101060;1930;1942;1942;x
Ikagura;950037;U00;1938;1990;1990;1990;3;5;0;1;0;5;0;L101572;1938;1990;1990;x
Ikeda R.;950038;U00;1940;1944;1990;1990;3;5;1;1;0;5;0;L101559;1940;1990;1990;x
Imai K.;950039;U00;1930;1930;1990;1990;2;5;0;2;0;5;0;L101071;1930;1938;1938;x
Imai T.;950040;U00;1941;1990;1990;1990;3;5;0;1;0;5;0;L101058;1941;1990;1990;x
Inoue;950041;U00;1939;1942;1990;1990;3;5;3;2;0;5;0;L101045;1939;1990;1990;x
Ishida K.;950042;U00;1930;1990;1990;1990;3;4;0;1;0;5;0;L101561;1930;1990;1990;x
Ishida M.;950043;U00;1930;1939;1990;1990;3;5;4;1;0;5;0;L101054;1930;1941;1941;x
Ishiguro I.;950044;U00;1945;1990;1990;1990;3;5;0;1;0;5;0;L101073;1945;1990;1990;x
Ishiguro T.;950045;U00;1938;1940;1990;1990;2;5;0;2;0;5;0;L101062;1938;1990;1990;x
Ishimoto;950046;U00;1938;1940;1990;1990;3;5;5;1;0;5;0;L101084;1938;1990;1990;x
Ishiwara;950047;U00;1937;1939;1990;1990;3;6;20;2;0;5;0;L101064;1937;1942;1942;x
Isogai;950048;U00;1930;1930;1990;1990;2;5;0;2;0;5;0;L101067;1930;1945;1945;x
Itagaki;950049;U00;1930;1930;1941;1990;1;6;1;2;0;5;0;L101070;1930;1990;1990;x
Iwamatsu;950050;U00;1930;1937;1990;1990;2;5;0;2;0;5;0;L101087;1930;1943;1943;x
Kajima;950051;U00;1938;1990;1990;1990;3;4;0;1;0;5;0;L101074;1938;1990;1990;x
Kamada;950052;U00;1941;1945;1990;1990;3;4;1;1;0;5;0;L101133;1941;1990;1990;x
Kanin Kotohito;950053;U00;1930;1930;1930;1930;0;6;516;2;0;5;0;L101077;1930;1945;1945;x
Kano;950054;U00;1930;1990;1990;1990;3;4;0;1;0;5;0;L101271;1930;1990;1990;x
Kasahara;950055;U00;1937;1939;1990;1990;2;5;4;2;0;5;0;L101079;1937;1990;1990;x
Kashii;950056;U00;1930;1930;1990;1990;2;5;0;2;0;5;0;L101178;1930;1937;1937;x
Kashiwa;950057;U00;1940;1945;1990;1990;3;5;1;1;0;5;0;L101091;1940;1990;1990;x
Kataoka;950058;U00;1941;1944;1990;1990;3;5;4;1;0;5;0;L101081;1941;1990;1990;x
Katayama S.;950059;U00;1938;1940;1990;1990;3;5;0;1;0;5;0;L101089;1938;1990;1990;x
Kato;950060;U00;1945;1990;1990;1990;3;5;0;2;0;5;0;L101272;1945;1990;1990;x
Katsuki;950061;U00;1930;1930;1990;1990;2;5;1;2;0;5;0;L101082;1930;1939;1939;x
Kawagishi;950062;U00;1930;1930;1990;1990;2;5;0;2;0;5;0;L101085;1930;1940;1940;x
Kayashima;950063;U00;1938;1941;1990;1990;3;5;0;1;0;5;0;L101095;1938;1945;1945;x
Kim Suk-won;950064;U00;1943;1990;1990;1990;3;5;0;2;0;5;0;L101092;1943;1990;1990;x
Kinoshita I.;950065;U00;1941;1990;1990;1990;3;5;0;1;0;5;0;L101575;1941;1944;1944;x
Koiso;950066;U00;1930;1930;1937;1990;1;6;1;2;0;5;0;L101101;1930;1939;1939;x
Komatsubara;950067;U00;1930;1937;1990;1990;3;5;0;2;0;5;0;L101103;1930;1940;1940;x
Kondo;950068;U00;1942;1945;1990;1990;3;5;0;1;0;5;0;L101104;1942;1990;1990;x
Kunisaki;950069;U00;1930;1939;1990;1990;3;5;0;2;0;5;0;L101099;1930;1940;1940;x
Kusaba;950070;U00;1944;1990;1990;1990;3;5;32;1;0;5;0;L101140;1944;1990;1990;x
Machijiri;950071;U00;1937;1939;1990;1990;2;5;64;1;0;5;0;L101088;1937;1945;1945;x
Matsui I.;950072;U00;1930;1930;1930;1990;1;6;516;2;0;5;0;L101116;1930;1939;1939;x
Matsui M.;950073;U00;1930;1937;1990;1990;2;5;32;2;0;5;0;L101158;1930;1941;1941;x
Matsumoto;950074;U00;1945;1990;1990;1990;3;4;0;1;0;5;0;L101563;1945;1990;1990;x
Minami;950075;U00;1930;1930;1930;1990;1;6;516;2;0;5;0;L101117;1930;1943;1943;x
Mori Sh.;950076;U00;1941;1945;1990;1990;3;5;4;1;0;5;0;L101550;1941;1990;1990;x
Mori Su.;950077;U00;1941;1944;1990;1990;3;5;0;2;0;5;0;L101551;1941;1990;1990;x
Mori T.;950078;U00;1941;1945;1990;1990;3;5;4;1;0;5;0;L101121;1941;1990;1990;x
Motoizumi;950079;U00;1943;1990;1990;1990;3;5;4;1;0;5;0;L101181;1943;1990;1990;x
Murakami;950080;U00;1937;1939;1990;1990;2;5;0;2;0;5;0;L101193;1937;1990;1990;x
Naito;950081;U00;1930;1938;1990;1990;3;5;4;1;0;5;0;L101194;1930;1940;1940;x
Nakajima K.;950082;U00;1930;1930;1990;1990;2;5;2;1;0;5;0;L101128;1930;1940;1940;x
Nakajima T.;950083;U00;1930;1938;1990;1990;3;4;1;1;0;5;0;L101197;1930;1940;1940;x
Nakamura J.;950084;U00;1941;1944;1990;1990;3;5;0;1;0;5;0;L101142;1941;1990;1990;x
Nakamura K.;950085;U00;1930;1930;1938;1990;1;6;0;3;0;5;0;L101211;1930;1944;1944;x
Nakamura M.;950086;U00;1939;1990;1990;1990;3;4;0;1;0;5;0;L101155;1939;1990;1990;x
Nashioka;950087;U00;1944;1990;1990;1990;3;4;1;1;0;5;0;L101129;1944;1990;1990;x
Nemoto;950088;U00;1938;1940;1990;1990;2;5;0;2;0;5;0;L101213;1938;1990;1990;x
Nishi;950089;U00;1930;1930;1930;1990;1;5;514;2;0;5;0;L101267;1930;1937;1937;x
Nishihara;950090;U00;1939;1941;1990;1990;3;5;132;1;0;5;0;L101063;1939;1990;1990;x
Nishio;950091;U00;1930;1930;1939;1990;1;7;4;3;0;5;0;L101134;1930;1944;1944;x
Nozoe;950092;U00;1937;1990;1990;1990;3;4;0;1;0;5;0;L101157;1937;1990;1990;x
Obata N.;950093;U00;1943;1990;1990;1990;3;6;0;2;0;5;0;L101257;1943;1990;1990;x
Obata T.;950094;U00;1930;1930;1990;1990;2;5;0;2;0;5;0;L101217;1930;1939;1939;x
Ogisu;950095;U00;1930;1937;1990;1990;2;5;0;2;0;5;0;L101137;1930;1990;1990;x
Okabe;950096;U00;1930;1937;1942;1990;1;6;2;2;0;5;0;L101106;1930;1990;1990;x
Okada T.;950097;U00;1938;1941;1990;1990;2;5;128;2;0;5;0;L101141;1938;1990;1990;x
Okamura;950098;U00;1930;1930;1941;1990;1;7;4;3;0;5;0;L101218;1930;1990;1990;x
Ono;950099;U00;1940;1945;1990;1990;3;4;0;1;0;5;0;L101220;1940;1990;1990;x
Onodera;950100;U00;1943;1990;1990;1990;3;4;0;1;0;5;0;L101221;1943;1990;1990;x
Ouchi;950101;U00;1938;1990;1990;1990;3;4;0;1;0;5;0;L101552;1938;1990;1990;x
Saeki;950102;U00;1938;1941;1990;1990;3;5;1;1;0;5;0;L101206;1938;1990;1990;x
Saito  Ya.;950103;U00;1930;1938;1990;1990;2;5;1;2;0;5;0;L101222;1930;1944;1944;x
Sakai K.;950104;U00;1930;1937;1990;1990;3;5;0;2;0;5;0;L101041;1930;1945;1945;x
Sakai N.;950105;U00;1938;1941;1990;1990;3;5;0;2;0;5;0;L101215;1938;1990;1990;x
Sakata;950106;U00;1940;1990;1990;1990;3;5;0;1;0;5;0;L101564;1940;1990;1990;x
Sakuma;950107;U00;1939;1942;1990;1990;3;5;4;1;0;5;0;L101053;1939;1990;1990;x
Sasaki T.;950108;U00;1930;1938;1990;1990;3;5;0;2;0;5;0;L101154;1930;1990;1990;x
Sato  Ke.;950109;U00;1941;1945;1990;1990;3;5;0;1;0;5;0;L101152;1941;1990;1990;x
Sawada;950110;U00;1930;1938;1990;1990;2;5;64;2;0;5;0;L101224;1930;1990;1990;x
Sawaki;950111;U00;1930;1990;1990;1990;3;4;0;1;0;5;0;L101164;1930;1990;1990;x
Shibayama;950112;U00;1939;1941;1990;1990;3;4;1;1;0;5;0;L101226;1939;1990;1990;x
Shidei;950113;U00;1940;1943;1990;1990;3;5;0;1;0;5;0;L101146;1940;1990;1990;x
Shimokawa;950114;U00;1940;1990;1990;1990;3;5;1;1;0;5;0;L101273;1940;1990;1990;x
Shimomoto;950115;U00;1930;1930;1990;1990;2;5;0;2;0;5;0;L101554;1930;1939;1939;x
Shimomura;950116;U00;1930;1939;1945;1990;1;6;96;2;0;5;0;L101160;1930;1990;1990;x
Shinozuka;950117;U00;1930;1938;1990;1990;2;5;0;2;0;5;0;L101227;1930;1943;1943;x
Sogawa;950118;U00;1938;1941;1990;1990;2;5;0;2;0;5;0;L101228;1938;1990;1990;x
Sonobe;950119;U00;1930;1930;1990;1990;2;5;0;2;0;5;0;L101136;1930;1942;1942;x
Suematsu;950120;U00;1930;1930;1990;1990;2;5;0;2;0;5;0;L101229;1930;1940;1940;x
Suetaka;950121;U00;1930;1930;1990;1990;2;5;4;2;0;5;0;L101230;1930;1942;1942;x
Sugiyama;950122;U00;1930;1930;1930;1943;0;7;3;3;0;5;0;L101163;1930;1990;1990;x
Sumida;950123;U00;1938;1941;1990;1990;2;5;64;2;0;5;0;L101165;1938;1990;1990;x
Suzuki  Shigeyasu;950124;U00;1930;1937;1990;1990;3;4;0;1;0;5;0;L101231;1930;1939;1939;x
Suzuki  T.;950125;U00;1937;1940;1990;1990;3;4;0;1;0;5;0;L101232;1937;1942;1942;x
Suzuki Y.;950126;U00;1930;1930;1990;1990;2;5;0;2;0;5;0;L101256;1930;1938;1938;x
Tada;950127;U00;1930;1930;1941;1990;1;6;2;2;0;5;0;L101170;1930;1942;1942;x
Tajima H.;950128;U00;1941;1944;1990;1990;3;4;4;1;0;5;0;L101107;1941;1990;1990;x
Takahashi;950129;U00;1940;1990;1990;1990;3;5;4;1;0;5;0;L101033;1940;1990;1990;x
Takamori;950130;U00;1939;1941;1990;1990;2;6;0;2;0;5;0;L101234;1939;1990;1990;x
Takehara;950131;U00;1939;1943;1990;1990;3;5;0;2;0;5;0;L101556;1939;1990;1990;x
Takumi;950132;U00;1940;1990;1990;1990;3;4;0;1;0;5;0;L101172;1940;1990;1990;x
Tanaka R.;950133;U00;1940;1990;1990;1990;3;5;65;1;0;5;0;L101037;1940;1990;1990;x
Tani;950134;U00;1930;1930;1990;1990;2;5;0;2;0;5;0;L101176;1930;1990;1990;x
Tashiro;950135;U00;1930;1930;1990;1990;2;5;0;2;0;5;0;L101177;1930;1938;1938;x
Tatekawa;950136;U00;1930;1930;1990;1990;2;5;0;2;0;5;0;L101236;1930;1937;1937;x
Tatsumi;950137;U00;1940;1943;1990;1990;3;4;0;1;0;5;0;L101237;1940;1990;1990;x
Tomita;950138;U00;1944;1990;1990;1990;3;4;0;1;0;3;0;L101239;1944;1990;1990;x
Tsukada O.;950139;U00;1930;1938;1990;1990;2;6;5;2;0;5;0;L101240;1930;1990;1990;x
Tsutsumi;950140;U00;1939;1943;1990;1990;3;5;0;2;0;5;0;L101127;1939;1990;1990;x
Uchida;950141;U00;1939;1941;1990;1990;3;5;0;2;0;5;0;L101131;1939;1990;1990;x
Uchiyama;950142;U00;1937;1940;1990;1990;2;6;64;3;0;5;0;L101190;1937;1990;1990;x
Ueda;950143;U00;1930;1930;1930;1990;1;6;516;2;0;5;0;L101191;1930;1940;1940;x
Umezu;950144;U00;1930;1930;1940;1944;1;7;1;3;0;5;0;L101192;1930;1949;1949;x
Usami;950145;U00;1930;1930;1990;1990;2;5;4;1;0;5;0;L101241;1930;1940;1940;x
Ushijima  Mitsune;950146;U00;1930;1930;1990;1990;2;5;32;2;0;5;0;L101242;1930;1941;1941;x
Ushijima  S.;950147;U00;1930;1930;1990;1990;2;5;512;1;0;5;0;L101182;1930;1939;1939;x
Ushiroku;950148;U00;1930;1937;1942;1990;1;6;0;3;0;5;0;L101251;1930;1990;1990;x
Wada K.;950149;U00;1938;1990;1990;1990;3;4;32;1;0;5;0;L101557;1938;1990;1990;x
Wada Y.;950150;U00;1937;1939;1990;1990;3;5;4;1;0;5;0;L101253;1937;1942;1942;x
Yamada O.;950151;U00;1930;1930;1940;1990;1;7;4;3;0;5;0;L101200;1930;1990;1990;x
Yamaguchi;950152;U00;1941;1945;1990;1990;3;5;0;1;0;5;0;L101201;1941;1990;1990;x
Yamamoto;950153;U00;1945;1990;1990;1990;3;4;1;1;0;5;0;L101204;1945;1990;1990;x
Yamamuro;950154;U00;1930;1930;1990;1990;2;5;576;2;0;5;0;L101245;1930;1990;1990;x
Yamaoka;950155;U00;1930;1930;1990;1990;2;5;0;2;0;5;0;L101202;1930;1941;1941;x
Yanagawa;950156;U00;1930;1930;1990;1990;2;5;4;2;0;5;0;L101207;1930;1939;1939;x
Yasui;950157;U00;1930;1937;1990;1990;2;5;1;2;0;5;0;L101185;1930;1942;1942;x
Yasuoka;950158;U00;1930;1938;1990;1990;3;5;128;1;0;5;0;L101558;1930;1990;1990;x
Yokoyama I.;950159;U00;1937;1939;1990;1990;2;6;1;2;0;5;0;L101212;1937;1990;1990;x
Yokoyama T.;950160;U00;1943;1990;1990;1990;3;5;0;1;0;5;0;L101100;1943;1990;1990;x
Yoneyama;950161;U00;1939;1944;1990;1990;3;4;0;1;0;5;0;L101247;1939;1990;1990;x
Yoshida M.;950162;U00;1939;1944;1990;1990;3;5;0;2;0;5;0;L101248;1939;1990;1990;x
Yoshida S.;950163;U00;1930;1939;1990;1990;2;5;132;1;0;5;0;L101249;1930;1990;1990;x
Yoshimoto;950164;U00;1930;1939;1945;1990;1;6;0;2;0;5;0;L101250;1930;1990;1990;x
Yoshioka;950165;U00;1939;1942;1990;1990;3;4;0;1;0;5;0;L101216;1939;1990;1990;x
Yoshizawa;950166;U00;1937;1939;1990;1990;3;4;0;1;0;5;0;L101270;1937;1942;1942;x
Tanimoto;950167;U00;1930;1938;1990;1990;2;6;0;2;0;5;1;L101499;1930;1943;1943;x
Niimi;950168;U00;1930;1939;1990;1990;2;6;0;3;0;5;1;L101383;1930;1990;1990;x
Hongo;950169;U00;1930;1938;1990;1990;3;5;0;2;0;5;2;L101044;1930;1943;1943;x
Itahana;950170;U00;1937;1939;1941;1990;1;5;16384;2;0;5;2;L101309;1937;1990;1990;x
