Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Desai of Savantwadi;595185;IND;1930;1990;1990;1990;3;6;513;1;0;5;0;L505185;1930;1990;1990;x
Digvijaysinhji of Nawanagar;595186;IND;1930;1930;1990;1990;2;4;0;1;0;5;0;L505186;1930;1990;1990;x
Fakhr of Jaora;595187;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505187;1930;1990;1990;x
Farzand of Baroda;595188;IND;1930;1990;1990;1990;3;4;1;1;0;5;0;L505188;1930;1990;1990;x
H.E.H. Rustam of Hyderabad;595189;IND;1930;1930;1930;1990;1;3;0;1;0;5;0;L505189;1930;1990;1990;x
Himatsinhji of Idar;595190;IND;1930;1990;1990;1990;3;2;0;0;0;5;0;L505190;1930;1990;1990;x
Jagatdipredra of Cooch Bihar;595191;IND;1930;1990;1990;1990;3;3;2;0;0;5;0;L505191;1930;1990;1990;x
Jagatjit Singh of Kapurthala;595192;IND;1930;1990;1990;1990;3;4;1;0;0;5;0;L505192;1930;1990;1990;x
Kshatriya of Dewas;595193;IND;1930;1990;1990;1990;3;2;0;0;0;5;0;L505193;1930;1990;1990;x
Mirza III. of Cutch;595194;IND;1930;1990;1990;1990;3;3;1;0;0;5;0;L505194;1930;1990;1990;x
Mirza IV. of Cutch;595195;IND;1942;1990;1990;1990;3;3;32;0;0;5;0;L505195;1942;1990;1990;x
Mustaid Jang of Rampur;595196;IND;1939;1990;1990;1990;3;4;0;0;0;5;0;L505196;1939;1990;1990;x
Rajaram II of Kolhapur;595197;IND;1930;1990;1990;1990;3;4;16;0;0;5;0;L505197;1930;1990;1990;x
Rama Varma II of Travancore;595198;IND;1930;1990;1990;1990;3;4;4;0;0;5;0;L505198;1930;1990;1990;x
Rishi of Alwar;595199;IND;1945;1990;1990;1990;3;4;8;0;0;5;0;L505199;1945;1990;1990;x
Sawai of Alwar;595200;IND;1930;1990;1990;1990;3;2;0;0;0;5;0;L505200;1930;1990;1990;x
Shabeg Singh;595201;IND;1942;1944;1947;1990;1;6;5;3;0;5;0;L505201;1942;1990;1990;x
Sidi of Sachin;595202;IND;1930;1990;1990;1990;3;3;16;0;0;5;0;L505202;1930;1990;1990;x
Sikhander of Bhopal;595203;IND;1930;1990;1990;1990;3;4;64;0;0;5;0;L505203;1930;1990;1990;x
Tukorijao III. of Dewas;595204;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505204;1930;1990;1990;x
Umaid of Jodhpur;595205;IND;1930;1930;1990;1990;2;5;64;0;0;5;0;L505205;1930;1990;1990;x
Wodeyar IV. of Mysore;595206;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505206;1930;1990;1990;x
Wodeyar V. of Mysore;595207;IND;1940;1990;1990;1990;3;3;2;0;0;5;0;L505207;1940;1990;1990;x
Yadavindra Singh of Patiala;595208;IND;1938;1943;1990;1990;2;4;0;1;0;5;0;L505208;1938;1990;1990;x
Zubdat of Palanpur;595209;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505209;1930;1990;1990;x
Berthon;595113;IND;1940;1990;1990;1990;3;3;0;0;0;5;1;L310013;1940;1990;1990;x
Raol III of Bhavnagar;595210;IND;1930;1990;1990;1990;3;4;8192;0;0;5;1;L505210;1930;1990;1990;x
Chatterjee;595115;IND;1942;1945;1947;1990;2;4;0;2;0;5;1;L505090;1942;1990;1990;x
Choudri;595116;IND;1944;1946;1990;1990;2;3;0;1;0;5;1;L505091;1944;1990;1990;x
Claydon;595117;IND;1930;1940;1990;1990;2;3;0;1;0;5;1;L310014;1930;1990;1990;x
Collins;595118;IND;1940;1990;1990;1990;3;4;0;0;0;5;1;L410013;1940;1990;1990;x
Dass Katari;595120;IND;1940;1943;1946;1990;2;4;0;2;0;5;1;L505095;1940;1990;1990;x
Gould;595122;IND;1940;1990;1990;1990;3;4;1024;0;0;5;1;L460013;1940;1990;1990;x
Harinder Singh;595124;IND;1945;1990;1990;1990;3;3;0;0;0;5;1;L505099;1945;1990;1990;x
Jefford;595127;IND;1943;1945;1990;1990;3;4;4096;1;0;5;1;L505102;1943;1990;1990;x
Leaf;595128;IND;1943;1946;1990;1990;3;4;0;1;0;5;1;L310015;1943;1990;1990;x
Nanda;595131;IND;1943;1945;1946;1990;2;4;0;2;0;5;1;L505106;1943;1990;1990;x
Soman;595138;IND;1945;1947;1990;1990;3;3;1024;1;0;5;1;L505114;1945;1990;1990;x
Trelawny;595142;IND;1930;1939;1942;1990;2;4;0;2;0;5;1;L320016;1930;1990;1990;x
Ahsan;595145;IND;1945;1990;1990;1990;3;3;1024;0;0;5;1;L505000;1945;1990;1990;x
Hanwanth of Jodhpur;595211;IND;1938;1990;1990;1990;3;4;4096;0;0;5;2;L505211;1938;1990;1990;x
Kishore of Tripura;595212;IND;1942;1990;1990;1990;3;3;0;0;0;5;2;L505212;1942;1990;1990;x
Alam;595146;IND;1946;1990;1990;1990;3;5;4096;0;0;5;2;L505123;1946;1990;1990;x
Ali Mir;595147;IND;1943;1947;1990;1990;3;4;0;1;0;5;2;L505124;1943;1990;1990;x
Andrade;595148;IND;1944;1990;1990;1990;3;4;0;0;0;5;2;L505003;1944;1990;1990;x
Arjan Singh;595149;IND;1946;1990;1990;1990;3;3;65536;0;0;5;2;L505126;1946;1990;1990;x
Barr;595150;IND;1940;1990;1990;1990;3;4;4096;0;0;5;2;L460017;1940;1990;1990;x
Collett;595154;IND;1940;1990;1990;1990;3;4;16384;1;0;5;2;L460018;1940;1990;1990;x
Collins;595155;IND;1940;1990;1990;1990;3;3;131072;0;0;5;2;L410015;1940;1990;1990;x
Darshan Singh;595157;IND;1941;1945;1990;1990;3;4;32768;1;0;5;2;L505135;1941;1990;1990;x
Dewan;595158;IND;1944;1990;1990;1990;3;4;4096;0;0;5;2;L505136;1944;1990;1990;x
Engineer;595160;IND;1941;1943;1945;1990;2;5;8192;2;0;5;2;L505138;1941;1990;1990;x
Gill;595164;IND;1943;1946;1990;1990;2;4;16384;1;0;5;2;L505142;1943;1990;1990;x
Leaf;595168;IND;1943;1946;1990;1990;3;4;131072;1;0;5;2;L310018;1943;1990;1990;x
Martin;595170;IND;1930;1990;1990;1990;3;3;0;0;0;5;2;L310019;1930;1990;1990;x
Moolgavkar;595171;IND;1947;1990;1990;1990;3;3;0;0;0;5;2;L505148;1947;1990;1990;x
Mukerjee;595172;IND;1945;1990;1990;1990;3;3;0;0;0;5;2;L505062;1945;1990;1990;x
Narendra;595173;IND;1945;1990;1990;1990;3;3;0;0;0;5;2;L505150;1945;1990;1990;x
Rafiqui;595174;IND;1941;1990;1990;1990;3;3;4096;0;0;5;2;L505151;1941;1990;1990;x
