Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
von Hippel;1020064;U41;1943;1944;1990;1990;3;5;0;2;0;5;2;L476;1943;1990;1990;x
von Pohl;1020065;U41;1939;1940;1942;1990;1;9;0;3;0;5;2;L477;1939;1990;1990;x
von Rantzau;1020066;U41;1942;1943;1990;1990;2;5;0;2;0;5;2;L478;1942;1990;1990;x
Waber;1020067;U41;1930;1940;1942;1990;2;6;0;3;0;5;2;L480;1930;1990;1990;x
Weise;1020068;U41;1930;1938;1940;1990;1;7;16384;3;0;5;2;L481;1930;1990;1990;x
Wolff;1020069;U41;1937;1939;1941;1990;1;6;0;3;0;5;2;L485;1937;1990;1990;x
Alpers;1020070;U41;1939;1943;1990;1990;3;6;256;3;0;5;0;L487;1939;1990;1990;x
Augsberger;1020071;U41;1943;1990;1990;1990;3;5;4;1;0;5;0;L488;1943;1990;1990;x
Becker  C.;1020072;U41;1942;1990;1990;1990;3;6;2;1;0;5;0;L489;1942;1990;1990;x
Becker  H.;1020073;U41;1943;1990;1990;1990;3;5;0;1;0;5;0;L490;1943;1990;1990;x
Brasack;1020074;U41;1944;1990;1990;1990;3;6;128;1;0;5;0;L492;1944;1990;1990;x
Brenner;1020075;U41;1939;1944;1990;1990;3;6;256;2;0;5;0;L493;1939;1990;1990;x
Debes;1020076;U41;1942;1944;1990;1990;3;6;1;2;0;5;0;L494;1942;1990;1990;x
Eicke;1020077;U41;1930;1939;1942;1990;2;7;4;4;0;5;0;L497;1930;1990;1990;x
Fitzhum;1020078;U41;1943;1990;1990;1990;3;5;1;1;0;5;0;L499;1943;1990;1990;x
Gille;1020079;U41;1942;1943;1944;1990;2;7;128;3;0;5;0;L500;1942;1990;1990;x
Harmel;1020080;U41;1944;1990;1990;1990;3;5;128;1;0;5;0;L501;1944;1990;1990;x
Harzer;1020081;U41;1945;1990;1990;1990;3;6;128;1;0;5;0;L502;1945;1990;1990;x
Heissmeyer;1020082;U41;1930;1937;1944;1990;2;6;0;4;0;5;0;L504;1930;1990;1990;x
Jost;1020083;U41;1939;1990;1990;1990;3;4;1;1;0;5;0;L506;1939;1990;1990;x
Jungclaus;1020084;U41;1943;1944;1990;1990;3;5;4;2;0;5;0;L507;1943;1990;1990;x
Keppler;1020085;U41;1940;1942;1944;1990;2;6;128;4;0;5;0;L508;1940;1990;1990;x
Kleinheisterkamp;1020086;U41;1941;1943;1944;1990;2;6;128;4;0;5;0;L509;1941;1990;1990;x
Kraas;1020087;U41;1945;1990;1990;1990;3;6;8;1;0;5;0;L510;1945;1990;1990;x
Krämer;1020088;U41;1943;1990;1990;1990;3;6;128;1;0;5;0;L511;1943;1990;1990;x
Krüger  Wi.;1020089;U41;1941;1943;1945;1990;2;6;256;4;0;5;0;L512;1941;1990;1990;x
Kutschera;1020090;U41;1942;1990;1990;1990;3;5;4;1;0;5;0;L513;1942;1990;1990;x
Kumm;1020091;U41;1944;1990;1990;1990;3;6;128;1;0;5;0;L514;1944;1990;1990;x
Lammerding;1020092;U41;1943;1990;1990;1990;3;6;5;2;0;5;0;L515;1943;1990;1990;x
Lombard;1020093;U41;1943;1990;1990;1990;3;6;4;1;0;5;0;L516;1943;1990;1990;x
Meyer;1020094;U41;1943;1990;1990;1990;3;8;128;2;0;5;0;L517;1943;1990;1990;x
Ostendorff;1020095;U41;1943;1990;1990;1990;3;5;4;1;0;5;0;L519;1943;1990;1990;x
Priess;1020096;U41;1944;1990;1990;1990;3;6;128;1;0;5;0;L521;1944;1990;1990;x
Reischle;1020097;U41;1938;1990;1990;1990;3;4;0;1;0;5;0;L522;1938;1990;1990;x
Rösener;1020098;U41;1941;1942;1944;1990;2;6;1;3;0;5;0;L523;1941;1990;1990;x
Rumohr;1020099;U41;1943;1990;1990;1990;3;6;4;1;0;5;0;L524;1943;1990;1990;x
Sauberzweig;1020100;U41;1943;1944;1990;1990;2;7;256;3;0;5;0;L525;1943;1990;1990;x
Schimana;1020101;U41;1942;1944;1990;1990;3;6;4;2;0;5;0;L526;1942;1990;1990;x
Simon;1020102;U41;1942;1944;1990;1990;2;6;4;2;0;5;0;L527;1942;1990;1990;x
Stadler;1020103;U41;1944;1990;1990;1990;3;6;128;1;0;5;0;L529;1944;1990;1990;x
Streckenbach;1020104;U41;1942;1944;1990;1990;3;5;1;2;0;5;0;L531;1942;1990;1990;x
Trabandt;1020105;U41;1944;1990;1990;1990;3;5;8;1;0;5;0;L532;1944;1990;1990;x
von dem Bach-Zelewski;1020106;U41;1930;1937;1941;1990;2;6;5;3;0;5;0;L533;1930;1990;1990;x
von Hünersdorff;1020107;U41;1939;1943;1990;1990;3;6;256;2;0;5;0;L534;1939;1990;1990;x
von Massow;1020108;U41;1930;1939;1990;1990;3;5;4;2;0;5;0;L535;1930;1990;1990;x
von Meyszner;1020109;U41;1940;1942;1990;1990;2;6;4;2;0;5;0;L536;1940;1990;1990;x
von Oppeln-Bronikowski;1020110;U41;1945;1990;1990;1990;3;7;128;1;0;5;0;L537;1945;1990;1990;x
von Pfeffer-Wildenbruch;1020111;U41;1939;1940;1943;1990;2;6;4;3;0;5;0;L538;1939;1990;1990;x
Wagner;1020112;U41;1945;1990;1990;1990;3;5;0;1;0;5;0;L539;1945;1990;1990;x
Wisch;1020113;U41;1942;1990;1990;1990;3;6;4;1;0;5;0;L540;1942;1990;1990;x
Wisliceny;1020114;U41;1945;1990;1990;1990;3;5;1;1;0;5;0;L541;1945;1990;1990;x
Witt;1020115;U41;1942;1990;1990;1990;3;6;128;1;0;5;0;L542;1942;1990;1990;x
Zehender;1020116;U41;1943;1990;1990;1990;3;6;1;1;0;5;0;L543;1943;1990;1990;x
