Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Hurley;52106;CAN;1944;1990;1990;1990;3;5;0;1;0;5;2;L52106;1944;1990;1990;x
Johnson;52108;CAN;1940;1943;1990;1990;2;5;0;2;0;5;2;L52108;1940;1990;1990;x
Leckie;52115;CAN;1937;1941;1944;1990;1;7;8192;3;0;5;2;L52115;1937;1990;1990;x
MacBurney;52109;CAN;1944;1945;1990;1990;3;5;32768;1;0;5;2;L52109;1944;1990;1990;x
McEwen;52110;CAN;1941;1944;1990;1990;2;7;40960;3;0;5;2;L52110;1941;1990;1990;x
Nairn;52117;CAN;1941;1942;1990;1990;3;5;0;1;0;5;2;L52117;1941;1945;1945;x
Ross;52112;CAN;1944;1990;1990;1990;3;5;32768;1;0;5;2;L52112;1944;1990;1990;x
Slemon;52113;CAN;1944;1948;1990;1990;2;6;32768;1;0;5;2;L52113;1944;1990;1990;x
Wait;52116;CAN;1939;1943;1990;1990;3;5;0;1;0;5;2;L52116;1939;1990;1990;x
Wray;52118;CAN;1947;1990;1990;1990;3;5;0;1;0;5;2;L52118;1947;1990;1990;x
