Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Schlumberger;820063;U14;1942;1990;1990;1990;3;4;8192;1;0;5;1;L24171;1940;1960;1999;x
Thierry d'Argenlieu;820064;U14;1942;1944;1946;1990;3;5;0;3;0;4;1;L24173;1940;1960;1999;x
Ballet;820065;U14;1930;1990;1990;1990;3;4;0;1;0;5;2;L24175;1943;1960;1999;x
Basset;820066;U14;1930;1943;1990;1990;2;3;0;2;0;5;2;L24177;1943;1960;1999;x
Bergeret;820067;U14;1938;1941;1990;1990;2;4;0;2;0;5;2;L24178;1940;1960;1999;x
Bernard;820068;U14;1944;1990;1990;1990;3;3;0;1;0;4;2;L24179;1940;1960;1999;x
Bissagnet;820069;U14;1941;1990;1990;1990;3;4;32768;1;0;5;2;L24180;1940;1960;1999;x
d'Astier de la Vigerie;820070;U14;1938;1942;1943;1990;1;5;16384;4;0;5;2;L24187;1942;1960;1999;x
de Rancourt;820071;U14;1939;1942;1990;1990;2;3;0;1;0;5;2;L24189;1940;1960;1999;x
Dumont;820072;U14;1944;1990;1990;1990;3;5;131072;1;0;5;2;L24191;1940;1990;1999;x
Fourquet;820073;U14;1938;1942;1990;1990;2;3;0;2;0;5;2;L24193;1941;1960;1999;x
Furst;820074;U14;1941;1990;1990;1990;3;3;131072;1;0;5;2;L24194;1941;1960;1999;x
Gary;820075;U14;1943;1990;1990;1990;3;5;4096;1;0;5;2;L24195;1940;1960;1999;x
Gervais;820076;U14;1942;1990;1990;1990;3;3;0;1;0;5;2;L24196;1942;1960;1999;x
Jacob;820077;U14;1930;1990;1990;1990;3;3;16384;1;0;5;2;L24198;1940;1960;1999;x
Langer;820078;U14;1943;1990;1990;1990;3;5;4096;1;0;5;2;L24201;1940;1960;1999;x
Lasserre;820079;U14;1944;1945;1990;1990;2;6;0;2;0;5;2;L24202;1940;1960;1999;x
Luizet;820080;U14;1942;1990;1990;1990;3;5;65536;1;0;5;2;L24206;1943;1960;1999;x
Palewski;820081;U14;1938;1942;1990;1990;2;4;131072;2;0;5;2;L24207;1940;1960;1999;x
Pouliquen;820082;U14;1945;1990;1990;1990;3;5;0;1;0;5;2;L24210;1940;1960;1999;x
Rossi;820083;U14;1938;1943;1990;1990;2;4;0;2;0;5;2;L24212;1933;1960;1999;x
Rousselot de Saint-Ceran;820084;U14;1938;1942;1990;1990;2;3;0;2;0;5;2;L24213;1940;1960;1999;x
Savary;820085;U14;1944;1990;1990;1990;3;5;0;1;0;5;2;L24216;1940;1960;1999;x
Valin;820086;U14;1930;1930;1943;1990;2;6;4096;3;0;5;2;L24218;1941;1960;1999;x
Adeline;820087;U14;1945;1990;1990;1990;3;4;32;1;0;5;0;L24220;1942;1960;1999;x
Cazaud;820088;U14;1941;1943;1990;1990;2;6;65;2;0;5;0;L24221;1940;1960;1999;x
Delange;820089;U14;1944;1990;1990;1990;3;5;5;1;0;5;0;L24222;1940;1960;1999;x
de Bricourt;820090;U14;1938;1990;1990;1990;3;5;1;1;0;5;0;L24223;1940;1942;1999;x
Mast;820091;U14;1930;1930;1939;1990;1;5;1;2;0;5;0;L24224;1943;1944;1999;x
Mirkin;820092;U14;1940;1990;1990;1990;3;6;256;1;0;5;0;L24225;1940;1960;1999;x
Cabanier;820093;U14;1942;1946;1990;1990;2;7;8192;2;0;5;1;L24227;1940;1960;1999;x
Ortoli;820094;U14;1943;1945;1990;1990;2;5;4096;2;0;5;1;L24228;1940;1960;1999;x
Louveau;820095;U14;1930;1990;1990;1990;3;3;0;1;0;5;1;L24229;1940;1960;1999;x
Ginas;820096;U14;1945;1990;1990;1990;3;4;131072;1;0;5;2;L24230;1941;1960;1999;x
